x-axis,3
second,Volt
0.004197297,-3.0657
0.0041972975,-3.1461
0.004197298,-3.1461
0.0041972985,-3.1461
0.004197299,-3.0657
0.0041972995,-3.1461
0.0041973,-3.0657
0.0041973005,-3.0657
0.004197301,-3.1461
0.0041973015,-3.1461
0.004197302,-3.0657
0.0041973025,-3.1461
0.004197303,-3.1461
0.0041973035,-3.1461
0.004197304,-3.1461
0.0041973045,-3.1461
0.004197305,-3.0657
0.0041973055,-3.0657
0.004197306,-3.1461
0.0041973065,-3.1461
0.004197307,-3.0657
0.0041973075,-3.0657
0.004197308,-3.0657
0.0041973085,-3.1461
0.004197309,-3.0657
0.0041973095,-3.1461
0.00419731,-3.1461
0.0041973105,-3.1461
0.004197311,-3.0657
0.0041973115,-3.0657
0.004197312,-3.1461
0.0041973125,-3.1461
0.004197313,-3.1461
0.0041973135,-3.0657
0.004197314,-3.1461
0.0041973145,-3.1461
0.004197315,-3.1461
0.0041973155,-3.1461
0.004197316,-3.0657
0.0041973165,-3.1461
0.004197317,-3.0657
0.0041973175,-3.1461
0.004197318,-3.1461
0.0041973185,-3.2265
0.004197319,-3.1461
0.0041973195,-3.0657
0.00419732,-3.1461
0.0041973205,-3.1461
0.004197321,-3.1461
0.0041973215,-3.1461
0.004197322,-3.1461
0.0041973225,-3.1461
0.004197323,-3.1461
0.0041973235,-3.1461
0.004197324,-3.1461
0.0041973245,-3.1461
0.004197325,-3.1461
0.0041973255,-3.1461
0.004197326,-3.1461
0.0041973265,-3.1461
0.004197327,-3.1461
0.0041973275,-3.1461
0.004197328,-3.1461
0.0041973285,-3.1461
0.004197329,-3.0657
0.0041973295,-3.2265
0.00419733,-3.1461
0.0041973305,-3.1461
0.004197331,-3.1461
0.0041973315,-3.1461
0.004197332,-3.0657
0.0041973325,-3.1461
0.004197333,-3.0657
0.0041973335,-3.1461
0.004197334,-3.1461
0.0041973345,-3.1461
0.004197335,-3.1461
0.0041973355,-3.1461
0.004197336,-3.2265
0.0041973365,-3.2265
0.004197337,-3.0657
0.0041973375,-3.1461
0.004197338,-3.2265
0.0041973385,-3.2265
0.004197339,-3.1461
0.0041973395,-3.1461
0.00419734,-3.1461
0.0041973405,-3.2265
0.004197341,-3.1461
0.0041973415,-3.1461
0.004197342,-3.0657
0.0041973425,-3.2265
0.004197343,-3.1461
0.0041973435,-3.1461
0.004197344,-3.1461
0.0041973445,-3.1461
0.004197345,-3.0657
0.0041973455,-3.1461
0.004197346,-3.1461
0.0041973465,-3.1461
0.004197347,-3.0657
0.0041973475,-3.1461
0.004197348,-3.1461
0.0041973485,-3.2265
0.004197349,-3.1461
0.0041973495,-3.2265
0.00419735,-3.1461
0.0041973505,-3.2265
0.004197351,-3.1461
0.0041973515,-3.1461
0.004197352,-3.2265
0.0041973525,-3.1461
0.004197353,-3.0657
0.0041973535,-3.1461
0.004197354,-3.2265
0.0041973545,-3.1461
0.004197355,-3.0657
0.0041973555,-3.0657
0.004197356,-3.1461
0.0041973565,-3.1461
0.004197357,-3.0657
0.0041973575,-3.1461
0.004197358,-3.1461
0.0041973585,-3.0657
0.004197359,-3.0657
0.0041973595,-3.0657
0.00419736,-3.2265
0.0041973605,-3.1461
0.004197361,-3.1461
0.0041973615,-3.1461
0.004197362,-3.1461
0.0041973625,-3.1461
0.004197363,-3.1461
0.0041973635,-3.1461
0.004197364,-3.1461
0.0041973645,-3.1461
0.004197365,-3.1461
0.0041973655,-3.1461
0.004197366,-3.1461
0.0041973665,-3.0657
0.004197367,-3.1461
0.0041973675,-3.0657
0.004197368,-3.1461
0.0041973685,-3.1461
0.004197369,-3.1461
0.0041973695,-3.1461
0.00419737,-3.1461
0.0041973705,-3.1461
0.004197371,-3.0657
0.0041973715,-3.1461
0.004197372,-3.0657
0.0041973725,-3.1461
0.004197373,-3.1461
0.0041973735,-3.1461
0.004197374,-3.1461
0.0041973745,-3.1461
0.004197375,-3.1461
0.0041973755,-3.1461
0.004197376,-3.1461
0.0041973765,-3.1461
0.004197377,-3.1461
0.0041973775,-3.1461
0.004197378,-3.1461
0.0041973785,-3.1461
0.004197379,-3.1461
0.0041973795,-3.1461
0.00419738,-3.1461
0.0041973805,-3.1461
0.004197381,-3.1461
0.0041973815,-3.1461
0.004197382,-3.1461
0.0041973825,-3.2265
0.004197383,-3.1461
0.0041973835,-3.1461
0.004197384,-3.2265
0.0041973845,-3.2265
0.004197385,-3.1461
0.0041973855,-3.0657
0.004197386,-3.2265
0.0041973865,-3.1461
0.004197387,-3.0657
0.0041973875,-3.1461
0.004197388,-3.1461
0.0041973885,-3.2265
0.004197389,-3.1461
0.0041973895,-3.1461
0.00419739,-3.1461
0.0041973905,-3.1461
0.004197391,-3.1461
0.0041973915,-3.0657
0.004197392,-3.2265
0.0041973925,-3.1461
0.004197393,-3.0657
0.0041973935,-3.0657
0.004197394,-3.1461
0.0041973945,-3.1461
0.004197395,-3.0657
0.0041973955,-3.1461
0.004197396,-3.2265
0.0041973965,-3.2265
0.004197397,-3.1461
0.0041973975,-3.1461
0.004197398,-3.0657
0.0041973985,-3.1461
0.004197399,-3.1461
0.0041973995,-3.1461
0.0041974,-3.1461
0.0041974005,-3.1461
0.004197401,-3.0657
0.0041974015,-3.1461
0.004197402,-3.1461
0.0041974025,-3.1461
0.004197403,-3.0657
0.0041974035,-3.0657
0.004197404,-3.0657
0.0041974045,-3.1461
0.004197405,-3.1461
0.0041974055,-3.1461
0.004197406,-3.1461
0.0041974065,-3.2265
0.004197407,-3.1461
0.0041974075,-3.1461
0.004197408,-3.1461
0.0041974085,-3.1461
0.004197409,-3.1461
0.0041974095,-3.1461
0.00419741,-3.1461
0.0041974105,-3.1461
0.004197411,-3.0657
0.0041974115,-3.1461
0.004197412,-3.0657
0.0041974125,-3.1461
0.004197413,-3.1461
0.0041974135,-3.1461
0.004197414,-3.1461
0.0041974145,-3.1461
0.004197415,-3.1461
0.0041974155,-3.1461
0.004197416,-3.2265
0.0041974165,-3.1461
0.004197417,-3.1461
0.0041974175,-3.0657
0.004197418,-3.1461
0.0041974185,-3.1461
0.004197419,-3.1461
0.0041974195,-3.1461
0.00419742,-3.1461
0.0041974205,-3.1461
0.004197421,-3.0657
0.0041974215,-3.1461
0.004197422,-3.0657
0.0041974225,-3.1461
0.004197423,-3.1461
0.0041974235,-3.1461
0.004197424,-3.2265
0.0041974245,-3.2265
0.004197425,-3.0657
0.0041974255,-3.1461
0.004197426,-3.1461
0.0041974265,-3.1461
0.004197427,-3.0657
0.0041974275,-3.0657
0.004197428,-3.0657
0.0041974285,-3.1461
0.004197429,-3.1461
0.0041974295,-3.1461
0.00419743,-3.1461
0.0041974305,-3.1461
0.004197431,-3.1461
0.0041974315,-3.0657
0.004197432,-3.2265
0.0041974325,-3.1461
0.004197433,-3.1461
0.0041974335,-3.0657
0.004197434,-3.1461
0.0041974345,-3.1461
0.004197435,-3.0657
0.0041974355,-3.1461
0.004197436,-3.1461
0.0041974365,-3.1461
0.004197437,-3.1461
0.0041974375,-3.0657
0.004197438,-3.1461
0.0041974385,-3.0657
0.004197439,-3.0657
0.0041974395,-3.0657
0.00419744,-3.1461
0.0041974405,-3.1461
0.004197441,-3.0657
0.0041974415,-3.0657
0.004197442,-3.1461
0.0041974425,-3.1461
0.004197443,-3.0657
0.0041974435,-3.0657
0.004197444,-3.0657
0.0041974445,-3.1461
0.004197445,-3.1461
0.0041974455,-3.1461
0.004197446,-3.0657
0.0041974465,-3.0657
0.004197447,-3.1461
0.0041974475,-3.1461
0.004197448,-3.1461
0.0041974485,-3.1461
0.004197449,-3.0657
0.0041974495,-3.1461
0.00419745,-3.1461
0.0041974505,-3.1461
0.004197451,-3.0657
0.0041974515,-3.1461
0.004197452,-3.0657
0.0041974525,-3.1461
0.004197453,-3.1461
0.0041974535,-3.1461
0.004197454,-3.1461
0.0041974545,-3.2265
0.004197455,-3.1461
