time.time(), c1pp, c2pp, c1rms, c2rms
1727871087.6632395, 2.028E+00, 2.009E+01, 6.888E-01, 6.986E+00 
1727871087.7755287, 2.031E+00, 2.009E+01, 6.889E-01, 6.987E+00 
1727871087.8955567, 2.030E+00, 2.009E+01, 6.891E-01, 6.990E+00 
1727871088.0102947, 2.023E+00, 2.009E+01, 6.890E-01, 6.985E+00 
1727871088.1283777, 2.029E+00, 2.006E+01, 6.890E-01, 6.986E+00 
1727871088.2524185, 2.031E+00, 2.011E+01, 6.889E-01, 6.988E+00 
1727871088.3698783, 2.033E+00, 2.006E+01, 6.889E-01, 6.986E+00 
1727871088.4875584, 2.026E+00, 2.010E+01, 6.891E-01, 6.988E+00 
1727871088.602767, 2.031E+00, 2.005E+01, 6.891E-01, 6.986E+00 
1727871088.7176018, 2.032E+00, 2.006E+01, 6.891E-01, 6.985E+00 
1727871088.8381126, 2.029E+00, 2.006E+01, 6.889E-01, 6.986E+00 
1727871088.951781, 2.026E+00, 2.008E+01, 6.889E-01, 6.988E+00 
1727871089.0658457, 2.025E+00, 2.007E+01, 6.889E-01, 6.986E+00 
1727871089.182901, 2.030E+00, 2.007E+01, 6.888E-01, 6.985E+00 
1727871089.2981157, 2.030E+00, 2.006E+01, 6.889E-01, 6.986E+00 
1727871089.414061, 2.025E+00, 2.009E+01, 6.891E-01, 6.989E+00 
1727871089.5324457, 2.033E+00, 2.007E+01, 6.891E-01, 6.987E+00 
1727871089.6500082, 2.025E+00, 2.008E+01, 6.888E-01, 6.985E+00 
1727871089.7629807, 2.035E+00, 2.011E+01, 6.890E-01, 6.989E+00 
1727871089.8789082, 2.033E+00, 2.008E+01, 6.892E-01, 6.988E+00 
1727871089.996804, 2.029E+00, 2.009E+01, 6.890E-01, 6.987E+00 
1727871090.110257, 2.026E+00, 2.005E+01, 6.889E-01, 6.989E+00 
1727871090.2264202, 2.030E+00, 2.010E+01, 6.888E-01, 6.987E+00 
1727871090.3450527, 2.037E+00, 2.006E+01, 6.891E-01, 6.987E+00 
1727871090.4624443, 2.036E+00, 2.007E+01, 6.890E-01, 6.987E+00 
1727871090.5769703, 2.026E+00, 2.007E+01, 6.890E-01, 6.990E+00 
1727871090.6935909, 2.026E+00, 2.007E+01, 6.890E-01, 6.989E+00 
1727871090.8077404, 2.030E+00, 2.006E+01, 6.890E-01, 6.987E+00 
1727871090.9218159, 2.033E+00, 2.005E+01, 6.890E-01, 6.987E+00 
1727871091.0411668, 2.026E+00, 2.006E+01, 6.893E-01, 6.987E+00 
1727871091.153606, 2.026E+00, 2.008E+01, 6.890E-01, 6.987E+00 
1727871091.2699432, 2.029E+00, 2.010E+01, 6.891E-01, 6.988E+00 
1727871091.383023, 2.023E+00, 2.009E+01, 6.890E-01, 6.987E+00 
1727871091.500001, 2.033E+00, 2.008E+01, 6.889E-01, 6.986E+00 
1727871091.6124916, 2.025E+00, 2.008E+01, 6.891E-01, 6.986E+00 
1727871091.7263427, 2.036E+00, 2.011E+01, 6.889E-01, 6.988E+00 
1727871091.8414667, 2.032E+00, 2.002E+01, 6.889E-01, 6.987E+00 
1727871091.958884, 2.028E+00, 2.014E+01, 6.889E-01, 6.989E+00 
1727871092.0801039, 2.033E+00, 2.007E+01, 6.888E-01, 6.986E+00 
1727871092.1975038, 2.026E+00, 2.004E+01, 6.890E-01, 6.988E+00 
1727871092.3157322, 2.038E+00, 2.005E+01, 6.894E-01, 6.989E+00 
1727871092.4323676, 2.026E+00, 2.007E+01, 6.889E-01, 6.988E+00 
1727871092.5461934, 2.030E+00, 2.005E+01, 6.890E-01, 6.986E+00 
1727871092.6603067, 2.030E+00, 2.007E+01, 6.887E-01, 6.987E+00 
1727871092.7746975, 2.028E+00, 2.008E+01, 6.890E-01, 6.990E+00 
1727871092.8919206, 2.030E+00, 2.008E+01, 6.888E-01, 6.987E+00 
1727871093.0125074, 2.031E+00, 2.008E+01, 6.890E-01, 6.985E+00 
1727871093.127279, 2.027E+00, 2.005E+01, 6.891E-01, 6.986E+00 
1727871093.2428353, 2.036E+00, 2.008E+01, 6.889E-01, 6.988E+00 
1727871093.3594515, 2.037E+00, 2.006E+01, 6.889E-01, 6.987E+00 
1727871093.4744596, 2.032E+00, 2.006E+01, 6.891E-01, 6.986E+00 
1727871093.5936067, 2.036E+00, 2.015E+01, 6.891E-01, 6.988E+00 
1727871093.70744, 2.029E+00, 2.002E+01, 6.888E-01, 6.986E+00 
1727871093.8229458, 2.022E+00, 2.006E+01, 6.888E-01, 6.988E+00 
1727871093.9380624, 2.029E+00, 2.004E+01, 6.890E-01, 6.987E+00 
1727871094.0549555, 2.035E+00, 2.009E+01, 6.891E-01, 6.988E+00 
1727871094.1705072, 2.030E+00, 2.004E+01, 6.891E-01, 6.986E+00 
1727871094.2865107, 2.031E+00, 2.006E+01, 6.891E-01, 6.987E+00 
1727871094.4039423, 2.035E+00, 2.006E+01, 6.889E-01, 6.987E+00 
1727871094.5194, 2.033E+00, 2.007E+01, 6.892E-01, 6.986E+00 
1727871094.6339617, 2.036E+00, 2.007E+01, 6.888E-01, 6.988E+00 
1727871094.745596, 2.028E+00, 2.006E+01, 6.890E-01, 6.988E+00 
1727871094.8600674, 2.025E+00, 2.008E+01, 6.892E-01, 6.985E+00 
1727871094.9745665, 2.032E+00, 2.002E+01, 6.890E-01, 6.986E+00 
1727871095.090308, 2.037E+00, 2.007E+01, 6.890E-01, 6.989E+00 
1727871095.20807, 2.024E+00, 2.005E+01, 6.891E-01, 6.987E+00 
1727871095.3233435, 2.029E+00, 2.011E+01, 6.888E-01, 6.986E+00 
1727871095.4435654, 2.032E+00, 2.010E+01, 6.891E-01, 6.987E+00 
1727871095.5586207, 2.024E+00, 2.006E+01, 6.889E-01, 6.988E+00 
1727871095.6765811, 2.031E+00, 2.006E+01, 6.890E-01, 6.989E+00 
1727871095.7894483, 2.028E+00, 2.010E+01, 6.889E-01, 6.988E+00 
1727871095.9050536, 2.032E+00, 2.008E+01, 6.890E-01, 6.986E+00 
1727871096.0213423, 2.022E+00, 2.010E+01, 6.890E-01, 6.989E+00 
1727871096.1384242, 2.024E+00, 2.005E+01, 6.890E-01, 6.988E+00 
1727871096.2548566, 2.030E+00, 2.007E+01, 6.889E-01, 6.987E+00 
1727871096.3689687, 2.032E+00, 2.007E+01, 6.889E-01, 6.989E+00 
1727871096.4845, 2.028E+00, 2.002E+01, 6.891E-01, 6.986E+00 
1727871096.6004555, 2.033E+00, 2.008E+01, 6.890E-01, 6.987E+00 
1727871096.716602, 2.035E+00, 2.007E+01, 6.892E-01, 6.987E+00 
1727871096.8294284, 2.031E+00, 2.010E+01, 6.889E-01, 6.988E+00 
1727871096.947658, 2.029E+00, 2.008E+01, 6.889E-01, 6.987E+00 
1727871097.0618682, 2.029E+00, 2.009E+01, 6.889E-01, 6.989E+00 
1727871097.1770318, 2.030E+00, 2.006E+01, 6.888E-01, 6.989E+00 
1727871097.2958736, 2.026E+00, 2.007E+01, 6.892E-01, 6.985E+00 
1727871097.4107647, 2.033E+00, 2.007E+01, 6.892E-01, 6.988E+00 
1727871097.5315206, 2.033E+00, 2.007E+01, 6.889E-01, 6.989E+00 
1727871097.6451318, 2.024E+00, 2.007E+01, 6.892E-01, 6.987E+00 
1727871097.762636, 2.025E+00, 2.008E+01, 6.888E-01, 6.988E+00 
1727871097.87792, 2.030E+00, 2.005E+01, 6.890E-01, 6.986E+00 
1727871097.9933796, 2.023E+00, 2.007E+01, 6.892E-01, 6.987E+00 
1727871098.110033, 2.030E+00, 2.006E+01, 6.888E-01, 6.987E+00 
1727871098.225582, 2.031E+00, 2.009E+01, 6.889E-01, 6.986E+00 
1727871098.3409476, 2.029E+00, 2.006E+01, 6.890E-01, 6.989E+00 
1727871098.4570034, 2.028E+00, 2.007E+01, 6.891E-01, 6.986E+00 
1727871098.5734756, 2.042E+00, 2.004E+01, 6.889E-01, 6.987E+00 
1727871098.690504, 2.030E+00, 2.008E+01, 6.891E-01, 6.989E+00 
1727871098.8079545, 2.035E+00, 2.008E+01, 6.890E-01, 6.985E+00 
1727871098.9335375, 2.026E+00, 2.005E+01, 6.891E-01, 6.987E+00 
1727871099.0546532, 2.031E+00, 2.005E+01, 6.890E-01, 6.987E+00 
1727871099.1728075, 2.025E+00, 2.006E+01, 6.888E-01, 6.986E+00 
1727871099.2897038, 2.029E+00, 2.002E+01, 6.889E-01, 6.987E+00 
1727871099.4047067, 2.036E+00, 2.007E+01, 6.890E-01, 6.989E+00 
1727871099.5179474, 2.026E+00, 2.004E+01, 6.891E-01, 6.986E+00 
1727871099.634357, 2.025E+00, 2.014E+01, 6.891E-01, 6.987E+00 
1727871099.7498617, 2.031E+00, 2.006E+01, 6.890E-01, 6.987E+00 
1727871099.86791, 2.026E+00, 2.007E+01, 6.890E-01, 6.986E+00 
1727871099.9856706, 2.036E+00, 2.007E+01, 6.889E-01, 6.985E+00 
1727871100.1002505, 2.032E+00, 2.006E+01, 6.888E-01, 6.986E+00 
1727871100.2228827, 2.029E+00, 2.002E+01, 6.889E-01, 6.985E+00 
1727871100.3399973, 2.037E+00, 2.008E+01, 6.891E-01, 6.987E+00 
1727871100.456576, 2.025E+00, 2.005E+01, 6.891E-01, 6.989E+00 
1727871100.5681963, 2.033E+00, 2.009E+01, 6.888E-01, 6.987E+00 
1727871100.6845706, 2.029E+00, 2.008E+01, 6.889E-01, 6.987E+00 
1727871100.8007119, 2.024E+00, 2.008E+01, 6.889E-01, 6.988E+00 
1727871100.9177, 2.031E+00, 2.008E+01, 6.889E-01, 6.985E+00 
1727871101.03247, 2.032E+00, 2.005E+01, 6.887E-01, 6.986E+00 
1727871101.144852, 2.030E+00, 2.009E+01, 6.888E-01, 6.987E+00 
1727871101.260904, 2.038E+00, 2.004E+01, 6.889E-01, 6.987E+00 
1727871101.3771398, 2.031E+00, 2.007E+01, 6.889E-01, 6.988E+00 
1727871101.492212, 2.032E+00, 2.008E+01, 6.890E-01, 6.987E+00 
1727871101.6062014, 2.039E+00, 2.006E+01, 6.891E-01, 6.989E+00 
1727871101.7289515, 2.033E+00, 2.007E+01, 6.892E-01, 6.986E+00 
1727871101.8419771, 2.028E+00, 2.005E+01, 6.888E-01, 6.988E+00 
1727871101.9564998, 2.031E+00, 2.009E+01, 6.887E-01, 6.988E+00 
1727871102.0702493, 2.025E+00, 2.008E+01, 6.892E-01, 6.988E+00 
1727871102.1844988, 2.032E+00, 2.006E+01, 6.891E-01, 6.986E+00 
1727871102.2984028, 2.036E+00, 2.005E+01, 6.891E-01, 6.988E+00 
1727871102.41597, 2.026E+00, 2.005E+01, 6.893E-01, 6.986E+00 
1727871102.530668, 2.023E+00, 2.004E+01, 6.888E-01, 6.986E+00 
1727871102.650073, 2.037E+00, 2.007E+01, 6.890E-01, 6.987E+00 
1727871102.7685463, 2.035E+00, 2.006E+01, 6.889E-01, 6.986E+00 
1727871102.8833082, 2.030E+00, 2.007E+01, 6.890E-01, 6.987E+00 
1727871103.0011985, 2.030E+00, 2.006E+01, 6.888E-01, 6.988E+00 
1727871103.1164517, 2.033E+00, 2.006E+01, 6.891E-01, 6.987E+00 
1727871103.239754, 2.044E+00, 2.008E+01, 6.890E-01, 6.986E+00 
1727871103.3572943, 2.029E+00, 2.009E+01, 6.891E-01, 6.986E+00 
1727871103.4725573, 2.023E+00, 2.005E+01, 6.888E-01, 6.987E+00 
1727871103.5906672, 2.025E+00, 2.009E+01, 6.886E-01, 6.988E+00 
1727871103.705465, 2.040E+00, 2.005E+01, 6.892E-01, 6.987E+00 
1727871103.8200264, 2.030E+00, 2.011E+01, 6.888E-01, 6.989E+00 
1727871103.9383886, 2.031E+00, 2.007E+01, 6.889E-01, 6.988E+00 
1727871104.0591931, 2.037E+00, 2.005E+01, 6.889E-01, 6.985E+00 
1727871104.1729107, 2.031E+00, 2.006E+01, 6.890E-01, 6.986E+00 
1727871104.2875612, 2.027E+00, 2.007E+01, 6.891E-01, 6.986E+00 
1727871104.4052703, 2.038E+00, 2.008E+01, 6.891E-01, 6.985E+00 
1727871104.5330856, 2.029E+00, 2.009E+01, 6.890E-01, 6.988E+00 
1727871104.6448538, 2.038E+00, 2.007E+01, 6.891E-01, 6.986E+00 
1727871104.763653, 2.030E+00, 2.010E+01, 6.890E-01, 6.986E+00 
1727871104.8766956, 2.024E+00, 2.007E+01, 6.887E-01, 6.989E+00 
1727871104.9947176, 2.031E+00, 2.009E+01, 6.889E-01, 6.988E+00 
1727871105.1089277, 2.032E+00, 2.007E+01, 6.891E-01, 6.987E+00 
1727871105.2231097, 2.036E+00, 2.009E+01, 6.891E-01, 6.986E+00 
1727871105.3403141, 2.043E+00, 2.004E+01, 6.890E-01, 6.986E+00 
1727871105.4586217, 2.028E+00, 2.006E+01, 6.889E-01, 6.987E+00 
1727871105.5715756, 2.023E+00, 2.010E+01, 6.888E-01, 6.987E+00 
1727871105.6844606, 2.037E+00, 2.005E+01, 6.891E-01, 6.988E+00 
1727871105.8020482, 2.033E+00, 2.009E+01, 6.890E-01, 6.984E+00 
1727871105.9189732, 2.035E+00, 2.005E+01, 6.890E-01, 6.987E+00 
1727871106.0360162, 2.036E+00, 2.008E+01, 6.893E-01, 6.986E+00 
1727871106.14866, 2.029E+00, 2.007E+01, 6.889E-01, 6.989E+00 
1727871106.263095, 2.029E+00, 2.007E+01, 6.890E-01, 6.988E+00 
1727871106.3742344, 2.033E+00, 2.006E+01, 6.891E-01, 6.986E+00 
1727871106.4966173, 2.033E+00, 2.008E+01, 6.890E-01, 6.988E+00 
1727871106.612728, 2.031E+00, 2.004E+01, 6.890E-01, 6.985E+00 
1727871106.7291412, 2.040E+00, 2.004E+01, 6.891E-01, 6.988E+00 
1727871106.844456, 2.032E+00, 2.008E+01, 6.891E-01, 6.988E+00 
1727871106.9588945, 2.035E+00, 2.008E+01, 6.889E-01, 6.986E+00 
1727871107.075852, 2.024E+00, 2.006E+01, 6.888E-01, 6.987E+00 
1727871107.1896534, 2.030E+00, 2.008E+01, 6.889E-01, 6.986E+00 
1727871107.3020055, 2.031E+00, 2.005E+01, 6.891E-01, 6.984E+00 
1727871107.416737, 2.033E+00, 2.004E+01, 6.888E-01, 6.987E+00 
1727871107.5302708, 2.025E+00, 2.008E+01, 6.891E-01, 6.987E+00 
1727871107.6501558, 2.038E+00, 2.008E+01, 6.888E-01, 6.990E+00 
1727871107.7679105, 2.024E+00, 2.005E+01, 6.889E-01, 6.986E+00 
1727871107.886886, 2.024E+00, 2.007E+01, 6.888E-01, 6.988E+00 
1727871107.9995916, 2.033E+00, 2.005E+01, 6.890E-01, 6.986E+00 
1727871108.1184714, 2.036E+00, 2.010E+01, 6.890E-01, 6.985E+00 
1727871108.2370083, 2.020E+00, 2.008E+01, 6.889E-01, 6.987E+00 
1727871108.357097, 2.030E+00, 2.006E+01, 6.890E-01, 6.986E+00 
1727871108.4748702, 2.031E+00, 2.011E+01, 6.888E-01, 6.986E+00 
1727871108.588689, 2.031E+00, 2.004E+01, 6.888E-01, 6.987E+00 
1727871108.7042253, 2.036E+00, 2.008E+01, 6.889E-01, 6.985E+00 
1727871108.8235965, 2.032E+00, 2.008E+01, 6.887E-01, 6.987E+00 
1727871108.9380548, 2.030E+00, 2.012E+01, 6.888E-01, 6.988E+00 
1727871109.0500886, 2.030E+00, 2.007E+01, 6.889E-01, 6.987E+00 
1727871109.1698277, 2.029E+00, 2.008E+01, 6.891E-01, 6.986E+00 
1727871109.2852938, 2.025E+00, 2.011E+01, 6.890E-01, 6.987E+00 
1727871109.400972, 2.037E+00, 2.009E+01, 6.891E-01, 6.985E+00 
1727871109.513393, 2.026E+00, 2.007E+01, 6.888E-01, 6.985E+00 
1727871109.6289618, 2.030E+00, 2.008E+01, 6.891E-01, 6.986E+00 
1727871109.7464175, 2.030E+00, 2.007E+01, 6.888E-01, 6.986E+00 
1727871109.8638492, 2.026E+00, 2.006E+01, 6.891E-01, 6.987E+00 
1727871109.9798186, 2.028E+00, 2.007E+01, 6.889E-01, 6.986E+00 
1727871110.0954792, 2.036E+00, 2.006E+01, 6.891E-01, 6.987E+00 
1727871110.2112107, 2.029E+00, 2.005E+01, 6.890E-01, 6.988E+00 
1727871110.328215, 2.040E+00, 2.007E+01, 6.888E-01, 6.986E+00 
1727871110.4402719, 2.028E+00, 2.005E+01, 6.891E-01, 6.986E+00 
1727871110.556167, 2.029E+00, 2.007E+01, 6.889E-01, 6.987E+00 
1727871110.6757488, 2.030E+00, 2.008E+01, 6.890E-01, 6.987E+00 
1727871110.7931058, 2.029E+00, 2.002E+01, 6.887E-01, 6.985E+00 
1727871110.9086075, 2.038E+00, 2.008E+01, 6.889E-01, 6.986E+00 
1727871111.0242746, 2.038E+00, 2.005E+01, 6.888E-01, 6.985E+00 
1727871111.1408632, 2.032E+00, 2.005E+01, 6.888E-01, 6.984E+00 
1727871111.2558548, 2.031E+00, 2.007E+01, 6.890E-01, 6.986E+00 
1727871111.3694537, 2.031E+00, 2.008E+01, 6.889E-01, 6.987E+00 
1727871111.4904456, 2.031E+00, 2.006E+01, 6.887E-01, 6.988E+00 
1727871111.6069613, 2.031E+00, 2.007E+01, 6.888E-01, 6.984E+00 
1727871111.7263753, 2.030E+00, 2.006E+01, 6.889E-01, 6.983E+00 
1727871111.842662, 2.026E+00, 2.011E+01, 6.887E-01, 6.987E+00 
1727871111.9592135, 2.039E+00, 2.007E+01, 6.891E-01, 6.986E+00 
1727871112.073506, 2.030E+00, 2.004E+01, 6.890E-01, 6.988E+00 
1727871112.1877813, 2.028E+00, 2.007E+01, 6.891E-01, 6.987E+00 
1727871112.2995446, 2.038E+00, 2.007E+01, 6.889E-01, 6.990E+00 
1727871112.4192502, 2.029E+00, 2.006E+01, 6.888E-01, 6.987E+00 
1727871112.540207, 2.035E+00, 2.006E+01, 6.890E-01, 6.988E+00 
1727871112.6569924, 2.037E+00, 2.008E+01, 6.889E-01, 6.987E+00 
1727871112.781342, 2.031E+00, 2.005E+01, 6.892E-01, 6.987E+00 
1727871112.8990636, 2.031E+00, 2.005E+01, 6.889E-01, 6.986E+00 
1727871113.0145314, 2.038E+00, 2.005E+01, 6.891E-01, 6.986E+00 
1727871113.1322694, 2.035E+00, 2.010E+01, 6.889E-01, 6.988E+00 
1727871113.2470634, 2.028E+00, 2.008E+01, 6.890E-01, 6.987E+00 
1727871113.362598, 2.031E+00, 2.011E+01, 6.890E-01, 6.987E+00 
1727871113.4784791, 2.025E+00, 2.006E+01, 6.891E-01, 6.988E+00 
1727871113.595596, 2.029E+00, 2.007E+01, 6.890E-01, 6.986E+00 
1727871113.713939, 2.031E+00, 2.008E+01, 6.891E-01, 6.986E+00 
1727871113.8266625, 2.033E+00, 2.010E+01, 6.891E-01, 6.985E+00 
1727871113.9421036, 2.036E+00, 2.005E+01, 6.890E-01, 6.985E+00 
1727871114.063273, 2.031E+00, 2.007E+01, 6.891E-01, 6.986E+00 
1727871114.175776, 2.026E+00, 2.007E+01, 6.892E-01, 6.990E+00 
1727871114.289161, 2.035E+00, 2.009E+01, 6.890E-01, 6.987E+00 
1727871114.4039247, 2.029E+00, 2.008E+01, 6.889E-01, 6.986E+00 
1727871114.5256133, 2.029E+00, 2.006E+01, 6.888E-01, 6.985E+00 
1727871114.6401808, 2.033E+00, 2.008E+01, 6.888E-01, 6.985E+00 
1727871114.7524204, 2.043E+00, 2.006E+01, 6.893E-01, 6.987E+00 
1727871114.868452, 2.028E+00, 2.005E+01, 6.890E-01, 6.987E+00 
1727871114.9842758, 2.030E+00, 2.006E+01, 6.891E-01, 6.987E+00 
1727871115.101405, 2.042E+00, 2.009E+01, 6.889E-01, 6.986E+00 
1727871115.2155242, 2.028E+00, 2.008E+01, 6.890E-01, 6.989E+00 
1727871115.3295527, 2.025E+00, 2.008E+01, 6.891E-01, 6.986E+00 
1727871115.4413552, 2.033E+00, 2.007E+01, 6.890E-01, 6.986E+00 
1727871115.5559556, 2.025E+00, 2.010E+01, 6.889E-01, 6.988E+00 
1727871115.6701846, 2.030E+00, 2.010E+01, 6.891E-01, 6.988E+00 
1727871115.785028, 2.025E+00, 2.007E+01, 6.890E-01, 6.985E+00 
1727871115.905594, 2.023E+00, 2.009E+01, 6.890E-01, 6.988E+00 
1727871116.027225, 2.028E+00, 2.005E+01, 6.890E-01, 6.989E+00 
1727871116.1471372, 2.040E+00, 2.006E+01, 6.890E-01, 6.989E+00 
1727871116.266649, 2.030E+00, 2.005E+01, 6.893E-01, 6.986E+00 
1727871116.3814466, 2.029E+00, 2.007E+01, 6.888E-01, 6.986E+00 
1727871116.495191, 2.035E+00, 2.006E+01, 6.887E-01, 6.986E+00 
1727871116.609697, 2.027E+00, 2.004E+01, 6.889E-01, 6.987E+00 
1727871116.7251706, 2.028E+00, 2.011E+01, 6.891E-01, 6.989E+00 
1727871116.8406098, 2.029E+00, 2.007E+01, 6.892E-01, 6.987E+00 
1727871116.960305, 2.029E+00, 2.009E+01, 6.889E-01, 6.987E+00 
1727871117.077194, 2.035E+00, 2.008E+01, 6.889E-01, 6.988E+00 
1727871117.1982324, 2.027E+00, 2.008E+01, 6.889E-01, 6.987E+00 
1727871117.3137343, 2.031E+00, 2.004E+01, 6.893E-01, 6.986E+00 
1727871117.4338243, 2.023E+00, 2.008E+01, 6.888E-01, 6.988E+00 
1727871117.5473309, 2.026E+00, 2.005E+01, 6.889E-01, 6.986E+00 
1727871117.6601908, 2.024E+00, 2.006E+01, 6.889E-01, 6.989E+00 
1727871117.7799706, 2.029E+00, 2.007E+01, 6.888E-01, 6.986E+00 
1727871117.8973863, 2.027E+00, 2.004E+01, 6.892E-01, 6.986E+00 
1727871118.015445, 2.031E+00, 2.008E+01, 6.889E-01, 6.986E+00 
1727871118.1282818, 2.032E+00, 2.006E+01, 6.890E-01, 6.985E+00 
1727871118.2402513, 2.025E+00, 2.007E+01, 6.891E-01, 6.987E+00 
1727871118.3540106, 2.025E+00, 2.011E+01, 6.890E-01, 6.988E+00 
1727871118.4730065, 2.038E+00, 2.007E+01, 6.890E-01, 6.986E+00 
1727871118.5872872, 2.037E+00, 2.004E+01, 6.891E-01, 6.987E+00 
1727871118.7008083, 2.026E+00, 2.007E+01, 6.892E-01, 6.987E+00 
1727871118.8173745, 2.028E+00, 2.004E+01, 6.892E-01, 6.985E+00 
1727871118.9324641, 2.028E+00, 2.005E+01, 6.892E-01, 6.986E+00 
1727871119.045568, 2.022E+00, 2.002E+01, 6.890E-01, 6.984E+00 
1727871119.1617682, 2.031E+00, 2.006E+01, 6.890E-01, 6.987E+00 
1727871119.2768774, 2.028E+00, 2.007E+01, 6.888E-01, 6.985E+00 
1727871119.3913953, 2.030E+00, 2.009E+01, 6.889E-01, 6.986E+00 
1727871119.5088878, 2.035E+00, 2.008E+01, 6.892E-01, 6.986E+00 
1727871119.6221347, 2.029E+00, 2.008E+01, 6.891E-01, 6.988E+00 
1727871119.743413, 2.031E+00, 2.007E+01, 6.890E-01, 6.988E+00 
1727871119.860291, 2.046E+00, 2.006E+01, 6.894E-01, 6.986E+00 
1727871119.9749124, 2.033E+00, 2.007E+01, 6.888E-01, 6.986E+00 
1727871120.102678, 2.026E+00, 2.008E+01, 6.889E-01, 6.988E+00 
1727871120.2175875, 2.026E+00, 2.007E+01, 6.889E-01, 6.989E+00 
1727871120.3325036, 2.026E+00, 2.007E+01, 6.890E-01, 6.987E+00 
1727871120.4457905, 2.032E+00, 2.009E+01, 6.891E-01, 6.988E+00 
1727871120.562241, 2.025E+00, 2.006E+01, 6.889E-01, 6.985E+00 
1727871120.682599, 2.026E+00, 2.007E+01, 6.891E-01, 6.987E+00 
1727871120.7950459, 2.037E+00, 2.006E+01, 6.892E-01, 6.987E+00 
1727871120.9090426, 2.025E+00, 2.008E+01, 6.889E-01, 6.988E+00 
1727871121.028523, 2.035E+00, 2.015E+01, 6.890E-01, 6.987E+00 
1727871121.1478214, 2.030E+00, 2.007E+01, 6.891E-01, 6.988E+00 
1727871121.261847, 2.028E+00, 2.007E+01, 6.890E-01, 6.988E+00 
1727871121.3767242, 2.038E+00, 2.005E+01, 6.892E-01, 6.986E+00 
1727871121.501972, 2.026E+00, 2.009E+01, 6.889E-01, 6.989E+00 
1727871121.6273139, 2.035E+00, 2.007E+01, 6.892E-01, 6.989E+00 
1727871121.74805, 2.037E+00, 2.006E+01, 6.890E-01, 6.986E+00 
1727871121.8613834, 2.032E+00, 2.007E+01, 6.888E-01, 6.987E+00 
1727871121.9850693, 2.032E+00, 2.007E+01, 6.889E-01, 6.989E+00 
1727871122.0989616, 2.043E+00, 2.008E+01, 6.889E-01, 6.987E+00 
1727871122.2112138, 2.029E+00, 2.009E+01, 6.892E-01, 6.987E+00 
1727871122.3262627, 2.032E+00, 2.009E+01, 6.892E-01, 6.987E+00 
1727871122.4420931, 2.032E+00, 2.009E+01, 6.888E-01, 6.989E+00 
1727871122.5579293, 2.031E+00, 2.007E+01, 6.888E-01, 6.986E+00 
1727871122.6756341, 2.024E+00, 2.007E+01, 6.891E-01, 6.988E+00 
1727871122.7924676, 2.030E+00, 2.006E+01, 6.892E-01, 6.986E+00 
1727871122.9058545, 2.024E+00, 2.008E+01, 6.891E-01, 6.985E+00 
1727871123.0194976, 2.026E+00, 2.009E+01, 6.890E-01, 6.989E+00 
1727871123.1500838, 2.035E+00, 2.010E+01, 6.889E-01, 6.985E+00 
1727871123.2636797, 2.036E+00, 2.005E+01, 6.888E-01, 6.987E+00 
1727871123.3782358, 2.033E+00, 2.011E+01, 6.890E-01, 6.986E+00 
1727871123.5013027, 2.030E+00, 2.006E+01, 6.889E-01, 6.987E+00 
1727871123.616858, 2.029E+00, 2.012E+01, 6.887E-01, 6.987E+00 
1727871123.735622, 2.030E+00, 2.008E+01, 6.890E-01, 6.990E+00 
1727871123.8483064, 2.042E+00, 2.010E+01, 6.888E-01, 6.988E+00 
1727871123.9623709, 2.028E+00, 2.008E+01, 6.890E-01, 6.985E+00 
1727871124.0757482, 2.032E+00, 2.006E+01, 6.890E-01, 6.988E+00 
1727871124.198856, 2.030E+00, 2.006E+01, 6.889E-01, 6.987E+00 
1727871124.314078, 2.030E+00, 2.006E+01, 6.891E-01, 6.987E+00 
1727871124.4337535, 2.020E+00, 2.014E+01, 6.891E-01, 6.987E+00 
1727871124.5551836, 2.031E+00, 2.005E+01, 6.890E-01, 6.985E+00 
1727871124.6706238, 2.030E+00, 2.006E+01, 6.888E-01, 6.986E+00 
1727871124.787006, 2.023E+00, 2.007E+01, 6.887E-01, 6.988E+00 
1727871124.899186, 2.035E+00, 2.006E+01, 6.892E-01, 6.988E+00 
1727871125.0146425, 2.039E+00, 2.007E+01, 6.889E-01, 6.988E+00 
1727871125.128646, 2.030E+00, 2.004E+01, 6.891E-01, 6.988E+00 
1727871125.2399979, 2.032E+00, 2.004E+01, 6.889E-01, 6.987E+00 
1727871125.35387, 2.033E+00, 2.009E+01, 6.889E-01, 6.987E+00 
1727871125.467404, 2.035E+00, 2.006E+01, 6.891E-01, 6.985E+00 
1727871125.5843492, 2.028E+00, 2.006E+01, 6.887E-01, 6.987E+00 
1727871125.7032177, 2.028E+00, 2.007E+01, 6.890E-01, 6.986E+00 
1727871125.8173826, 2.033E+00, 2.006E+01, 6.891E-01, 6.989E+00 
1727871125.9353578, 2.024E+00, 2.007E+01, 6.890E-01, 6.987E+00 
1727871126.0499554, 2.030E+00, 2.007E+01, 6.890E-01, 6.987E+00 
1727871126.1648395, 2.035E+00, 2.004E+01, 6.890E-01, 6.988E+00 
1727871126.28006, 2.025E+00, 2.007E+01, 6.893E-01, 6.988E+00 
1727871126.3952117, 2.030E+00, 2.009E+01, 6.889E-01, 6.988E+00 
