time.time(), c1pp, c2pp, c1rms, c2rms
1727858805.155147, 7.798E+00, 2.001E+01, 2.720E+00, 6.962E+00 
1727858805.2685046, 7.789E+00, 2.000E+01, 2.719E+00, 6.963E+00 
1727858805.3840978, 7.793E+00, 1.999E+01, 2.719E+00, 6.961E+00 
1727858805.5006976, 7.800E+00, 2.000E+01, 2.719E+00, 6.963E+00 
1727858805.6163857, 7.798E+00, 1.999E+01, 2.719E+00, 6.963E+00 
1727858805.7390294, 7.798E+00, 2.000E+01, 2.719E+00, 6.962E+00 
1727858805.8530457, 7.793E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858805.9664006, 7.798E+00, 2.004E+01, 2.719E+00, 6.963E+00 
1727858806.082729, 7.800E+00, 2.001E+01, 2.719E+00, 6.964E+00 
1727858806.2107093, 7.793E+00, 2.002E+01, 2.720E+00, 6.965E+00 
1727858806.326725, 7.807E+00, 1.998E+01, 2.719E+00, 6.962E+00 
1727858806.443796, 7.800E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858806.5580988, 7.793E+00, 2.000E+01, 2.719E+00, 6.962E+00 
1727858806.6699548, 7.798E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858806.7845573, 7.791E+00, 1.998E+01, 2.719E+00, 6.964E+00 
1727858806.9000955, 7.802E+00, 1.998E+01, 2.720E+00, 6.964E+00 
1727858807.0154405, 7.804E+00, 2.002E+01, 2.719E+00, 6.962E+00 
1727858807.1301324, 7.804E+00, 2.002E+01, 2.719E+00, 6.963E+00 
1727858807.256771, 7.798E+00, 1.996E+01, 2.719E+00, 6.962E+00 
1727858807.372408, 7.802E+00, 2.000E+01, 2.719E+00, 6.963E+00 
1727858807.4854453, 7.793E+00, 2.000E+01, 2.719E+00, 6.963E+00 
1727858807.6030016, 7.800E+00, 2.001E+01, 2.719E+00, 6.964E+00 
1727858807.716377, 7.795E+00, 2.000E+01, 2.719E+00, 6.963E+00 
1727858807.8336942, 7.804E+00, 1.998E+01, 2.719E+00, 6.963E+00 
1727858807.9526913, 7.802E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858808.0659215, 7.798E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858808.1836917, 7.791E+00, 2.000E+01, 2.719E+00, 6.961E+00 
1727858808.2986028, 7.798E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858808.410894, 7.795E+00, 2.005E+01, 2.719E+00, 6.966E+00 
1727858808.523923, 7.818E+00, 2.000E+01, 2.719E+00, 6.962E+00 
1727858808.6369798, 7.793E+00, 2.004E+01, 2.719E+00, 6.962E+00 
1727858808.7541628, 7.802E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858808.8729477, 7.809E+00, 1.998E+01, 2.719E+00, 6.963E+00 
1727858808.9896462, 7.793E+00, 1.998E+01, 2.719E+00, 6.965E+00 
1727858809.1059976, 7.795E+00, 1.997E+01, 2.719E+00, 6.962E+00 
1727858809.2267675, 7.800E+00, 1.997E+01, 2.719E+00, 6.961E+00 
1727858809.3454678, 7.791E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858809.4583988, 7.804E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858809.585742, 7.800E+00, 1.997E+01, 2.719E+00, 6.964E+00 
1727858809.7002356, 7.804E+00, 2.007E+01, 2.719E+00, 6.963E+00 
1727858809.8212235, 7.791E+00, 2.001E+01, 2.719E+00, 6.962E+00 
1727858809.9383144, 7.802E+00, 2.001E+01, 2.719E+00, 6.965E+00 
1727858810.0521798, 7.798E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858810.175054, 7.798E+00, 2.000E+01, 2.719E+00, 6.965E+00 
1727858810.294853, 7.793E+00, 2.002E+01, 2.719E+00, 6.965E+00 
1727858810.4113472, 7.791E+00, 1.998E+01, 2.719E+00, 6.962E+00 
1727858810.525906, 7.804E+00, 1.998E+01, 2.719E+00, 6.963E+00 
1727858810.6393466, 7.804E+00, 2.004E+01, 2.719E+00, 6.963E+00 
1727858810.7507522, 7.798E+00, 1.999E+01, 2.719E+00, 6.962E+00 
1727858810.8668644, 7.809E+00, 2.004E+01, 2.719E+00, 6.964E+00 
1727858810.9823728, 7.802E+00, 1.998E+01, 2.719E+00, 6.963E+00 
1727858811.0974805, 7.798E+00, 1.999E+01, 2.720E+00, 6.965E+00 
1727858811.2148685, 7.798E+00, 1.998E+01, 2.720E+00, 6.962E+00 
1727858811.3337972, 7.793E+00, 1.998E+01, 2.720E+00, 6.962E+00 
1727858811.4501173, 7.798E+00, 1.999E+01, 2.719E+00, 6.962E+00 
1727858811.5690873, 7.793E+00, 2.002E+01, 2.719E+00, 6.962E+00 
1727858811.6877022, 7.798E+00, 1.999E+01, 2.720E+00, 6.964E+00 
1727858811.8047693, 7.802E+00, 2.001E+01, 2.719E+00, 6.963E+00 
1727858811.926405, 7.802E+00, 1.996E+01, 2.719E+00, 6.961E+00 
1727858812.0426726, 7.798E+00, 1.996E+01, 2.720E+00, 6.962E+00 
1727858812.1583564, 7.795E+00, 2.005E+01, 2.719E+00, 6.964E+00 
1727858812.2705944, 7.798E+00, 2.000E+01, 2.719E+00, 6.962E+00 
1727858812.387865, 7.793E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858812.501709, 7.798E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858812.6144614, 7.807E+00, 2.002E+01, 2.719E+00, 6.962E+00 
1727858812.7271583, 7.795E+00, 2.000E+01, 2.719E+00, 6.965E+00 
1727858812.8397548, 7.791E+00, 1.999E+01, 2.719E+00, 6.962E+00 
1727858812.9562972, 7.800E+00, 1.998E+01, 2.720E+00, 6.963E+00 
1727858813.073576, 7.793E+00, 2.000E+01, 2.719E+00, 6.965E+00 
1727858813.186472, 7.793E+00, 2.004E+01, 2.719E+00, 6.963E+00 
1727858813.300665, 7.793E+00, 1.999E+01, 2.719E+00, 6.962E+00 
1727858813.4124603, 7.793E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858813.5258863, 7.807E+00, 2.004E+01, 2.719E+00, 6.966E+00 
1727858813.640533, 7.798E+00, 2.000E+01, 2.719E+00, 6.962E+00 
1727858813.7562993, 7.795E+00, 2.001E+01, 2.719E+00, 6.963E+00 
1727858813.8698795, 7.795E+00, 2.001E+01, 2.720E+00, 6.961E+00 
1727858813.983888, 7.793E+00, 2.001E+01, 2.719E+00, 6.960E+00 
1727858814.10315, 7.800E+00, 1.999E+01, 2.719E+00, 6.965E+00 
1727858814.219012, 7.795E+00, 1.999E+01, 2.719E+00, 6.961E+00 
1727858814.3342519, 7.798E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858814.448704, 7.800E+00, 2.005E+01, 2.719E+00, 6.963E+00 
1727858814.5625052, 7.800E+00, 2.002E+01, 2.719E+00, 6.962E+00 
1727858814.6839502, 7.800E+00, 1.998E+01, 2.719E+00, 6.965E+00 
1727858814.7978654, 7.795E+00, 1.999E+01, 2.719E+00, 6.962E+00 
1727858814.912175, 7.787E+00, 1.998E+01, 2.719E+00, 6.964E+00 
1727858815.0306149, 7.789E+00, 2.000E+01, 2.719E+00, 6.963E+00 
