time.time(), c1pp, vset
1727688432.0885031, 2.616E+00, 131
1727688432.1932583, 2.616E+00, 131
1727688432.2981153, 2.607E+00, 131
1727688433.4074433, 2.617E+00, 132
1727688433.5143273, 2.630E+00, 132
1727688433.6185865, 2.634E+00, 132
1727688433.722088, 2.624E+00, 132
1727688433.8253362, 2.640E+00, 132
1727688433.9275866, 2.623E+00, 132
1727688434.035749, 2.628E+00, 132
1727688434.1414862, 2.639E+00, 132
1727688434.2708375, 2.637E+00, 132
1727688434.3762844, 2.627E+00, 132
1727688435.4843862, 2.628E+00, 133
1727688435.5886369, 2.638E+00, 133
1727688435.692467, 2.652E+00, 133
1727688435.7999895, 2.645E+00, 133
1727688435.9022305, 2.663E+00, 133
1727688436.006626, 2.655E+00, 133
1727688436.113269, 2.654E+00, 133
1727688436.2149668, 2.643E+00, 133
1727688436.3204503, 2.651E+00, 133
1727688436.424612, 2.658E+00, 133
1727688437.5316794, 2.650E+00, 134
1727688437.6376557, 2.666E+00, 134
1727688437.7436395, 2.673E+00, 134
1727688437.8475904, 2.675E+00, 134
1727688437.9511127, 2.670E+00, 134
1727688438.0535505, 2.680E+00, 134
1727688438.158171, 2.670E+00, 134
1727688438.2607634, 2.675E+00, 134
1727688438.365973, 2.688E+00, 134
1727688438.4693923, 2.670E+00, 134
1727688439.5717306, 2.670E+00, 135
1727688439.6766567, 2.674E+00, 135
1727688439.7813346, 2.687E+00, 135
1727688439.8885853, 2.701E+00, 135
1727688439.9922216, 2.690E+00, 135
1727688440.0983481, 2.687E+00, 135
1727688440.2009857, 2.683E+00, 135
1727688440.3060918, 2.683E+00, 135
1727688440.41068, 2.685E+00, 135
1727688440.5151672, 2.691E+00, 135
1727688441.619694, 2.691E+00, 136
1727688441.7252307, 2.708E+00, 136
1727688441.8320727, 2.710E+00, 136
1727688441.9369833, 2.708E+00, 136
1727688442.042526, 2.713E+00, 136
1727688442.1471217, 2.708E+00, 136
1727688442.2509196, 2.704E+00, 136
1727688442.35467, 2.704E+00, 136
1727688442.457654, 2.703E+00, 136
1727688442.5599587, 2.700E+00, 136
1727688443.6652513, 2.708E+00, 137
1727688443.7686114, 2.720E+00, 137
1727688443.8718731, 2.726E+00, 137
1727688443.976164, 2.725E+00, 137
1727688444.0788593, 2.725E+00, 137
1727688444.185264, 2.724E+00, 137
1727688444.2929373, 2.739E+00, 137
1727688444.395666, 2.731E+00, 137
1727688444.5000362, 2.731E+00, 137
1727688444.6025891, 2.723E+00, 137
1727688445.707975, 2.726E+00, 138
1727688445.8128498, 2.741E+00, 138
1727688445.9179635, 2.745E+00, 138
1727688446.0227408, 2.748E+00, 138
1727688446.127157, 2.750E+00, 138
1727688446.2321606, 2.743E+00, 138
1727688446.3336902, 2.747E+00, 138
1727688446.438381, 2.750E+00, 138
1727688446.5418181, 2.757E+00, 138
1727688446.6472733, 2.740E+00, 138
1727688447.7566352, 2.744E+00, 139
1727688447.8610046, 2.770E+00, 139
1727688447.9643376, 2.761E+00, 139
1727688448.0686066, 2.766E+00, 139
1727688448.1728392, 2.761E+00, 139
1727688448.276238, 2.759E+00, 139
1727688448.3793466, 2.772E+00, 139
1727688448.481955, 2.758E+00, 139
1727688448.586505, 2.771E+00, 139
1727688448.6898496, 2.777E+00, 139
1727688449.7983305, 2.761E+00, 140
1727688449.9028747, 2.760E+00, 140
1727688450.0066853, 2.798E+00, 140
1727688450.1137297, 2.787E+00, 140
1727688450.219472, 2.790E+00, 140
1727688450.323016, 2.775E+00, 140
1727688450.431109, 2.791E+00, 140
1727688450.5351298, 2.784E+00, 140
1727688450.638074, 2.787E+00, 140
1727688450.7434309, 2.781E+00, 140
1727688451.8499885, 2.784E+00, 141
1727688451.9544473, 2.802E+00, 141
1727688452.0590923, 2.811E+00, 141
1727688452.1630657, 2.803E+00, 141
1727688452.26794, 2.794E+00, 141
1727688452.3722947, 2.800E+00, 141
1727688452.4740486, 2.797E+00, 141
1727688452.5797083, 2.812E+00, 141
1727688452.6838138, 2.810E+00, 141
1727688452.787342, 2.805E+00, 141
1727688453.896237, 2.800E+00, 142
1727688453.998847, 2.801E+00, 142
1727688454.1024003, 2.828E+00, 142
1727688454.205558, 2.834E+00, 142
1727688454.3102875, 2.835E+00, 142
1727688454.4127634, 2.818E+00, 142
1727688454.5148332, 2.826E+00, 142
1727688454.6184342, 2.824E+00, 142
1727688454.7225847, 2.833E+00, 142
1727688454.826013, 2.821E+00, 142
1727688455.9344316, 2.818E+00, 143
1727688456.0388482, 2.846E+00, 143
1727688456.1428027, 2.834E+00, 143
1727688456.2473295, 2.838E+00, 143
1727688456.3597767, 2.850E+00, 143
1727688456.46199, 2.844E+00, 143
1727688456.5649393, 2.840E+00, 143
1727688456.668756, 2.845E+00, 143
1727688456.7755172, 2.840E+00, 143
1727688456.8794467, 2.835E+00, 143
1727688457.9868033, 2.845E+00, 144
1727688458.0910428, 2.857E+00, 144
1727688458.197268, 2.865E+00, 144
1727688458.2993805, 2.859E+00, 144
1727688458.4030595, 2.857E+00, 144
1727688458.5086417, 2.858E+00, 144
1727688458.6122139, 2.857E+00, 144
1727688458.7152503, 2.862E+00, 144
1727688458.8193324, 2.861E+00, 144
1727688458.9231954, 2.860E+00, 144
1727688460.0295272, 2.865E+00, 145
1727688460.132442, 2.880E+00, 145
1727688460.2361095, 2.875E+00, 145
1727688460.3400986, 2.884E+00, 145
1727688460.4460344, 2.875E+00, 145
1727688460.5503268, 2.875E+00, 145
1727688460.6549075, 2.880E+00, 145
1727688460.7579975, 2.887E+00, 145
1727688460.8610172, 2.873E+00, 145
1727688460.9638379, 2.882E+00, 145
1727688462.0719578, 2.878E+00, 146
1727688462.175638, 2.878E+00, 146
1727688462.2786174, 2.888E+00, 146
1727688462.3820128, 2.893E+00, 146
1727688462.484937, 2.898E+00, 146
1727688462.5929575, 2.902E+00, 146
1727688462.6960058, 2.908E+00, 146
1727688462.7991424, 2.897E+00, 146
1727688462.9031892, 2.895E+00, 146
1727688463.0082204, 2.910E+00, 146
1727688464.1152203, 2.915E+00, 147
1727688464.2184658, 2.900E+00, 147
1727688464.3218048, 2.912E+00, 147
1727688464.42823, 2.919E+00, 147
1727688464.5339382, 2.912E+00, 147
1727688464.639489, 2.924E+00, 147
1727688464.7446074, 2.928E+00, 147
1727688464.8492248, 2.920E+00, 147
1727688464.9530408, 2.926E+00, 147
1727688465.0568788, 2.920E+00, 147
1727688466.1630533, 2.921E+00, 148
1727688466.2682757, 2.931E+00, 148
1727688466.37169, 2.944E+00, 148
1727688466.47538, 2.945E+00, 148
1727688466.5800996, 2.939E+00, 148
1727688466.6821578, 2.931E+00, 148
1727688466.7877684, 2.942E+00, 148
1727688466.8924568, 2.940E+00, 148
1727688466.9976223, 2.939E+00, 148
1727688467.1004384, 2.941E+00, 148
1727688468.207364, 2.944E+00, 149
1727688468.3122127, 2.967E+00, 149
1727688468.4164069, 2.958E+00, 149
1727688468.5211642, 2.959E+00, 149
1727688468.6264837, 2.968E+00, 149
1727688468.732003, 2.957E+00, 149
1727688468.8358877, 2.961E+00, 149
1727688468.9392948, 2.954E+00, 149
1727688469.0431528, 2.965E+00, 149
1727688469.1464605, 2.967E+00, 149
