time.time(), c1pp, vset
1727699881.2158651, 1.223E+01, 612
1727699881.3259501, 1.214E+01, 612
1727699881.4335332, 1.225E+01, 612
1727699881.5432515, 1.225E+01, 612
1727699881.6573093, 1.226E+01, 612
1727699881.761413, 1.224E+01, 612
1727699881.8672335, 1.231E+01, 612
1727699882.9688017, 1.231E+01, 613
1727699883.0765078, 1.225E+01, 613
1727699883.1802955, 1.217E+01, 613
1727699883.2862697, 1.220E+01, 613
1727699883.390745, 1.231E+01, 613
1727699883.4935188, 1.229E+01, 613
1727699883.5976615, 1.222E+01, 613
1727699883.7012568, 1.235E+01, 613
1727699883.8089545, 1.229E+01, 613
1727699883.9125473, 1.225E+01, 613
1727699885.0148962, 1.215E+01, 614
1727699885.1230948, 1.225E+01, 614
1727699885.2259731, 1.226E+01, 614
1727699885.3304222, 1.228E+01, 614
1727699885.4338346, 1.226E+01, 614
1727699885.5376132, 1.230E+01, 614
1727699885.641612, 1.230E+01, 614
1727699885.745091, 1.240E+01, 614
1727699885.8482637, 1.230E+01, 614
1727699885.9520159, 1.237E+01, 614
1727699887.0608802, 1.234E+01, 615
1727699887.1659772, 1.222E+01, 615
1727699887.269451, 1.229E+01, 615
1727699887.3788207, 1.231E+01, 615
1727699887.4826767, 1.229E+01, 615
1727699887.5912204, 1.220E+01, 615
1727699887.700854, 1.226E+01, 615
1727699887.8085918, 1.235E+01, 615
1727699887.9094949, 1.234E+01, 615
1727699888.0200837, 1.224E+01, 615
1727699889.1380324, 1.234E+01, 616
1727699889.241361, 1.228E+01, 616
1727699889.345077, 1.239E+01, 616
1727699889.4484477, 1.232E+01, 616
1727699889.552205, 1.230E+01, 616
1727699889.6556413, 1.226E+01, 616
1727699889.7619176, 1.234E+01, 616
1727699889.8657413, 1.229E+01, 616
1727699889.970286, 1.239E+01, 616
1727699890.0743475, 1.228E+01, 616
1727699891.1786075, 1.240E+01, 617
1727699891.280184, 1.232E+01, 617
1727699891.3862188, 1.235E+01, 617
1727699891.4914606, 1.232E+01, 617
1727699891.5949824, 1.230E+01, 617
1727699891.6979911, 1.235E+01, 617
1727699891.798736, 1.232E+01, 617
1727699891.9056308, 1.237E+01, 617
1727699892.0109107, 1.233E+01, 617
1727699892.1139567, 1.239E+01, 617
1727699893.2221537, 1.237E+01, 618
1727699893.3356483, 1.229E+01, 618
1727699893.44591, 1.233E+01, 618
1727699893.552355, 1.237E+01, 618
1727699893.65512, 1.235E+01, 618
1727699893.7578812, 1.237E+01, 618
1727699893.8609147, 1.232E+01, 618
1727699893.9643974, 1.235E+01, 618
1727699894.0676596, 1.232E+01, 618
1727699894.1755304, 1.226E+01, 618
1727699895.2810585, 1.229E+01, 619
1727699895.3909526, 1.228E+01, 619
1727699895.494386, 1.231E+01, 619
1727699895.5953443, 1.241E+01, 619
1727699895.7006555, 1.244E+01, 619
1727699895.8019564, 1.240E+01, 619
1727699895.9054935, 1.239E+01, 619
1727699896.0114913, 1.248E+01, 619
1727699896.11578, 1.244E+01, 619
1727699896.219397, 1.234E+01, 619
1727699897.3205833, 1.242E+01, 620
1727699897.4339588, 1.236E+01, 620
1727699897.5394695, 1.237E+01, 620
1727699897.6514711, 1.236E+01, 620
1727699897.759461, 1.234E+01, 620
1727699897.8639548, 1.240E+01, 620
1727699897.967335, 1.242E+01, 620
1727699898.0710015, 1.244E+01, 620
1727699898.1777573, 1.247E+01, 620
1727699898.2820315, 1.231E+01, 620
1727699899.383242, 1.237E+01, 621
1727699899.4897664, 1.241E+01, 621
1727699899.5988278, 1.244E+01, 621
1727699899.7041297, 1.251E+01, 621
1727699899.8075507, 1.242E+01, 621
1727699899.911151, 1.243E+01, 621
1727699900.0143297, 1.233E+01, 621
1727699900.1174812, 1.237E+01, 621
1727699900.2208793, 1.236E+01, 621
1727699900.3244154, 1.244E+01, 621
1727699901.4305627, 1.240E+01, 622
1727699901.5313945, 1.240E+01, 622
1727699901.6390817, 1.239E+01, 622
1727699901.7433872, 1.246E+01, 622
1727699901.8457854, 1.242E+01, 622
1727699901.9494922, 1.252E+01, 622
1727699902.0518682, 1.239E+01, 622
1727699902.155759, 1.239E+01, 622
1727699902.2598546, 1.250E+01, 622
1727699902.3603916, 1.247E+01, 622
1727699903.4744709, 1.240E+01, 623
1727699903.5793788, 1.246E+01, 623
1727699903.6829183, 1.253E+01, 623
1727699903.7859185, 1.253E+01, 623
1727699903.8899553, 1.248E+01, 623
1727699903.9985719, 1.240E+01, 623
1727699904.1032188, 1.246E+01, 623
1727699904.2063918, 1.239E+01, 623
1727699904.3100452, 1.247E+01, 623
1727699904.41415, 1.240E+01, 623
1727699905.5239663, 1.254E+01, 624
1727699905.6433365, 1.248E+01, 624
1727699905.7500818, 1.257E+01, 624
1727699905.852701, 1.252E+01, 624
1727699905.9562337, 1.258E+01, 624
1727699906.0602725, 1.248E+01, 624
1727699906.1640096, 1.242E+01, 624
1727699906.2681255, 1.246E+01, 624
1727699906.3687098, 1.245E+01, 624
1727699906.4805825, 1.245E+01, 624
1727699907.594899, 1.258E+01, 625
1727699907.6986508, 1.247E+01, 625
1727699907.8024645, 1.250E+01, 625
1727699907.9057295, 1.256E+01, 625
1727699908.0093415, 1.252E+01, 625
1727699908.1132402, 1.247E+01, 625
1727699908.2172, 1.242E+01, 625
1727699908.320594, 1.245E+01, 625
1727699908.4247005, 1.243E+01, 625
1727699908.5288, 1.257E+01, 625
1727699909.6329112, 1.265E+01, 626
1727699909.7369719, 1.256E+01, 626
1727699909.840072, 1.250E+01, 626
1727699909.9449005, 1.240E+01, 626
1727699910.0484428, 1.254E+01, 626
1727699910.151703, 1.247E+01, 626
1727699910.2550793, 1.253E+01, 626
1727699910.3590295, 1.252E+01, 626
1727699910.4628117, 1.251E+01, 626
1727699910.5664277, 1.251E+01, 626
1727699911.6799846, 1.251E+01, 627
1727699911.7850795, 1.247E+01, 627
1727699911.8882625, 1.250E+01, 627
1727699911.9893498, 1.250E+01, 627
1727699912.0923152, 1.254E+01, 627
1727699912.212583, 1.256E+01, 627
1727699912.3201013, 1.254E+01, 627
1727699912.4275458, 1.254E+01, 627
1727699912.528494, 1.252E+01, 627
1727699912.642274, 1.262E+01, 627
1727699913.751365, 1.263E+01, 628
1727699913.8543477, 1.248E+01, 628
1727699913.961029, 1.260E+01, 628
1727699914.069533, 1.259E+01, 628
1727699914.1745412, 1.257E+01, 628
1727699914.2833095, 1.263E+01, 628
1727699914.388402, 1.247E+01, 628
1727699914.4967685, 1.254E+01, 628
1727699914.604504, 1.253E+01, 628
1727699914.708311, 1.260E+01, 628
1727699915.8147182, 1.254E+01, 629
1727699915.917275, 1.263E+01, 629
1727699916.0177274, 1.253E+01, 629
1727699916.1245787, 1.252E+01, 629
1727699916.2285354, 1.254E+01, 629
1727699916.3319678, 1.256E+01, 629
1727699916.4362853, 1.256E+01, 629
1727699916.537008, 1.262E+01, 629
1727699916.6420612, 1.250E+01, 629
1727699916.753874, 1.254E+01, 629
1727699917.8729887, 1.257E+01, 630
1727699917.9770007, 1.255E+01, 630
1727699918.0810127, 1.257E+01, 630
1727699918.1848028, 1.270E+01, 630
1727699918.2857478, 1.262E+01, 630
1727699918.400254, 1.257E+01, 630
1727699918.5089364, 1.257E+01, 630
1727699918.6097927, 1.264E+01, 630
1727699918.729748, 1.260E+01, 630
1727699918.8332036, 1.262E+01, 630
1727699919.9389932, 1.258E+01, 631
1727699920.0548232, 1.265E+01, 631
1727699920.1588554, 1.277E+01, 631
1727699920.2687173, 1.262E+01, 631
1727699920.372181, 1.265E+01, 631
1727699920.4823525, 1.257E+01, 631
1727699920.5860746, 1.261E+01, 631
1727699920.6935658, 1.264E+01, 631
1727699920.7944589, 1.255E+01, 631
1727699920.9040363, 1.259E+01, 631
1727699922.0137172, 1.260E+01, 632
1727699922.123084, 1.256E+01, 632
1727699922.227379, 1.268E+01, 632
1727699922.3313868, 1.271E+01, 632
1727699922.4494727, 1.261E+01, 632
1727699922.5508435, 1.262E+01, 632
1727699922.6655161, 1.264E+01, 632
1727699922.7751546, 1.271E+01, 632
1727699922.886579, 1.258E+01, 632
1727699922.9881675, 1.270E+01, 632
1727699924.1063173, 1.266E+01, 633
1727699924.215957, 1.262E+01, 633
1727699924.3263881, 1.264E+01, 633
1727699924.4314065, 1.275E+01, 633
1727699924.5398116, 1.267E+01, 633
1727699924.6430798, 1.270E+01, 633
1727699924.7519178, 1.266E+01, 633
1727699924.8611047, 1.264E+01, 633
1727699924.96767, 1.264E+01, 633
1727699925.0718467, 1.275E+01, 633
1727699926.1843276, 1.264E+01, 634
1727699926.2894006, 1.263E+01, 634
1727699926.3900626, 1.274E+01, 634
1727699926.494451, 1.269E+01, 634
1727699926.5984619, 1.259E+01, 634
1727699926.712533, 1.276E+01, 634
1727699926.816319, 1.267E+01, 634
1727699926.926233, 1.267E+01, 634
1727699927.0355365, 1.258E+01, 634
1727699927.145091, 1.259E+01, 634
1727699928.2522593, 1.260E+01, 635
1727699928.3566568, 1.266E+01, 635
1727699928.466513, 1.264E+01, 635
1727699928.5737565, 1.269E+01, 635
1727699928.6764116, 1.270E+01, 635
1727699928.7802346, 1.271E+01, 635
1727699928.8846104, 1.273E+01, 635
1727699928.9883008, 1.260E+01, 635
1727699929.0973258, 1.265E+01, 635
1727699929.2062771, 1.268E+01, 635
1727699930.314968, 1.274E+01, 636
1727699930.4187233, 1.267E+01, 636
1727699930.5229108, 1.274E+01, 636
1727699930.6255343, 1.269E+01, 636
1727699930.730155, 1.265E+01, 636
1727699930.8346937, 1.273E+01, 636
1727699930.938154, 1.275E+01, 636
1727699931.0427752, 1.268E+01, 636
1727699931.1433887, 1.266E+01, 636
1727699931.24846, 1.259E+01, 636
1727699932.357122, 1.268E+01, 637
1727699932.4615092, 1.263E+01, 637
1727699932.5654156, 1.277E+01, 637
1727699932.6679223, 1.273E+01, 637
1727699932.7723043, 1.265E+01, 637
1727699932.8755436, 1.273E+01, 637
1727699932.9805152, 1.265E+01, 637
1727699933.0859244, 1.275E+01, 637
1727699933.1893697, 1.270E+01, 637
1727699933.2899368, 1.277E+01, 637
1727699934.399825, 1.271E+01, 638
1727699934.5027292, 1.276E+01, 638
1727699934.6096807, 1.276E+01, 638
1727699934.7119021, 1.279E+01, 638
1727699934.815161, 1.270E+01, 638
1727699934.918594, 1.274E+01, 638
1727699935.0209305, 1.281E+01, 638
1727699935.1243467, 1.284E+01, 638
1727699935.2279813, 1.275E+01, 638
1727699935.330646, 1.278E+01, 638
1727699936.4322515, 1.266E+01, 639
1727699936.5406513, 1.277E+01, 639
1727699936.6459515, 1.279E+01, 639
1727699936.7489583, 1.276E+01, 639
1727699936.853659, 1.269E+01, 639
1727699936.9569697, 1.273E+01, 639
1727699937.0659983, 1.269E+01, 639
1727699937.1752295, 1.271E+01, 639
1727699937.2844403, 1.289E+01, 639
1727699937.3899443, 1.281E+01, 639
1727699938.509568, 1.278E+01, 640
1727699938.6131926, 1.281E+01, 640
1727699938.7162118, 1.272E+01, 640
1727699938.8198197, 1.274E+01, 640
1727699938.9204602, 1.287E+01, 640
1727699939.0276313, 1.279E+01, 640
1727699939.1311004, 1.279E+01, 640
1727699939.2336607, 1.271E+01, 640
1727699939.3371446, 1.284E+01, 640
1727699939.4424098, 1.280E+01, 640
1727699940.5491753, 1.273E+01, 641
1727699940.653652, 1.275E+01, 641
1727699940.7556393, 1.279E+01, 641
1727699940.8664849, 1.292E+01, 641
1727699940.9698412, 1.288E+01, 641
1727699941.0740376, 1.282E+01, 641
1727699941.1747174, 1.281E+01, 641
1727699941.2817369, 1.281E+01, 641
1727699941.3849897, 1.278E+01, 641
1727699941.4858258, 1.275E+01, 641
1727699942.5948713, 1.279E+01, 642
1727699942.6992376, 1.285E+01, 642
1727699942.801284, 1.284E+01, 642
1727699942.9053388, 1.291E+01, 642
1727699943.0099156, 1.274E+01, 642
1727699943.114181, 1.273E+01, 642
1727699943.2172275, 1.279E+01, 642
1727699943.3219333, 1.276E+01, 642
1727699943.4250526, 1.282E+01, 642
1727699943.5290606, 1.279E+01, 642
1727699944.6300948, 1.282E+01, 643
1727699944.742176, 1.284E+01, 643
1727699944.848578, 1.278E+01, 643
1727699944.9532347, 1.279E+01, 643
1727699945.05661, 1.280E+01, 643
1727699945.1613457, 1.286E+01, 643
1727699945.2692945, 1.284E+01, 643
1727699945.3749611, 1.286E+01, 643
1727699945.4807503, 1.278E+01, 643
1727699945.5921369, 1.281E+01, 643
1727699946.6966631, 1.287E+01, 644
1727699946.800726, 1.281E+01, 644
1727699946.9126594, 1.295E+01, 644
1727699947.0156434, 1.290E+01, 644
1727699947.1160264, 1.286E+01, 644
1727699947.2211702, 1.287E+01, 644
1727699947.3344889, 1.281E+01, 644
1727699947.4374244, 1.276E+01, 644
1727699947.5400221, 1.278E+01, 644
1727699947.644447, 1.291E+01, 644
1727699948.7493198, 1.284E+01, 645
1727699948.853006, 1.287E+01, 645
1727699948.956292, 1.292E+01, 645
1727699949.062152, 1.295E+01, 645
1727699949.1677356, 1.289E+01, 645
1727699949.2714422, 1.290E+01, 645
1727699949.3766332, 1.286E+01, 645
1727699949.4790554, 1.291E+01, 645
1727699949.5838904, 1.292E+01, 645
1727699949.685636, 1.287E+01, 645
1727699950.790674, 1.284E+01, 646
1727699950.8951197, 1.282E+01, 646
1727699951.001162, 1.284E+01, 646
1727699951.104212, 1.291E+01, 646
1727699951.207957, 1.291E+01, 646
1727699951.312154, 1.296E+01, 646
1727699951.4127953, 1.288E+01, 646
1727699951.51728, 1.287E+01, 646
1727699951.6228235, 1.284E+01, 646
1727699951.723846, 1.288E+01, 646
1727699952.8338695, 1.290E+01, 647
1727699952.9371476, 1.287E+01, 647
1727699953.0382755, 1.297E+01, 647
1727699953.1457808, 1.285E+01, 647
1727699953.2487886, 1.286E+01, 647
1727699953.351575, 1.292E+01, 647
1727699953.4580579, 1.289E+01, 647
1727699953.565353, 1.289E+01, 647
1727699953.669663, 1.288E+01, 647
1727699953.7742684, 1.295E+01, 647
1727699954.8750098, 1.293E+01, 648
1727699954.984023, 1.290E+01, 648
1727699955.091399, 1.289E+01, 648
1727699955.199578, 1.288E+01, 648
1727699955.3039992, 1.298E+01, 648
1727699955.4148717, 1.295E+01, 648
1727699955.515865, 1.290E+01, 648
1727699955.6189077, 1.289E+01, 648
1727699955.7262034, 1.296E+01, 648
1727699955.8360698, 1.289E+01, 648
1727699956.943427, 1.295E+01, 649
1727699957.0500147, 1.293E+01, 649
1727699957.1536627, 1.300E+01, 649
1727699957.2637062, 1.293E+01, 649
1727699957.3724504, 1.303E+01, 649
1727699957.4756467, 1.303E+01, 649
1727699957.5866587, 1.300E+01, 649
1727699957.6871383, 1.301E+01, 649
1727699957.7963164, 1.293E+01, 649
1727699957.9027777, 1.300E+01, 649
1727699959.0132396, 1.289E+01, 650
1727699959.1197417, 1.293E+01, 650
1727699959.2246087, 1.299E+01, 650
1727699959.331182, 1.296E+01, 650
1727699959.436949, 1.297E+01, 650
1727699959.5405796, 1.291E+01, 650
1727699959.641738, 1.297E+01, 650
1727699959.745069, 1.298E+01, 650
1727699959.850813, 1.293E+01, 650
1727699959.956453, 1.300E+01, 650
1727699961.0686338, 1.293E+01, 651
1727699961.172127, 1.301E+01, 651
1727699961.276217, 1.302E+01, 651
1727699961.378916, 1.308E+01, 651
1727699961.4826446, 1.297E+01, 651
1727699961.5860019, 1.306E+01, 651
1727699961.6936789, 1.292E+01, 651
1727699961.796498, 1.301E+01, 651
1727699961.9001532, 1.303E+01, 651
1727699962.0043292, 1.300E+01, 651
1727699963.1090412, 1.297E+01, 652
1727699963.2118063, 1.303E+01, 652
1727699963.3165963, 1.300E+01, 652
1727699963.4186459, 1.295E+01, 652
1727699963.5233014, 1.302E+01, 652
1727699963.6268983, 1.297E+01, 652
1727699963.7368417, 1.300E+01, 652
1727699963.8472714, 1.297E+01, 652
1727699963.9535604, 1.299E+01, 652
1727699964.0569205, 1.293E+01, 652
1727699965.1605537, 1.299E+01, 653
1727699965.2644448, 1.298E+01, 653
1727699965.3669279, 1.301E+01, 653
1727699965.4705775, 1.308E+01, 653
1727699965.573388, 1.301E+01, 653
1727699965.675669, 1.307E+01, 653
1727699965.780312, 1.296E+01, 653
1727699965.883925, 1.302E+01, 653
1727699965.9892135, 1.310E+01, 653
1727699966.092027, 1.303E+01, 653
1727699967.192898, 1.299E+01, 654
1727699967.300042, 1.302E+01, 654
1727699967.4037068, 1.303E+01, 654
1727699967.5048907, 1.296E+01, 654
1727699967.6127682, 1.303E+01, 654
1727699967.723061, 1.307E+01, 654
1727699967.8289764, 1.309E+01, 654
1727699967.9348526, 1.299E+01, 654
1727699968.0421345, 1.306E+01, 654
1727699968.14685, 1.306E+01, 654
1727699969.2487667, 1.307E+01, 655
1727699969.3557003, 1.321E+01, 655
1727699969.4586766, 1.310E+01, 655
1727699969.5627725, 1.302E+01, 655
1727699969.665217, 1.324E+01, 655
1727699969.768839, 1.300E+01, 655
1727699969.874485, 1.302E+01, 655
1727699969.9783492, 1.308E+01, 655
1727699970.0818222, 1.299E+01, 655
1727699970.1856036, 1.306E+01, 655
1727699971.291519, 1.312E+01, 656
1727699971.395816, 1.308E+01, 656
1727699971.500118, 1.310E+01, 656
1727699971.603759, 1.314E+01, 656
1727699971.7073345, 1.303E+01, 656
1727699971.8103197, 1.301E+01, 656
1727699971.9138803, 1.315E+01, 656
1727699972.01605, 1.313E+01, 656
1727699972.1191258, 1.299E+01, 656
1727699972.2201993, 1.309E+01, 656
1727699973.327169, 1.309E+01, 657
1727699973.4317317, 1.311E+01, 657
1727699973.534916, 1.311E+01, 657
1727699973.6390107, 1.298E+01, 657
1727699973.7394402, 1.311E+01, 657
1727699973.84927, 1.306E+01, 657
1727699973.9606993, 1.307E+01, 657
1727699974.0613291, 1.322E+01, 657
1727699974.1673267, 1.312E+01, 657
1727699974.2708073, 1.311E+01, 657
1727699975.3777194, 1.306E+01, 658
1727699975.4843323, 1.308E+01, 658
1727699975.5924442, 1.322E+01, 658
1727699975.6930804, 1.313E+01, 658
1727699975.8049657, 1.318E+01, 658
1727699975.9110553, 1.306E+01, 658
1727699976.0139618, 1.311E+01, 658
1727699976.1232333, 1.310E+01, 658
1727699976.2262363, 1.318E+01, 658
1727699976.3343172, 1.304E+01, 658
1727699977.4499094, 1.311E+01, 659
1727699977.553683, 1.304E+01, 659
1727699977.6567383, 1.317E+01, 659
1727699977.760934, 1.309E+01, 659
1727699977.8646934, 1.308E+01, 659
1727699977.9674027, 1.310E+01, 659
1727699978.0702949, 1.308E+01, 659
1727699978.1792305, 1.313E+01, 659
1727699978.2818122, 1.317E+01, 659
1727699978.3857856, 1.312E+01, 659
1727699979.4915147, 1.317E+01, 660
1727699979.5983908, 1.313E+01, 660
1727699979.7042506, 1.319E+01, 660
1727699979.809045, 1.319E+01, 660
1727699979.9141688, 1.322E+01, 660
1727699980.0179102, 1.313E+01, 660
1727699980.1217852, 1.315E+01, 660
1727699980.222397, 1.313E+01, 660
1727699980.3297868, 1.320E+01, 660
1727699980.4394593, 1.313E+01, 660
1727699981.5474124, 1.326E+01, 661
1727699981.651354, 1.312E+01, 661
1727699981.7610817, 1.324E+01, 661
1727699981.8641639, 1.311E+01, 661
1727699981.9669945, 1.317E+01, 661
1727699982.0683398, 1.311E+01, 661
1727699982.1716666, 1.320E+01, 661
1727699982.2781882, 1.319E+01, 661
1727699982.3814921, 1.319E+01, 661
1727699982.484406, 1.312E+01, 661
1727699983.5898013, 1.312E+01, 662
1727699983.6902583, 1.313E+01, 662
1727699983.7963858, 1.325E+01, 662
1727699983.9000823, 1.312E+01, 662
1727699984.0100834, 1.323E+01, 662
1727699984.1193366, 1.318E+01, 662
1727699984.2214766, 1.319E+01, 662
1727699984.3311765, 1.320E+01, 662
1727699984.4351728, 1.329E+01, 662
1727699984.542744, 1.313E+01, 662
1727699985.653181, 1.325E+01, 663
1727699985.7676547, 1.321E+01, 663
1727699985.8764071, 1.329E+01, 663
1727699985.9877028, 1.318E+01, 663
1727699986.0958688, 1.322E+01, 663
1727699986.199342, 1.334E+01, 663
1727699986.302961, 1.329E+01, 663
1727699986.4120185, 1.330E+01, 663
1727699986.5161018, 1.318E+01, 663
1727699986.6201763, 1.325E+01, 663
1727699987.7251573, 1.323E+01, 664
1727699987.8294177, 1.326E+01, 664
1727699987.9361856, 1.325E+01, 664
1727699988.0398448, 1.322E+01, 664
1727699988.1426835, 1.318E+01, 664
1727699988.2464335, 1.319E+01, 664
1727699988.3489876, 1.315E+01, 664
1727699988.4530187, 1.313E+01, 664
1727699988.556974, 1.326E+01, 664
1727699988.6608539, 1.322E+01, 664
1727699989.7654974, 1.322E+01, 665
1727699989.8665676, 1.314E+01, 665
1727699989.9763265, 1.331E+01, 665
1727699990.0828516, 1.326E+01, 665
1727699990.1857598, 1.329E+01, 665
1727699990.294556, 1.324E+01, 665
1727699990.4007459, 1.322E+01, 665
1727699990.5054755, 1.329E+01, 665
1727699990.6221342, 1.331E+01, 665
1727699990.7290654, 1.326E+01, 665
1727699991.8338478, 1.332E+01, 666
1727699991.9369473, 1.318E+01, 666
1727699992.041522, 1.319E+01, 666
1727699992.1444106, 1.329E+01, 666
1727699992.2453964, 1.321E+01, 666
1727699992.3475397, 1.318E+01, 666
1727699992.460257, 1.322E+01, 666
1727699992.5749445, 1.321E+01, 666
1727699992.683312, 1.319E+01, 666
1727699992.7961779, 1.333E+01, 666
1727699993.9055846, 1.321E+01, 667
1727699994.0092106, 1.324E+01, 667
1727699994.1130984, 1.328E+01, 667
1727699994.216267, 1.332E+01, 667
1727699994.3200831, 1.333E+01, 667
1727699994.4234238, 1.329E+01, 667
1727699994.5268352, 1.323E+01, 667
1727699994.630567, 1.334E+01, 667
1727699994.7358747, 1.324E+01, 667
1727699994.8405924, 1.337E+01, 667
1727699995.9450357, 1.332E+01, 668
1727699996.0483174, 1.324E+01, 668
1727699996.1517115, 1.332E+01, 668
1727699996.254242, 1.330E+01, 668
1727699996.355277, 1.335E+01, 668
1727699996.464587, 1.337E+01, 668
1727699996.5688987, 1.339E+01, 668
1727699996.6722286, 1.331E+01, 668
1727699996.779766, 1.330E+01, 668
1727699996.8859694, 1.339E+01, 668
1727699997.99114, 1.331E+01, 669
1727699998.0938618, 1.326E+01, 669
1727699998.1996832, 1.334E+01, 669
1727699998.3018875, 1.334E+01, 669
1727699998.4043949, 1.326E+01, 669
1727699998.507841, 1.330E+01, 669
1727699998.6090999, 1.342E+01, 669
1727699998.713347, 1.332E+01, 669
