countA, countB, T, UDC, VRF
20V, 8*1e-6<built-in method now of type object at 0x00007FFCD2A63AB0>
299,0, 0.2995772361755371, 3.0, 100.0
300,0, 0.595536470413208, 3.0, 100.0
300,0, 0.8814566135406494, 3.0, 100.0
300,0, 1.1802773475646973, 3.0, 100.0
300,0, 1.464726209640503, 3.0, 100.0
300,0, 1.7569468021392822, 5.653061224489796, 100.0
299,0, 2.0454604625701904, 5.653061224489796, 100.0
300,0, 2.3303816318511963, 5.653061224489796, 100.0
299,0, 2.6201424598693848, 5.653061224489796, 100.0
300,0, 2.8987138271331787, 5.653061224489796, 100.0
300,0, 3.187563419342041, 8.306122448979592, 100.0
300,0, 3.47342848777771, 8.306122448979592, 100.0
300,0, 3.7672300338745117, 8.306122448979592, 100.0
300,0, 4.055222034454346, 8.306122448979592, 100.0
300,0, 4.350217342376709, 8.306122448979592, 100.0
300,0, 4.641576766967773, 10.959183673469386, 100.0
300,0, 4.940042018890381, 10.959183673469386, 100.0
300,0, 5.225292921066284, 10.959183673469386, 100.0
300,0, 5.520526170730591, 10.959183673469386, 100.0
300,0, 5.8195788860321045, 10.959183673469386, 100.0
300,0, 6.114759683609009, 13.612244897959183, 100.0
299,0, 6.409536838531494, 13.612244897959183, 100.0
300,0, 6.692915201187134, 13.612244897959183, 100.0
299,0, 6.994570255279541, 13.612244897959183, 100.0
300,0, 7.2870306968688965, 13.612244897959183, 100.0
300,0, 7.574556827545166, 16.26530612244898, 100.0
300,0, 7.8752686977386475, 16.26530612244898, 100.0
300,0, 8.178059339523315, 16.26530612244898, 100.0
299,0, 8.485694646835327, 16.26530612244898, 100.0
300,0, 8.788399457931519, 16.26530612244898, 100.0
299,0, 9.098903179168701, 18.918367346938773, 100.0
300,0, 9.403398752212524, 18.918367346938773, 100.0
300,0, 9.706237316131592, 18.918367346938773, 100.0
300,0, 10.006306886672974, 18.918367346938773, 100.0
300,0, 10.289220333099365, 18.918367346938773, 100.0
300,0, 10.581651449203491, 21.57142857142857, 100.0
300,1, 10.878298282623291, 21.57142857142857, 100.0
300,0, 11.175403118133545, 21.57142857142857, 100.0
301,0, 11.468506097793579, 21.57142857142857, 100.0
300,2, 11.754393100738525, 21.57142857142857, 100.0
299,0, 12.043386459350586, 24.224489795918366, 100.0
300,15, 12.340880870819092, 24.224489795918366, 100.0
300,22, 12.653190851211548, 24.224489795918366, 100.0
299,21, 12.957151651382446, 24.224489795918366, 100.0
300,34, 13.250078439712524, 24.224489795918366, 100.0
299,0, 13.537567377090454, 26.877551020408163, 100.0
300,2, 13.840672254562378, 26.877551020408163, 100.0
299,0, 14.129358053207397, 26.877551020408163, 100.0
300,2, 14.422540426254272, 26.877551020408163, 100.0
300,0, 14.71906852722168, 26.877551020408163, 100.0
300,0, 15.01645565032959, 29.53061224489796, 100.0
300,0, 15.319424867630005, 29.53061224489796, 100.0
300,0, 15.625490665435791, 29.53061224489796, 100.0
300,0, 15.93423843383789, 29.53061224489796, 100.0
300,0, 16.223459243774414, 29.53061224489796, 100.0
300,0, 16.518965244293213, 32.183673469387756, 100.0
300,0, 16.817455291748047, 32.183673469387756, 100.0
300,0, 17.112980842590332, 32.183673469387756, 100.0
299,0, 17.402361631393433, 32.183673469387756, 100.0
300,0, 17.70098042488098, 32.183673469387756, 100.0
299,0, 18.012961864471436, 34.836734693877546, 100.0
300,0, 18.298834800720215, 34.836734693877546, 100.0
300,0, 18.584449768066406, 34.836734693877546, 100.0
300,0, 18.87935471534729, 34.836734693877546, 100.0
300,0, 19.181570529937744, 34.836734693877546, 100.0
299,0, 19.472804069519043, 37.48979591836734, 100.0
300,0, 19.767466068267822, 37.48979591836734, 100.0
300,0, 20.051685571670532, 37.48979591836734, 100.0
300,0, 20.359301567077637, 37.48979591836734, 100.0
300,0, 20.684862852096558, 37.48979591836734, 100.0
300,0, 20.996614933013916, 40.14285714285714, 100.0
300,0, 21.32486343383789, 40.14285714285714, 100.0
300,0, 21.63765835762024, 40.14285714285714, 100.0
300,0, 21.930275440216064, 40.14285714285714, 100.0
300,0, 22.233100652694702, 40.14285714285714, 100.0
300,0, 22.532354831695557, 42.795918367346935, 100.0
300,0, 22.82642698287964, 42.795918367346935, 100.0
300,0, 23.135560512542725, 42.795918367346935, 100.0
300,0, 23.439160108566284, 42.795918367346935, 100.0
300,0, 23.751117706298828, 42.795918367346935, 100.0
299,0, 24.06873083114624, 45.44897959183673, 100.0
300,0, 24.374518632888794, 45.44897959183673, 100.0
302,0, 24.669230937957764, 45.44897959183673, 100.0
300,0, 24.971532583236694, 45.44897959183673, 100.0
299,0, 25.27447271347046, 45.44897959183673, 100.0
300,0, 25.588307857513428, 48.10204081632653, 100.0
300,0, 25.87728190422058, 48.10204081632653, 100.0
299,0, 26.17530918121338, 48.10204081632653, 100.0
300,0, 26.48850393295288, 48.10204081632653, 100.0
299,0, 26.793307304382324, 48.10204081632653, 100.0
300,0, 27.122109174728394, 50.755102040816325, 100.0
299,0, 27.434115648269653, 50.755102040816325, 100.0
300,0, 27.728006839752197, 50.755102040816325, 100.0
300,0, 28.030598163604736, 50.755102040816325, 100.0
299,0, 28.333585262298584, 50.755102040816325, 100.0
300,0, 28.62620210647583, 53.40816326530612, 100.0
299,0, 28.93817400932312, 53.40816326530612, 100.0
300,0, 29.25136113166809, 53.40816326530612, 100.0
299,0, 29.553028106689453, 53.40816326530612, 100.0
300,0, 29.872063159942627, 53.40816326530612, 100.0
300,0, 30.188804149627686, 56.06122448979592, 100.0
299,0, 30.512471675872803, 56.06122448979592, 100.0
300,0, 30.829758644104004, 56.06122448979592, 100.0
299,0, 31.133460998535156, 56.06122448979592, 100.0
300,0, 31.436761617660522, 56.06122448979592, 100.0
300,0, 31.739752531051636, 58.71428571428571, 100.0
300,0, 32.06850552558899, 58.71428571428571, 100.0
300,0, 32.37203049659729, 58.71428571428571, 100.0
299,0, 32.67935490608215, 58.71428571428571, 100.0
300,0, 32.9612774848938, 58.71428571428571, 100.0
300,0, 33.26948022842407, 61.367346938775505, 100.0
300,0, 33.572582721710205, 61.367346938775505, 100.0
300,0, 33.86291003227234, 61.367346938775505, 100.0
300,0, 34.168891191482544, 61.367346938775505, 100.0
300,0, 34.481799602508545, 61.367346938775505, 100.0
300,0, 34.7780704498291, 64.0204081632653, 100.0
300,0, 35.08765482902527, 64.0204081632653, 100.0
300,0, 35.40558052062988, 64.0204081632653, 100.0
300,0, 35.713993072509766, 64.0204081632653, 100.0
300,0, 36.01241421699524, 64.0204081632653, 100.0
300,0, 36.30175471305847, 66.67346938775509, 100.0
300,0, 36.59776973724365, 66.67346938775509, 100.0
300,0, 36.884028673172, 66.67346938775509, 100.0
299,0, 37.17580246925354, 66.67346938775509, 100.0
300,0, 37.473976373672485, 66.67346938775509, 100.0
299,0, 37.76666188240051, 69.3265306122449, 100.0
300,0, 38.066744327545166, 69.3265306122449, 100.0
300,0, 38.365756034851074, 69.3265306122449, 100.0
300,0, 38.670093059539795, 69.3265306122449, 100.0
300,0, 38.95716857910156, 69.3265306122449, 100.0
300,0, 39.25645303726196, 71.97959183673468, 100.0
300,0, 39.55091333389282, 71.97959183673468, 100.0
