countA, countB, T, UDC, VRF
23V, 7*1e-6<built-in method now of type object at 0x00007FFCD2A63AB0>VOcto = 45V
300,0, 0.29342103004455566, -27.0, 200.0
299,0, 0.5882463455200195, -27.0, 200.0
300,0, 0.8824715614318848, -27.0, 200.0
300,0, 1.1760690212249756, -27.0, 200.0
300,0, 1.4690406322479248, -24.681159420289852, 200.0
300,0, 1.764317274093628, -24.681159420289852, 200.0
300,0, 2.060136318206787, -24.681159420289852, 200.0
299,0, 2.3550448417663574, -24.681159420289852, 200.0
300,0, 2.649698257446289, -22.36231884057971, 200.0
299,0, 2.941953659057617, -22.36231884057971, 200.0
300,0, 3.237898588180542, -22.36231884057971, 200.0
300,0, 3.5312929153442383, -22.36231884057971, 200.0
300,0, 3.826368570327759, -20.043478260869563, 200.0
300,0, 4.121801137924194, -20.043478260869563, 200.0
299,0, 4.417756080627441, -20.043478260869563, 200.0
300,0, 4.710718631744385, -20.043478260869563, 200.0
300,0, 5.006677627563477, -17.72463768115942, 200.0
300,0, 5.29712438583374, -17.72463768115942, 200.0
300,0, 5.594728231430054, -17.72463768115942, 200.0
300,0, 5.891754865646362, -17.72463768115942, 200.0
300,0, 6.1848671436309814, -15.405797101449274, 200.0
300,0, 6.483151435852051, -15.405797101449274, 200.0
300,0, 6.7782883644104, -15.405797101449274, 200.0
300,0, 7.076997995376587, -15.405797101449274, 200.0
300,0, 7.371894121170044, -13.086956521739129, 200.0
300,0, 7.6692116260528564, -13.086956521739129, 200.0
300,0, 7.962687015533447, -13.086956521739129, 200.0
299,0, 8.257419109344482, -13.086956521739129, 200.0
300,0, 8.554309368133545, -10.768115942028984, 200.0
299,0, 8.85087513923645, -10.768115942028984, 200.0
300,0, 9.145903825759888, -10.768115942028984, 200.0
300,0, 9.440203666687012, -10.768115942028984, 200.0
300,0, 9.735970735549927, -8.44927536231884, 200.0
300,0, 10.032411813735962, -8.44927536231884, 200.0
300,0, 10.328733682632446, -8.44927536231884, 200.0
300,0, 10.624379396438599, -8.44927536231884, 200.0
300,0, 10.920991659164429, -6.130434782608695, 200.0
300,0, 11.216454029083252, -6.130434782608695, 200.0
300,0, 11.51303243637085, -6.130434782608695, 200.0
300,0, 11.808828115463257, -6.130434782608695, 200.0
300,0, 12.103285551071167, -3.8115942028985508, 200.0
300,0, 12.397959470748901, -3.8115942028985508, 200.0
299,0, 12.697370290756226, -3.8115942028985508, 200.0
300,0, 12.994032382965088, -3.8115942028985508, 200.0
300,0, 13.290268421173096, -1.4927536231884062, 200.0
300,0, 13.586265087127686, -1.4927536231884062, 200.0
300,0, 13.880074501037598, -1.4927536231884062, 200.0
300,0, 14.174079895019531, -1.4927536231884062, 200.0
300,0, 14.469863891601562, 0.8260869565217419, 200.0
300,0, 14.767813920974731, 0.8260869565217419, 200.0
300,0, 15.061658143997192, 0.8260869565217419, 200.0
300,0, 15.35553240776062, 0.8260869565217419, 200.0
300,0, 15.649877071380615, 3.1449275362318865, 200.0
300,0, 15.94849181175232, 3.1449275362318865, 200.0
300,0, 16.243183612823486, 3.1449275362318865, 200.0
299,0, 16.539373874664307, 3.1449275362318865, 200.0
300,0, 16.836111545562744, 5.463768115942031, 200.0
299,0, 17.130658626556396, 5.463768115942031, 200.0
300,0, 17.42075514793396, 5.463768115942031, 200.0
300,0, 17.717094659805298, 5.463768115942031, 200.0
300,0, 18.012364864349365, 7.782608695652172, 200.0
300,0, 18.30957293510437, 7.782608695652172, 200.0
299,0, 18.602598190307617, 7.782608695652172, 200.0
300,0, 18.897313833236694, 7.782608695652172, 200.0
299,0, 19.192997694015503, 10.10144927536232, 200.0
300,0, 19.492368459701538, 10.10144927536232, 200.0
300,2, 19.787538290023804, 10.10144927536232, 200.0
300,0, 20.08353066444397, 10.10144927536232, 200.0
300,8, 20.37869381904602, 12.420289855072468, 200.0
300,4, 20.674735069274902, 12.420289855072468, 200.0
300,4, 20.969633102416992, 12.420289855072468, 200.0
300,8, 21.264567136764526, 12.420289855072468, 200.0
300,7, 21.55894184112549, 14.73913043478261, 200.0
300,11, 21.85404324531555, 14.73913043478261, 200.0
300,14, 22.149002075195312, 14.73913043478261, 200.0
299,14, 22.445619344711304, 14.73913043478261, 200.0
300,20, 22.74045419692993, 17.057971014492757, 200.0
299,33, 23.0386221408844, 17.057971014492757, 200.0
300,30, 23.334169149398804, 17.057971014492757, 200.0
300,34, 23.630335092544556, 17.057971014492757, 200.0
300,29, 23.925659894943237, 19.3768115942029, 200.0
300,47, 24.221423864364624, 19.3768115942029, 200.0
300,49, 24.516373872756958, 19.3768115942029, 200.0
300,47, 24.8100905418396, 19.3768115942029, 200.0
300,46, 25.105644941329956, 21.695652173913047, 200.0
300,40, 25.402822256088257, 21.695652173913047, 200.0
300,44, 25.69508147239685, 21.695652173913047, 200.0
300,38, 25.9899160861969, 21.695652173913047, 200.0
300,42, 26.282472610473633, 24.014492753623188, 200.0
300,42, 26.577382564544678, 24.014492753623188, 200.0
299,49, 26.872457265853882, 24.014492753623188, 200.0
301,33, 27.170944452285767, 24.014492753623188, 200.0
300,42, 27.4652361869812, 26.333333333333336, 200.0
300,43, 27.763052463531494, 26.333333333333336, 200.0
300,38, 28.058829307556152, 26.333333333333336, 200.0
300,40, 28.354641914367676, 26.333333333333336, 200.0
300,37, 28.648892402648926, 28.652173913043484, 200.0
300,34, 28.94565773010254, 28.652173913043484, 200.0
300,27, 29.24298334121704, 28.652173913043484, 200.0
300,40, 29.542385578155518, 28.652173913043484, 200.0
300,46, 29.838591814041138, 30.971014492753625, 200.0
300,37, 30.133995294570923, 30.971014492753625, 200.0
300,53, 30.43122935295105, 30.971014492753625, 200.0
299,42, 30.727766513824463, 30.971014492753625, 200.0
300,36, 31.02271342277527, 33.28985507246377, 200.0
299,38, 31.32301616668701, 33.28985507246377, 200.0
300,38, 31.62218427658081, 33.28985507246377, 200.0
300,41, 31.922919273376465, 33.28985507246377, 200.0
300,55, 32.22010803222656, 35.608695652173914, 200.0
300,41, 32.514424324035645, 35.608695652173914, 200.0
299,44, 32.80923628807068, 35.608695652173914, 200.0
300,41, 33.10365414619446, 35.608695652173914, 200.0
300,38, 33.39846968650818, 37.92753623188406, 200.0
300,44, 33.69409132003784, 37.92753623188406, 200.0
300,47, 33.98955011367798, 37.92753623188406, 200.0
300,40, 34.28533124923706, 37.92753623188406, 200.0
300,20, 34.5851686000824, 40.2463768115942, 200.0
300,17, 34.884464263916016, 40.2463768115942, 200.0
300,26, 35.17955660820007, 40.2463768115942, 200.0
300,20, 35.478249073028564, 40.2463768115942, 200.0
300,13, 35.77528190612793, 42.565217391304344, 200.0
300,19, 36.06906723976135, 42.565217391304344, 200.0
300,17, 36.36570692062378, 42.565217391304344, 200.0
299,14, 36.661787033081055, 42.565217391304344, 200.0
300,32, 36.95665502548218, 44.8840579710145, 200.0
299,8, 37.25278949737549, 44.8840579710145, 200.0
300,9, 37.54749608039856, 44.8840579710145, 200.0
300,3, 37.842989444732666, 44.8840579710145, 200.0
300,14, 38.13793158531189, 47.20289855072464, 200.0
300,5, 38.433576822280884, 47.20289855072464, 200.0
300,5, 38.72941708564758, 47.20289855072464, 200.0
300,5, 39.02515721321106, 47.20289855072464, 200.0
300,2, 39.31895971298218, 49.52173913043478, 200.0
300,9, 39.61675548553467, 49.52173913043478, 200.0
300,1, 39.91524863243103, 49.52173913043478, 200.0
300,2, 40.20871543884277, 49.52173913043478, 200.0
299,4, 40.503403663635254, 51.84057971014494, 200.0
