countA, countB, T, UDC, VRF
300,0, 0.4297449588775635, -10.0, 100.0
300,0, 0.7243340015411377, -10.0, 100.0
300,0, 1.0199012756347656, -10.0, 100.0
300,0, 1.3194949626922607, -10.0, 100.0
299,0, 1.6171133518218994, -10.0, 100.0
300,0, 1.9136784076690674, -7.346938775510204, 100.0
299,0, 2.2089216709136963, -7.346938775510204, 100.0
300,0, 2.507157564163208, -7.346938775510204, 100.0
300,0, 2.805920124053955, -7.346938775510204, 100.0
300,0, 3.099651336669922, -7.346938775510204, 100.0
300,0, 3.3971400260925293, -4.6938775510204085, 100.0
300,0, 3.692375898361206, -4.6938775510204085, 100.0
300,0, 3.987511396408081, -4.6938775510204085, 100.0
300,0, 4.287276268005371, -4.6938775510204085, 100.0
300,0, 4.583821773529053, -4.6938775510204085, 100.0
300,0, 4.879208087921143, -2.0408163265306127, 100.0
300,0, 5.171366214752197, -2.0408163265306127, 100.0
299,0, 5.468310832977295, -2.0408163265306127, 100.0
300,0, 5.765087366104126, -2.0408163265306127, 100.0
300,0, 6.0585644245147705, -2.0408163265306127, 100.0
300,0, 6.356130123138428, 0.612244897959183, 100.0
300,0, 6.654735088348389, 0.612244897959183, 100.0
300,0, 6.95206093788147, 0.612244897959183, 100.0
300,0, 7.2486467361450195, 0.612244897959183, 100.0
300,0, 7.545102834701538, 0.612244897959183, 100.0
300,0, 7.842389345169067, 3.2653061224489797, 100.0
300,0, 8.138166666030884, 3.2653061224489797, 100.0
300,0, 8.434314727783203, 3.2653061224489797, 100.0
299,0, 8.731679201126099, 3.2653061224489797, 100.0
300,0, 9.027273654937744, 3.2653061224489797, 100.0
299,0, 9.3228759765625, 5.9183673469387745, 100.0
300,0, 9.61944055557251, 5.9183673469387745, 100.0
300,0, 9.915966272354126, 5.9183673469387745, 100.0
300,0, 10.213457107543945, 5.9183673469387745, 100.0
300,0, 10.510103464126587, 5.9183673469387745, 100.0
299,0, 10.806548595428467, 8.57142857142857, 100.0
300,2, 11.103188514709473, 8.57142857142857, 100.0
300,2, 11.39732575416565, 8.57142857142857, 100.0
300,1, 11.696985006332397, 8.57142857142857, 100.0
300,0, 11.993508338928223, 8.57142857142857, 100.0
300,32, 12.290196895599365, 11.224489795918366, 100.0
300,25, 12.58650517463684, 11.224489795918366, 100.0
300,33, 12.87940502166748, 11.224489795918366, 100.0
300,35, 13.172410488128662, 11.224489795918366, 100.0
300,34, 13.46923828125, 11.224489795918366, 100.0
300,34, 13.76837682723999, 13.877551020408163, 100.0
299,1, 14.062304973602295, 13.877551020408163, 100.0
300,7, 14.356373310089111, 13.877551020408163, 100.0
299,6, 14.65342402458191, 13.877551020408163, 100.0
300,4, 14.951878309249878, 13.877551020408163, 100.0
300,3, 15.248894691467285, 16.53061224489796, 100.0
300,3, 15.5463387966156, 16.53061224489796, 100.0
300,1, 15.84278678894043, 16.53061224489796, 100.0
300,0, 16.13688087463379, 16.53061224489796, 100.0
300,1, 16.429035902023315, 16.53061224489796, 100.0
300,0, 16.720853328704834, 19.183673469387752, 100.0
300,0, 17.015108346939087, 19.183673469387752, 100.0
300,0, 17.30670928955078, 19.183673469387752, 100.0
300,0, 17.59936237335205, 19.183673469387752, 100.0
299,0, 17.892696380615234, 19.183673469387752, 100.0
300,0, 18.19042658805847, 21.83673469387755, 100.0
300,0, 18.483686447143555, 21.83673469387755, 100.0
300,0, 18.776091814041138, 21.83673469387755, 100.0
300,0, 19.068822145462036, 21.83673469387755, 100.0
300,0, 19.361355304718018, 21.83673469387755, 100.0
300,0, 19.656047105789185, 24.489795918367342, 100.0
300,0, 19.951255083084106, 24.489795918367342, 100.0
300,0, 20.249461889266968, 24.489795918367342, 100.0
300,0, 20.545989513397217, 24.489795918367342, 100.0
300,0, 20.84392023086548, 24.489795918367342, 100.0
299,0, 21.13734459877014, 27.14285714285714, 100.0
300,0, 21.434788465499878, 27.14285714285714, 100.0
299,0, 21.727906465530396, 27.14285714285714, 100.0
300,0, 22.02627158164978, 27.14285714285714, 100.0
300,0, 22.32359552383423, 27.14285714285714, 100.0
300,0, 22.620099544525146, 29.795918367346935, 100.0
300,0, 22.91668701171875, 29.795918367346935, 100.0
299,0, 23.211524486541748, 29.795918367346935, 100.0
300,0, 23.50818181037903, 29.795918367346935, 100.0
300,0, 23.80537176132202, 29.795918367346935, 100.0
300,0, 24.09553599357605, 32.44897959183673, 100.0
300,0, 24.394694328308105, 32.44897959183673, 100.0
300,0, 24.692054271697998, 32.44897959183673, 100.0
300,0, 24.98760175704956, 32.44897959183673, 100.0
300,0, 25.283188819885254, 32.44897959183673, 100.0
