time.time(), c1pp, c2pp
1727777931.2171435, 7.824E+00, 1.993E+01
1727777931.3262658, 7.833E+00, 1.989E+01
1727777931.4390662, 7.824E+00, 1.996E+01
1727777931.5482054, 7.802E+00, 1.989E+01
1727777931.6610599, 7.824E+00, 1.988E+01
1727777931.7798154, 7.815E+00, 1.989E+01
1727777931.886376, 7.811E+00, 1.996E+01
1727777931.9952774, 7.824E+00, 1.991E+01
1727777932.1063592, 7.819E+00, 2.000E+01
1727777932.21372, 7.815E+00, 2.000E+01
1727777932.3210316, 7.819E+00, 1.995E+01
1727777932.4284341, 7.819E+00, 2.004E+01
1727777932.538417, 7.806E+00, 1.988E+01
1727777932.6481442, 7.824E+00, 1.993E+01
1727777932.7552934, 7.811E+00, 1.998E+01
1727777932.8640437, 7.824E+00, 1.993E+01
1727777932.9751601, 7.833E+00, 1.994E+01
1727777933.0868766, 7.824E+00, 1.994E+01
1727777933.1983714, 7.824E+00, 1.997E+01
1727777933.3077826, 7.819E+00, 1.991E+01
1727777933.417292, 7.819E+00, 1.995E+01
1727777933.5275562, 7.793E+00, 1.995E+01
1727777933.6376693, 7.806E+00, 1.993E+01
1727777933.7484317, 7.819E+00, 1.996E+01
1727777933.8548841, 7.819E+00, 1.990E+01
1727777933.9638054, 7.815E+00, 1.988E+01
1727777934.071257, 7.819E+00, 1.985E+01
1727777934.1814234, 7.837E+00, 1.989E+01
1727777934.2901964, 7.828E+00, 1.998E+01
1727777934.3991625, 7.815E+00, 1.984E+01
1727777934.5075996, 7.797E+00, 1.995E+01
1727777934.6151137, 7.811E+00, 1.997E+01
1727777934.7225714, 7.828E+00, 1.994E+01
1727777934.833513, 7.806E+00, 1.997E+01
1727777934.941121, 7.815E+00, 1.993E+01
1727777935.0502658, 7.815E+00, 2.000E+01
1727777935.1596634, 7.837E+00, 1.987E+01
1727777935.268988, 7.815E+00, 1.996E+01
1727777935.3765202, 7.811E+00, 1.984E+01
1727777935.4894435, 7.797E+00, 1.994E+01
1727777935.5982757, 7.824E+00, 1.994E+01
1727777935.7052498, 7.828E+00, 1.987E+01
1727777935.8140855, 7.819E+00, 1.993E+01
1727777935.924213, 7.797E+00, 1.994E+01
1727777936.0317564, 7.806E+00, 1.994E+01
1727777936.1411633, 7.815E+00, 1.995E+01
1727777936.2481437, 7.833E+00, 1.989E+01
1727777936.3569264, 7.819E+00, 1.993E+01
1727777936.4676695, 7.810E+00, 1.994E+01
1727777936.5776134, 7.811E+00, 1.993E+01
1727777936.686215, 7.833E+00, 1.991E+01
1727777936.7937727, 7.824E+00, 1.993E+01
1727777936.9026356, 7.833E+00, 1.994E+01
1727777937.013553, 7.811E+00, 1.996E+01
1727777937.1214108, 7.802E+00, 1.998E+01
1727777937.2308247, 7.824E+00, 1.994E+01
1727777937.3393824, 7.828E+00, 1.995E+01
1727777937.4503968, 7.806E+00, 1.990E+01
1727777937.558782, 7.824E+00, 1.996E+01
1727777937.670895, 7.815E+00, 1.995E+01
1727777937.7806556, 7.864E+00, 1.994E+01
1727777937.894413, 7.828E+00, 1.999E+01
1727777938.00119, 7.846E+00, 1.995E+01
1727777938.110636, 7.810E+00, 1.987E+01
1727777938.2176635, 7.819E+00, 1.984E+01
1727777938.3282328, 7.819E+00, 1.989E+01
1727777938.4371583, 7.824E+00, 1.997E+01
1727777938.5495415, 7.824E+00, 1.998E+01
1727777938.6576405, 7.810E+00, 2.000E+01
1727777938.7645154, 7.828E+00, 1.987E+01
1727777938.8703961, 7.829E+00, 1.993E+01
1727777938.9788065, 7.824E+00, 1.995E+01
1727777939.0912056, 7.819E+00, 1.995E+01
1727777939.2012324, 7.828E+00, 1.987E+01
1727777939.3112333, 7.824E+00, 1.994E+01
1727777939.4206777, 7.806E+00, 1.995E+01
1727777939.5294116, 7.824E+00, 1.994E+01
1727777939.637551, 7.815E+00, 1.990E+01
1727777939.7449229, 7.819E+00, 1.991E+01
1727777939.8545806, 7.811E+00, 1.994E+01
1727777939.9644341, 7.824E+00, 1.998E+01
1727777940.070917, 7.842E+00, 1.986E+01
1727777940.177845, 7.819E+00, 1.997E+01
1727777940.2875297, 7.819E+00, 1.987E+01
1727777940.3970299, 7.810E+00, 1.997E+01
1727777940.505858, 7.815E+00, 1.994E+01
1727777940.6152778, 7.824E+00, 1.983E+01
1727777940.722265, 7.833E+00, 1.988E+01
1727777940.8322687, 7.833E+00, 1.995E+01
1727777940.9416685, 7.811E+00, 1.997E+01
1727777941.0545352, 7.824E+00, 1.994E+01
1727777941.1642323, 7.824E+00, 1.999E+01
1727777941.2734077, 7.833E+00, 1.991E+01
1727777941.3821886, 7.815E+00, 1.995E+01
1727777941.490433, 7.806E+00, 1.994E+01
1727777941.6009116, 7.824E+00, 1.990E+01
1727777941.7096906, 7.810E+00, 1.991E+01
1727777941.8164496, 7.810E+00, 1.998E+01
1727777941.9307313, 7.819E+00, 1.993E+01
1727777942.0493178, 7.829E+00, 1.994E+01
1727777942.1571596, 7.846E+00, 1.994E+01
1727777942.265623, 7.802E+00, 1.997E+01
1727777942.3731148, 7.815E+00, 1.986E+01
1727777942.4807363, 7.811E+00, 1.986E+01
1727777942.588519, 7.815E+00, 1.996E+01
1727777942.697505, 7.806E+00, 1.991E+01
1727777942.804737, 7.815E+00, 1.990E+01
1727777942.9128025, 7.824E+00, 2.000E+01
1727777943.0218916, 7.824E+00, 1.991E+01
1727777943.129545, 7.819E+00, 1.994E+01
1727777943.2413363, 7.824E+00, 1.993E+01
1727777943.3497212, 7.810E+00, 1.993E+01
1727777943.455819, 7.824E+00, 1.987E+01
1727777943.564891, 7.819E+00, 1.995E+01
1727777943.6750772, 7.819E+00, 1.998E+01
1727777943.7827597, 7.815E+00, 1.991E+01
1727777943.891662, 7.797E+00, 1.994E+01
1727777944.000321, 7.815E+00, 1.994E+01
1727777944.107599, 7.819E+00, 1.988E+01
1727777944.2203956, 7.829E+00, 1.990E+01
1727777944.330076, 7.828E+00, 1.986E+01
1727777944.43953, 7.824E+00, 1.987E+01
1727777944.5462031, 7.837E+00, 1.988E+01
1727777944.6551793, 7.837E+00, 1.995E+01
1727777944.7648335, 7.828E+00, 1.995E+01
1727777944.8757057, 7.815E+00, 1.985E+01
1727777944.9829774, 7.797E+00, 1.993E+01
1727777945.0909493, 7.810E+00, 1.997E+01
1727777945.1993787, 7.806E+00, 1.989E+01
1727777945.3079271, 7.810E+00, 1.994E+01
1727777945.4156618, 7.811E+00, 1.997E+01
1727777945.5237155, 7.824E+00, 1.991E+01
1727777945.632135, 7.802E+00, 1.989E+01
1727777945.7399292, 7.810E+00, 1.997E+01
1727777945.8464994, 7.833E+00, 1.991E+01
1727777945.953734, 7.828E+00, 1.993E+01
1727777946.0622118, 7.829E+00, 1.996E+01
1727777946.1702743, 7.828E+00, 1.990E+01
1727777946.278944, 7.819E+00, 1.996E+01
1727777946.3858533, 7.811E+00, 1.983E+01
1727777946.4935021, 7.846E+00, 1.994E+01
1727777946.6003795, 7.819E+00, 1.993E+01
1727777946.7078993, 7.815E+00, 1.995E+01
1727777946.8146539, 7.828E+00, 1.991E+01
1727777946.9228194, 7.810E+00, 1.987E+01
1727777947.0306134, 7.824E+00, 1.996E+01
1727777947.1412308, 7.824E+00, 1.989E+01
1727777947.2502987, 7.824E+00, 1.991E+01
1727777947.3584547, 7.819E+00, 2.001E+01
1727777947.467745, 7.806E+00, 1.999E+01
1727777947.574509, 7.819E+00, 1.987E+01
1727777947.6814582, 7.828E+00, 1.991E+01
1727777947.788435, 7.828E+00, 1.996E+01
1727777947.8981824, 7.833E+00, 1.994E+01
1727777948.0081785, 7.824E+00, 1.996E+01
1727777948.1171682, 7.815E+00, 1.991E+01
1727777948.2254632, 7.828E+00, 1.994E+01
1727777948.3377137, 7.824E+00, 2.001E+01
1727777948.4443655, 7.811E+00, 1.991E+01
1727777948.553236, 7.819E+00, 1.984E+01
1727777948.6616426, 7.829E+00, 1.985E+01
1727777948.7699642, 7.815E+00, 1.993E+01
1727777948.878402, 7.815E+00, 1.990E+01
1727777948.9883022, 7.806E+00, 1.985E+01
1727777949.0934503, 7.819E+00, 1.995E+01
1727777949.203551, 7.819E+00, 1.989E+01
1727777949.3118927, 7.819E+00, 1.995E+01
1727777949.4209075, 7.824E+00, 1.991E+01
1727777949.5276275, 7.819E+00, 1.995E+01
1727777949.63437, 7.828E+00, 1.989E+01
1727777949.743271, 7.824E+00, 1.991E+01
1727777949.8527517, 7.819E+00, 1.985E+01
1727777949.9622114, 7.842E+00, 1.985E+01
1727777950.0701668, 7.819E+00, 1.986E+01
1727777950.1780784, 7.824E+00, 1.989E+01
1727777950.2879245, 7.819E+00, 1.989E+01
1727777950.3951626, 7.819E+00, 1.996E+01
1727777950.506351, 7.810E+00, 1.989E+01
1727777950.614747, 7.842E+00, 1.995E+01
1727777950.7226212, 7.837E+00, 1.993E+01
1727777950.8313437, 7.815E+00, 1.991E+01
1727777950.9446921, 7.815E+00, 1.993E+01
1727777951.0542314, 7.829E+00, 1.990E+01
1727777951.1611295, 7.842E+00, 1.993E+01
1727777951.272341, 7.806E+00, 1.995E+01
1727777951.3813624, 7.828E+00, 1.990E+01
1727777951.490508, 7.828E+00, 1.991E+01
1727777951.599008, 7.829E+00, 1.999E+01
1727777951.7041106, 7.810E+00, 1.996E+01
1727777951.813294, 7.828E+00, 1.988E+01
1727777951.920708, 7.811E+00, 1.991E+01
1727777952.029634, 7.811E+00, 1.987E+01
1727777952.1390576, 7.810E+00, 2.000E+01
1727777952.2461262, 7.824E+00, 1.995E+01
1727777952.3559651, 7.819E+00, 1.996E+01
1727777952.4671354, 7.824E+00, 1.996E+01
1727777952.5750515, 7.806E+00, 1.990E+01
1727777952.6839657, 7.824E+00, 1.989E+01
1727777952.7909243, 7.815E+00, 2.000E+01
1727777952.900181, 7.815E+00, 1.995E+01
1727777953.0084243, 7.802E+00, 1.995E+01
1727777953.116914, 7.824E+00, 1.990E+01
1727777953.2252557, 7.824E+00, 1.996E+01
1727777953.3329732, 7.819E+00, 1.998E+01
1727777953.4429462, 7.819E+00, 1.989E+01
1727777953.5514076, 7.824E+00, 1.995E+01
1727777953.657533, 7.806E+00, 1.991E+01
1727777953.7657313, 7.842E+00, 1.985E+01
1727777953.8754442, 7.829E+00, 1.990E+01
1727777953.9841936, 7.819E+00, 1.995E+01
1727777954.0929654, 7.811E+00, 1.991E+01
1727777954.2035072, 7.815E+00, 1.991E+01
1727777954.3124077, 7.811E+00, 1.996E+01
1727777954.4229698, 7.819E+00, 1.999E+01
1727777954.5328438, 7.806E+00, 1.997E+01
1727777954.643144, 7.837E+00, 2.001E+01
1727777954.752777, 7.824E+00, 1.987E+01
1727777954.8661077, 7.824E+00, 1.991E+01
1727777954.9739873, 7.824E+00, 1.987E+01
1727777955.0837107, 7.806E+00, 1.994E+01
1727777955.192458, 7.828E+00, 1.984E+01
1727777955.3021965, 7.819E+00, 1.994E+01
1727777955.410791, 7.828E+00, 1.991E+01
1727777955.52106, 7.828E+00, 1.995E+01
1727777955.629365, 7.828E+00, 1.997E+01
1727777955.7383766, 7.824E+00, 1.998E+01
1727777955.8513858, 7.810E+00, 1.991E+01
1727777955.9584343, 7.828E+00, 1.984E+01
1727777956.0693924, 7.819E+00, 1.996E+01
1727777956.1764138, 7.824E+00, 1.997E+01
1727777956.284993, 7.824E+00, 1.993E+01
1727777956.3936899, 7.824E+00, 1.993E+01
1727777956.500298, 7.828E+00, 1.990E+01
1727777956.6066282, 7.815E+00, 1.994E+01
1727777956.713731, 7.815E+00, 1.995E+01
1727777956.8223937, 7.819E+00, 1.995E+01
1727777956.9313924, 7.819E+00, 1.994E+01
1727777957.0380013, 7.806E+00, 1.991E+01
1727777957.1438491, 7.819E+00, 1.996E+01
1727777957.253827, 7.806E+00, 1.990E+01
1727777957.3620777, 7.811E+00, 1.997E+01
1727777957.4702647, 7.824E+00, 1.996E+01
1727777957.5776482, 7.815E+00, 1.990E+01
1727777957.6872728, 7.819E+00, 1.993E+01
1727777957.7971656, 7.819E+00, 1.993E+01
1727777957.9067152, 7.802E+00, 1.990E+01
1727777958.016322, 7.802E+00, 1.986E+01
1727777958.1242466, 7.802E+00, 1.988E+01
1727777958.2310393, 7.819E+00, 1.991E+01
1727777958.3372047, 7.829E+00, 1.997E+01
1727777958.4453845, 7.815E+00, 2.000E+01
1727777958.5544322, 7.819E+00, 1.986E+01
1727777958.6621947, 7.815E+00, 1.998E+01
1727777958.7715433, 7.811E+00, 1.987E+01
1727777958.879019, 7.819E+00, 1.997E+01
1727777958.9856904, 7.806E+00, 1.994E+01
1727777959.094001, 7.815E+00, 1.993E+01
1727777959.201795, 7.819E+00, 2.001E+01
1727777959.3088868, 7.819E+00, 1.996E+01
1727777959.4197125, 7.824E+00, 1.995E+01
1727777959.5286424, 7.815E+00, 1.987E+01
1727777959.636396, 7.828E+00, 1.996E+01
1727777959.7453372, 7.819E+00, 1.996E+01
1727777959.8536012, 7.802E+00, 1.995E+01
1727777959.9602728, 7.815E+00, 1.988E+01
1727777960.0713196, 7.828E+00, 1.994E+01
1727777960.1776128, 7.815E+00, 1.996E+01
1727777960.285873, 7.833E+00, 1.994E+01
1727777960.3938432, 7.815E+00, 1.993E+01
1727777960.5051055, 7.806E+00, 1.993E+01
1727777960.615595, 7.829E+00, 1.993E+01
1727777960.7266707, 7.819E+00, 1.986E+01
1727777960.8370872, 7.819E+00, 1.988E+01
1727777960.9425526, 7.824E+00, 1.995E+01
1727777961.052179, 7.806E+00, 1.997E+01
1727777961.160868, 7.819E+00, 1.995E+01
1727777961.2678156, 7.815E+00, 1.987E+01
1727777961.3755088, 7.797E+00, 1.994E+01
1727777961.4882972, 7.829E+00, 1.994E+01
1727777961.5972416, 7.815E+00, 1.994E+01
1727777961.7056165, 7.806E+00, 1.998E+01
1727777961.8134103, 7.837E+00, 1.989E+01
1727777961.9208293, 7.833E+00, 1.997E+01
1727777962.029607, 7.806E+00, 1.994E+01
1727777962.1365805, 7.810E+00, 1.998E+01
1727777962.2422, 7.824E+00, 1.987E+01
1727777962.3498907, 7.806E+00, 1.988E+01
1727777962.4567716, 7.797E+00, 1.994E+01
1727777962.5642967, 7.815E+00, 1.990E+01
1727777962.6716063, 7.824E+00, 1.986E+01
1727777962.7804198, 7.824E+00, 1.991E+01
1727777962.8878055, 7.824E+00, 1.994E+01
1727777963.0002768, 7.824E+00, 1.991E+01
1727777963.1092076, 7.824E+00, 1.990E+01
1727777963.2189207, 7.833E+00, 1.996E+01
1727777963.3273816, 7.824E+00, 1.996E+01
1727777963.4357502, 7.819E+00, 1.990E+01
1727777963.5452292, 7.828E+00, 1.994E+01
1727777963.6522322, 7.824E+00, 1.990E+01
1727777963.7591288, 7.806E+00, 1.999E+01
1727777963.8668873, 7.824E+00, 1.993E+01
1727777963.9736886, 7.806E+00, 1.995E+01
1727777964.0832608, 7.815E+00, 1.994E+01
1727777964.1914134, 7.824E+00, 1.996E+01
1727777964.3010929, 7.802E+00, 1.988E+01
1727777964.408188, 7.824E+00, 1.991E+01
1727777964.517521, 7.824E+00, 1.996E+01
1727777964.6251156, 7.833E+00, 1.986E+01
1727777964.7346165, 7.811E+00, 1.995E+01
1727777964.842906, 7.828E+00, 1.997E+01
1727777964.9488478, 7.815E+00, 1.993E+01
1727777965.0565162, 7.810E+00, 1.994E+01
1727777965.1639597, 7.846E+00, 1.987E+01
1727777965.2736647, 7.829E+00, 1.990E+01
1727777965.3843699, 7.806E+00, 1.994E+01
1727777965.4912338, 7.829E+00, 1.987E+01
1727777965.5984077, 7.829E+00, 1.987E+01
1727777965.7070282, 7.806E+00, 1.988E+01
1727777965.8175964, 7.819E+00, 1.993E+01
1727777965.9283357, 7.811E+00, 1.999E+01
1727777966.0365078, 7.815E+00, 1.997E+01
1727777966.1448245, 7.811E+00, 1.994E+01
1727777966.253537, 7.833E+00, 1.993E+01
1727777966.3625362, 7.810E+00, 1.989E+01
1727777966.4724224, 7.837E+00, 1.993E+01
1727777966.5790718, 7.829E+00, 1.991E+01
1727777966.6869383, 7.842E+00, 1.995E+01
1727777966.7939038, 7.824E+00, 1.993E+01
1727777966.9013643, 7.824E+00, 1.997E+01
1727777967.0079865, 7.797E+00, 1.989E+01
1727777967.1167846, 7.815E+00, 1.994E+01
1727777967.2253947, 7.828E+00, 1.993E+01
1727777967.3347597, 7.815E+00, 1.998E+01
1727777967.4439132, 7.824E+00, 1.996E+01
1727777967.5503488, 7.824E+00, 1.991E+01
1727777967.6583734, 7.806E+00, 1.997E+01
1727777967.7678213, 7.842E+00, 1.991E+01
1727777967.882367, 7.824E+00, 1.993E+01
1727777967.9892356, 7.819E+00, 1.991E+01
1727777968.0965707, 7.811E+00, 1.997E+01
1727777968.2054234, 7.828E+00, 1.990E+01
1727777968.315252, 7.851E+00, 1.991E+01
1727777968.424071, 7.829E+00, 1.995E+01
1727777968.5324373, 7.819E+00, 1.994E+01
1727777968.6426609, 7.797E+00, 1.995E+01
1727777968.7514791, 7.819E+00, 1.990E+01
1727777968.8611789, 7.811E+00, 1.990E+01
1727777968.970036, 7.824E+00, 1.994E+01
1727777969.08032, 7.815E+00, 1.988E+01
1727777969.1920705, 7.819E+00, 1.994E+01
1727777969.3026216, 7.815E+00, 1.993E+01
1727777969.4122868, 7.837E+00, 1.989E+01
1727777969.5210598, 7.802E+00, 1.995E+01
1727777969.6293638, 7.819E+00, 1.990E+01
1727777969.7394054, 7.806E+00, 1.993E+01
1727777969.8500974, 7.819E+00, 1.999E+01
1727777969.9595761, 7.815E+00, 1.991E+01
1727777970.0701497, 7.829E+00, 1.993E+01
1727777970.1782355, 7.846E+00, 1.994E+01
1727777970.2926965, 7.797E+00, 1.995E+01
1727777970.3987503, 7.828E+00, 1.988E+01
1727777970.508707, 7.824E+00, 1.989E+01
1727777970.6196048, 7.819E+00, 1.993E+01
1727777970.7284265, 7.833E+00, 1.991E+01
1727777970.8363214, 7.806E+00, 2.001E+01
1727777970.9478893, 7.819E+00, 1.993E+01
1727777971.0553615, 7.802E+00, 1.995E+01
1727777971.1649733, 7.833E+00, 1.989E+01
1727777971.271623, 7.828E+00, 1.994E+01
1727777971.379968, 7.815E+00, 1.989E+01
1727777971.4889286, 7.824E+00, 1.991E+01
1727777971.5978734, 7.828E+00, 1.996E+01
1727777971.7081714, 7.837E+00, 1.997E+01
1727777971.8155522, 7.824E+00, 1.988E+01
1727777971.922952, 7.811E+00, 1.997E+01
1727777972.0306675, 7.819E+00, 1.993E+01
1727777972.141646, 7.802E+00, 1.994E+01
1727777972.2493753, 7.819E+00, 1.987E+01
1727777972.3560863, 7.819E+00, 1.989E+01
1727777972.4642696, 7.811E+00, 1.994E+01
1727777972.5722876, 7.802E+00, 1.994E+01
1727777972.6841085, 7.815E+00, 1.990E+01
1727777972.7951782, 7.815E+00, 1.993E+01
1727777972.902216, 7.815E+00, 1.993E+01
1727777973.0134108, 7.824E+00, 1.993E+01
1727777973.12085, 7.819E+00, 1.990E+01
1727777973.2294562, 7.806E+00, 1.997E+01
1727777973.340282, 7.829E+00, 1.986E+01
1727777973.4501176, 7.815E+00, 1.990E+01
1727777973.5587654, 7.815E+00, 1.986E+01
1727777973.6689696, 7.819E+00, 1.993E+01
1727777973.7771423, 7.815E+00, 1.999E+01
1727777973.88618, 7.806E+00, 1.984E+01
1727777973.9953303, 7.815E+00, 1.997E+01
1727777974.1039107, 7.810E+00, 1.995E+01
1727777974.2135556, 7.815E+00, 1.996E+01
1727777974.327016, 7.824E+00, 1.995E+01
1727777974.4346035, 7.824E+00, 1.986E+01
1727777974.5421748, 7.806E+00, 1.996E+01
1727777974.6494246, 7.837E+00, 1.994E+01
1727777974.7588363, 7.829E+00, 1.997E+01
1727777974.86695, 7.810E+00, 1.995E+01
1727777974.975707, 7.815E+00, 1.993E+01
1727777975.085716, 7.819E+00, 1.997E+01
1727777975.197247, 7.819E+00, 1.989E+01
1727777975.3064249, 7.806E+00, 1.997E+01
1727777975.415935, 7.810E+00, 1.991E+01
1727777975.5216062, 7.837E+00, 1.991E+01
1727777975.6302462, 7.824E+00, 1.991E+01
1727777975.7383578, 7.829E+00, 1.987E+01
1727777975.847, 7.824E+00, 1.994E+01
1727777975.956502, 7.824E+00, 1.995E+01
1727777976.0638533, 7.819E+00, 1.984E+01
1727777976.1732492, 7.815E+00, 1.989E+01
1727777976.2822742, 7.833E+00, 1.994E+01
1727777976.3919067, 7.819E+00, 1.995E+01
1727777976.5014443, 7.806E+00, 1.998E+01
1727777976.6094198, 7.815E+00, 1.993E+01
1727777976.7182162, 7.819E+00, 1.997E+01
1727777976.8274765, 7.811E+00, 1.997E+01
1727777976.9365568, 7.806E+00, 2.004E+01
1727777977.044125, 7.811E+00, 1.995E+01
1727777977.1515298, 7.819E+00, 1.994E+01
1727777977.2592554, 7.819E+00, 1.985E+01
1727777977.3686442, 7.815E+00, 1.994E+01
1727777977.4781141, 7.829E+00, 1.990E+01
1727777977.5881572, 7.842E+00, 1.988E+01
1727777977.6964169, 7.824E+00, 1.993E+01
1727777977.8050497, 7.810E+00, 1.988E+01
1727777977.9143832, 7.815E+00, 1.997E+01
1727777978.0203853, 7.842E+00, 1.997E+01
1727777978.1284947, 7.797E+00, 1.994E+01
1727777978.2382305, 7.824E+00, 1.990E+01
1727777978.3471203, 7.819E+00, 1.991E+01
1727777978.4562535, 7.824E+00, 1.995E+01
1727777978.5651274, 7.837E+00, 1.990E+01
1727777978.672141, 7.828E+00, 1.997E+01
1727777978.7833364, 7.815E+00, 1.994E+01
1727777978.8906424, 7.824E+00, 1.995E+01
1727777979.0004742, 7.824E+00, 1.994E+01
1727777979.1073956, 7.824E+00, 1.995E+01
1727777979.2149196, 7.819E+00, 1.994E+01
1727777979.322138, 7.819E+00, 1.991E+01
1727777979.4343657, 7.824E+00, 1.990E+01
1727777979.546204, 7.824E+00, 1.993E+01
1727777979.6541321, 7.819E+00, 1.994E+01
1727777979.7619572, 7.819E+00, 1.986E+01
1727777979.8717864, 7.815E+00, 1.989E+01
1727777979.9839787, 7.819E+00, 1.988E+01
1727777980.0906508, 7.815E+00, 1.988E+01
1727777980.1994774, 7.815E+00, 1.993E+01
1727777980.3057508, 7.833E+00, 1.991E+01
1727777980.417071, 7.811E+00, 1.994E+01
1727777980.5280805, 7.819E+00, 1.997E+01
1727777980.639345, 7.829E+00, 1.991E+01
1727777980.7487917, 7.815E+00, 1.983E+01
1727777980.8553104, 7.806E+00, 1.989E+01
1727777980.9647474, 7.828E+00, 1.989E+01
1727777981.0778565, 7.829E+00, 1.993E+01
1727777981.1904428, 7.833E+00, 1.998E+01
1727777981.2979658, 7.815E+00, 1.985E+01
1727777981.4066448, 7.824E+00, 1.993E+01
1727777981.5155096, 7.815E+00, 1.998E+01
1727777981.6223314, 7.811E+00, 1.994E+01
1727777981.7311037, 7.842E+00, 1.996E+01
1727777981.8394887, 7.815E+00, 1.994E+01
1727777981.9461792, 7.810E+00, 1.995E+01
1727777982.053876, 7.815E+00, 1.989E+01
1727777982.162156, 7.811E+00, 1.990E+01
1727777982.2707338, 7.833E+00, 1.995E+01
1727777982.3766475, 7.833E+00, 1.993E+01
1727777982.4891677, 7.829E+00, 1.994E+01
1727777982.6015236, 7.806E+00, 1.989E+01
1727777982.7112956, 7.811E+00, 1.994E+01
1727777982.81962, 7.824E+00, 1.990E+01
1727777982.9344351, 7.824E+00, 1.987E+01
1727777983.0426455, 7.833E+00, 1.993E+01
1727777983.1500113, 7.815E+00, 1.993E+01
1727777983.2595553, 7.824E+00, 1.995E+01
1727777983.3674653, 7.819E+00, 1.996E+01
1727777983.4738932, 7.833E+00, 1.995E+01
1727777983.583072, 7.815E+00, 1.996E+01
1727777983.6930535, 7.815E+00, 1.996E+01
1727777983.8008606, 7.828E+00, 1.990E+01
1727777983.909308, 7.819E+00, 1.987E+01
1727777984.0169458, 7.793E+00, 1.989E+01
1727777984.1296115, 7.797E+00, 1.996E+01
1727777984.2386086, 7.829E+00, 1.991E+01
1727777984.3481896, 7.811E+00, 1.989E+01
1727777984.4575384, 7.819E+00, 1.988E+01
1727777984.5647194, 7.819E+00, 1.989E+01
1727777984.6737583, 7.811E+00, 1.988E+01
1727777984.783421, 7.806E+00, 1.998E+01
1727777984.8906212, 7.797E+00, 1.997E+01
1727777984.999523, 7.824E+00, 1.991E+01
1727777985.108495, 7.819E+00, 1.990E+01
1727777985.216126, 7.810E+00, 1.994E+01
1727777985.3293753, 7.824E+00, 1.994E+01
1727777985.4381075, 7.819E+00, 1.996E+01
1727777985.5472565, 7.819E+00, 1.988E+01
1727777985.6565666, 7.806E+00, 1.995E+01
1727777985.764869, 7.837E+00, 1.989E+01
1727777985.874226, 7.819E+00, 1.990E+01
1727777985.981625, 7.810E+00, 1.995E+01
1727777986.089418, 7.829E+00, 1.995E+01
1727777986.19639, 7.819E+00, 1.994E+01
1727777986.303615, 7.811E+00, 1.993E+01
1727777986.4133859, 7.806E+00, 1.994E+01
1727777986.5208998, 7.837E+00, 1.988E+01
1727777986.6316142, 7.819E+00, 1.998E+01
1727777986.7392602, 7.819E+00, 1.999E+01
1727777986.846731, 7.824E+00, 1.988E+01
1727777986.9567242, 7.824E+00, 1.994E+01
1727777987.0649834, 7.833E+00, 1.990E+01
1727777987.17392, 7.824E+00, 1.994E+01
1727777987.2814772, 7.819E+00, 1.991E+01
1727777987.39211, 7.828E+00, 1.998E+01
1727777987.5041254, 7.815E+00, 1.993E+01
1727777987.6135066, 7.824E+00, 1.994E+01
1727777987.723319, 7.810E+00, 1.990E+01
1727777987.831898, 7.829E+00, 1.996E+01
1727777987.9426694, 7.811E+00, 1.994E+01
1727777988.0551193, 7.824E+00, 1.990E+01
1727777988.1639268, 7.810E+00, 1.995E+01
1727777988.2709455, 7.811E+00, 1.993E+01
1727777988.3797162, 7.806E+00, 1.987E+01
1727777988.487552, 7.819E+00, 1.987E+01
1727777988.6015828, 7.824E+00, 1.998E+01
1727777988.7100534, 7.815E+00, 1.985E+01
1727777988.8174222, 7.837E+00, 1.991E+01
1727777988.925618, 7.828E+00, 1.998E+01
1727777989.0338197, 7.806E+00, 1.990E+01
1727777989.1418626, 7.824E+00, 1.987E+01
1727777989.2487297, 7.815E+00, 1.994E+01
1727777989.3582428, 7.819E+00, 1.989E+01
1727777989.4664001, 7.806E+00, 1.987E+01
1727777989.5743487, 7.806E+00, 1.993E+01
1727777989.6832387, 7.824E+00, 1.991E+01
1727777989.793147, 7.806E+00, 1.995E+01
1727777989.899956, 7.828E+00, 1.994E+01
1727777990.0071712, 7.855E+00, 1.993E+01
1727777990.1164951, 7.833E+00, 1.995E+01
1727777990.2245443, 7.824E+00, 1.994E+01
1727777990.3310435, 7.819E+00, 1.996E+01
1727777990.4414105, 7.811E+00, 1.998E+01
1727777990.5519764, 7.819E+00, 1.991E+01
1727777990.6674333, 7.819E+00, 1.991E+01
1727777990.776855, 7.810E+00, 1.990E+01
1727777990.8826623, 7.829E+00, 1.987E+01
1727777990.9944227, 7.806E+00, 1.994E+01
1727777991.1020255, 7.833E+00, 1.989E+01
1727777991.217243, 7.811E+00, 1.994E+01
1727777991.325231, 7.828E+00, 1.991E+01
1727777991.43204, 7.819E+00, 1.985E+01
1727777991.541436, 7.815E+00, 1.999E+01
1727777991.649023, 7.811E+00, 1.993E+01
1727777991.7579296, 7.819E+00, 1.998E+01
1727777991.8672335, 7.824E+00, 1.989E+01
1727777991.975538, 7.828E+00, 1.994E+01
1727777992.086512, 7.837E+00, 1.999E+01
1727777992.2002013, 7.824E+00, 1.999E+01
1727777992.3086414, 7.815E+00, 1.990E+01
1727777992.4172924, 7.819E+00, 1.994E+01
1727777992.5242813, 7.824E+00, 1.996E+01
1727777992.6336355, 7.828E+00, 1.990E+01
