time.time(), c1pp, c2pp, c1rms, c2rms
1727853878.3494194, 2.031E+00, 2.002E+01, 6.900E-01, 6.985E+00 
1727853878.46818, 2.025E+00, 2.004E+01, 6.900E-01, 6.986E+00 
1727853878.5841818, 2.027E+00, 2.004E+01, 6.899E-01, 6.984E+00 
1727853878.698194, 2.036E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853878.813557, 2.031E+00, 2.004E+01, 6.899E-01, 6.985E+00 
1727853878.9323306, 2.023E+00, 2.001E+01, 6.900E-01, 6.984E+00 
1727853879.0493658, 2.023E+00, 2.006E+01, 6.898E-01, 6.984E+00 
1727853879.1638231, 2.026E+00, 1.999E+01, 6.900E-01, 6.983E+00 
1727853879.2803264, 2.030E+00, 2.000E+01, 6.897E-01, 6.983E+00 
1727853879.4019709, 2.029E+00, 1.999E+01, 6.898E-01, 6.983E+00 
1727853879.5236928, 2.036E+00, 1.999E+01, 6.900E-01, 6.983E+00 
1727853879.6420696, 2.027E+00, 2.006E+01, 6.898E-01, 6.985E+00 
1727853879.760264, 2.033E+00, 2.006E+01, 6.898E-01, 6.984E+00 
1727853879.8752453, 2.026E+00, 2.004E+01, 6.899E-01, 6.983E+00 
1727853879.9898276, 2.025E+00, 2.006E+01, 6.897E-01, 6.985E+00 
1727853880.1062644, 2.022E+00, 2.009E+01, 6.900E-01, 6.985E+00 
1727853880.2206967, 2.023E+00, 2.000E+01, 6.899E-01, 6.984E+00 
1727853880.3396451, 2.032E+00, 2.002E+01, 6.899E-01, 6.985E+00 
1727853880.4542155, 2.023E+00, 2.005E+01, 6.900E-01, 6.984E+00 
1727853880.571867, 2.033E+00, 2.001E+01, 6.897E-01, 6.984E+00 
1727853880.685355, 2.026E+00, 2.008E+01, 6.899E-01, 6.984E+00 
1727853880.7998343, 2.029E+00, 2.004E+01, 6.899E-01, 6.985E+00 
1727853880.9184136, 2.024E+00, 2.000E+01, 6.897E-01, 6.983E+00 
1727853881.038896, 2.028E+00, 2.007E+01, 6.897E-01, 6.985E+00 
1727853881.15402, 2.025E+00, 2.002E+01, 6.899E-01, 6.985E+00 
1727853881.268935, 2.020E+00, 2.008E+01, 6.900E-01, 6.983E+00 
1727853881.3864126, 2.029E+00, 2.001E+01, 6.898E-01, 6.984E+00 
1727853881.5041883, 2.035E+00, 2.003E+01, 6.900E-01, 6.985E+00 
1727853881.6201398, 2.023E+00, 2.001E+01, 6.899E-01, 6.984E+00 
1727853881.7370636, 2.025E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853881.852942, 2.030E+00, 2.002E+01, 6.900E-01, 6.985E+00 
1727853881.970107, 2.025E+00, 2.002E+01, 6.897E-01, 6.985E+00 
1727853882.0861213, 2.030E+00, 2.001E+01, 6.899E-01, 6.984E+00 
1727853882.203067, 2.040E+00, 2.003E+01, 6.898E-01, 6.984E+00 
1727853882.316002, 2.032E+00, 2.004E+01, 6.901E-01, 6.984E+00 
1727853882.4313252, 2.023E+00, 2.001E+01, 6.898E-01, 6.983E+00 
1727853882.5455837, 2.022E+00, 2.000E+01, 6.898E-01, 6.984E+00 
1727853882.6642656, 2.028E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853882.7879596, 2.031E+00, 2.000E+01, 6.898E-01, 6.985E+00 
1727853882.9007301, 2.027E+00, 2.004E+01, 6.900E-01, 6.985E+00 
1727853883.0200903, 2.030E+00, 2.001E+01, 6.896E-01, 6.985E+00 
1727853883.1365056, 2.031E+00, 2.001E+01, 6.899E-01, 6.984E+00 
1727853883.2519114, 2.030E+00, 2.001E+01, 6.899E-01, 6.983E+00 
1727853883.3693833, 2.031E+00, 2.004E+01, 6.899E-01, 6.985E+00 
1727853883.4870954, 2.024E+00, 2.004E+01, 6.899E-01, 6.985E+00 
1727853883.615007, 2.031E+00, 2.003E+01, 6.897E-01, 6.985E+00 
1727853883.7286599, 2.029E+00, 2.005E+01, 6.901E-01, 6.984E+00 
1727853883.8444436, 2.032E+00, 2.001E+01, 6.898E-01, 6.983E+00 
1727853883.9655318, 2.028E+00, 2.004E+01, 6.897E-01, 6.983E+00 
1727853884.083297, 2.031E+00, 1.997E+01, 6.899E-01, 6.984E+00 
1727853884.2005432, 2.022E+00, 2.001E+01, 6.898E-01, 6.983E+00 
1727853884.3202486, 2.028E+00, 2.000E+01, 6.899E-01, 6.983E+00 
1727853884.4375896, 2.036E+00, 2.004E+01, 6.897E-01, 6.982E+00 
1727853884.5509176, 2.031E+00, 2.002E+01, 6.900E-01, 6.983E+00 
1727853884.669127, 2.030E+00, 2.006E+01, 6.899E-01, 6.985E+00 
1727853884.7816591, 2.031E+00, 2.003E+01, 6.898E-01, 6.985E+00 
1727853884.9002068, 2.019E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853885.01489, 2.031E+00, 1.999E+01, 6.899E-01, 6.984E+00 
1727853885.1379044, 2.036E+00, 2.005E+01, 6.899E-01, 6.985E+00 
1727853885.253322, 2.023E+00, 2.004E+01, 6.899E-01, 6.985E+00 
1727853885.367316, 2.035E+00, 2.005E+01, 6.899E-01, 6.984E+00 
1727853885.4841805, 2.026E+00, 2.007E+01, 6.895E-01, 6.985E+00 
1727853885.5993004, 2.024E+00, 2.003E+01, 6.899E-01, 6.985E+00 
1727853885.7151115, 2.029E+00, 2.001E+01, 6.900E-01, 6.984E+00 
1727853885.8327267, 2.032E+00, 2.004E+01, 6.900E-01, 6.984E+00 
1727853885.9537458, 2.035E+00, 2.005E+01, 6.899E-01, 6.984E+00 
1727853886.072873, 2.030E+00, 2.000E+01, 6.899E-01, 6.983E+00 
1727853886.188993, 2.028E+00, 2.005E+01, 6.898E-01, 6.984E+00 
1727853886.3048513, 2.040E+00, 2.001E+01, 6.900E-01, 6.985E+00 
1727853886.420275, 2.033E+00, 2.001E+01, 6.900E-01, 6.984E+00 
1727853886.5364485, 2.026E+00, 2.004E+01, 6.899E-01, 6.984E+00 
1727853886.6515653, 2.031E+00, 2.004E+01, 6.900E-01, 6.983E+00 
1727853886.7657607, 2.023E+00, 1.999E+01, 6.897E-01, 6.983E+00 
1727853886.884529, 2.029E+00, 2.003E+01, 6.900E-01, 6.984E+00 
1727853886.997465, 2.026E+00, 2.007E+01, 6.900E-01, 6.985E+00 
1727853887.1295176, 2.035E+00, 2.005E+01, 6.900E-01, 6.985E+00 
1727853887.242437, 2.032E+00, 2.005E+01, 6.899E-01, 6.985E+00 
1727853887.3583658, 2.028E+00, 2.004E+01, 6.898E-01, 6.984E+00 
1727853887.4720352, 2.026E+00, 2.001E+01, 6.899E-01, 6.982E+00 
1727853887.6016295, 2.024E+00, 2.002E+01, 6.896E-01, 6.983E+00 
1727853887.732535, 2.023E+00, 2.004E+01, 6.898E-01, 6.984E+00 
1727853887.845803, 2.033E+00, 2.004E+01, 6.899E-01, 6.983E+00 
1727853887.9638138, 2.022E+00, 2.003E+01, 6.898E-01, 6.982E+00 
1727853888.0807621, 2.033E+00, 2.003E+01, 6.898E-01, 6.984E+00 
1727853888.1969173, 2.026E+00, 2.007E+01, 6.898E-01, 6.986E+00 
1727853888.3140247, 2.026E+00, 2.000E+01, 6.900E-01, 6.983E+00 
1727853888.443359, 2.031E+00, 2.006E+01, 6.898E-01, 6.984E+00 
1727853888.56865, 2.025E+00, 2.006E+01, 6.897E-01, 6.984E+00 
1727853888.6904705, 2.024E+00, 2.001E+01, 6.899E-01, 6.984E+00 
1727853888.8049107, 2.028E+00, 2.000E+01, 6.899E-01, 6.982E+00 
1727853888.9234846, 2.029E+00, 2.000E+01, 6.899E-01, 6.984E+00 
1727853889.0373325, 2.030E+00, 2.004E+01, 6.899E-01, 6.984E+00 
1727853889.1627057, 2.028E+00, 2.005E+01, 6.898E-01, 6.985E+00 
1727853889.28879, 2.036E+00, 2.001E+01, 6.898E-01, 6.982E+00 
1727853889.4067736, 2.036E+00, 2.006E+01, 6.900E-01, 6.982E+00 
1727853889.5313022, 2.037E+00, 2.006E+01, 6.901E-01, 6.983E+00 
1727853889.6455133, 2.026E+00, 2.003E+01, 6.901E-01, 6.984E+00 
1727853889.7623372, 2.029E+00, 2.006E+01, 6.898E-01, 6.984E+00 
1727853889.8786452, 2.030E+00, 2.002E+01, 6.899E-01, 6.983E+00 
1727853889.992638, 2.025E+00, 2.002E+01, 6.899E-01, 6.983E+00 
1727853890.1101813, 2.037E+00, 2.004E+01, 6.899E-01, 6.983E+00 
1727853890.2255645, 2.035E+00, 1.999E+01, 6.899E-01, 6.982E+00 
1727853890.3417923, 2.027E+00, 2.007E+01, 6.897E-01, 6.984E+00 
1727853890.458051, 2.025E+00, 2.001E+01, 6.899E-01, 6.983E+00 
1727853890.5729158, 2.026E+00, 2.002E+01, 6.899E-01, 6.984E+00 
1727853890.6901898, 2.027E+00, 2.005E+01, 6.896E-01, 6.982E+00 
1727853890.8090763, 2.038E+00, 2.004E+01, 6.899E-01, 6.984E+00 
1727853890.9273815, 2.025E+00, 2.007E+01, 6.900E-01, 6.983E+00 
1727853891.0442948, 2.043E+00, 2.008E+01, 6.898E-01, 6.985E+00 
1727853891.1580174, 2.026E+00, 2.003E+01, 6.898E-01, 6.984E+00 
1727853891.2756732, 2.030E+00, 2.001E+01, 6.897E-01, 6.983E+00 
1727853891.3929498, 2.025E+00, 2.001E+01, 6.898E-01, 6.984E+00 
1727853891.5196402, 2.027E+00, 2.008E+01, 6.898E-01, 6.984E+00 
1727853891.6375434, 2.026E+00, 2.004E+01, 6.898E-01, 6.984E+00 
1727853891.75734, 2.030E+00, 2.005E+01, 6.898E-01, 6.983E+00 
1727853891.873696, 2.027E+00, 2.006E+01, 6.898E-01, 6.983E+00 
1727853891.9913247, 2.027E+00, 1.999E+01, 6.899E-01, 6.983E+00 
1727853892.1101172, 2.047E+00, 2.001E+01, 6.898E-01, 6.984E+00 
1727853892.2370157, 2.024E+00, 2.002E+01, 6.898E-01, 6.985E+00 
1727853892.349743, 2.023E+00, 2.008E+01, 6.899E-01, 6.984E+00 
1727853892.4701421, 2.025E+00, 2.012E+01, 6.899E-01, 6.984E+00 
1727853892.5946476, 2.023E+00, 2.003E+01, 6.900E-01, 6.983E+00 
1727853892.7155375, 2.030E+00, 2.002E+01, 6.900E-01, 6.985E+00 
1727853892.837027, 2.025E+00, 2.005E+01, 6.900E-01, 6.985E+00 
1727853892.9593527, 2.027E+00, 2.005E+01, 6.897E-01, 6.984E+00 
1727853893.073326, 2.024E+00, 2.006E+01, 6.898E-01, 6.983E+00 
1727853893.192024, 2.036E+00, 2.009E+01, 6.897E-01, 6.983E+00 
1727853893.3066583, 2.028E+00, 2.005E+01, 6.898E-01, 6.982E+00 
1727853893.4265435, 2.033E+00, 2.001E+01, 6.898E-01, 6.984E+00 
1727853893.5414984, 2.031E+00, 2.006E+01, 6.897E-01, 6.985E+00 
1727853893.658256, 2.040E+00, 2.003E+01, 6.898E-01, 6.983E+00 
1727853893.7772124, 2.026E+00, 2.005E+01, 6.898E-01, 6.983E+00 
1727853893.8897152, 2.032E+00, 2.005E+01, 6.898E-01, 6.984E+00 
1727853894.0063396, 2.022E+00, 2.001E+01, 6.897E-01, 6.985E+00 
1727853894.1207967, 2.032E+00, 2.004E+01, 6.897E-01, 6.983E+00 
1727853894.2400146, 2.023E+00, 2.000E+01, 6.899E-01, 6.984E+00 
1727853894.357781, 2.040E+00, 2.007E+01, 6.898E-01, 6.985E+00 
1727853894.47321, 2.037E+00, 2.004E+01, 6.897E-01, 6.983E+00 
1727853894.59548, 2.026E+00, 2.004E+01, 6.897E-01, 6.984E+00 
1727853894.7111678, 2.026E+00, 2.007E+01, 6.899E-01, 6.983E+00 
1727853894.8260903, 2.042E+00, 2.005E+01, 6.899E-01, 6.983E+00 
1727853894.945267, 2.029E+00, 2.001E+01, 6.899E-01, 6.983E+00 
1727853895.0605202, 2.029E+00, 2.004E+01, 6.898E-01, 6.984E+00 
1727853895.1764328, 2.033E+00, 2.001E+01, 6.894E-01, 6.984E+00 
1727853895.2920792, 2.038E+00, 2.001E+01, 6.899E-01, 6.983E+00 
1727853895.4106932, 2.028E+00, 2.000E+01, 6.898E-01, 6.983E+00 
1727853895.524859, 2.024E+00, 2.002E+01, 6.897E-01, 6.983E+00 
1727853895.645089, 2.018E+00, 2.005E+01, 6.899E-01, 6.984E+00 
1727853895.758207, 2.032E+00, 2.001E+01, 6.897E-01, 6.984E+00 
1727853895.8754041, 2.024E+00, 2.005E+01, 6.898E-01, 6.985E+00 
1727853895.9876645, 2.029E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853896.1017225, 2.029E+00, 2.001E+01, 6.900E-01, 6.983E+00 
1727853896.2135887, 2.019E+00, 2.005E+01, 6.898E-01, 6.984E+00 
1727853896.3275783, 2.025E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853896.4485826, 2.024E+00, 2.001E+01, 6.897E-01, 6.985E+00 
1727853896.5661492, 2.023E+00, 2.005E+01, 6.899E-01, 6.984E+00 
1727853896.6815221, 2.026E+00, 1.998E+01, 6.900E-01, 6.984E+00 
1727853896.796177, 2.026E+00, 2.005E+01, 6.898E-01, 6.983E+00 
1727853896.913233, 2.026E+00, 2.001E+01, 6.900E-01, 6.984E+00 
1727853897.027327, 2.029E+00, 1.998E+01, 6.899E-01, 6.983E+00 
1727853897.1414313, 2.024E+00, 2.003E+01, 6.898E-01, 6.984E+00 
1727853897.2564611, 2.024E+00, 2.004E+01, 6.900E-01, 6.983E+00 
1727853897.377248, 2.024E+00, 2.004E+01, 6.897E-01, 6.984E+00 
1727853897.4915931, 2.025E+00, 2.002E+01, 6.896E-01, 6.984E+00 
1727853897.6073654, 2.025E+00, 2.004E+01, 6.898E-01, 6.984E+00 
1727853897.7277458, 2.036E+00, 2.005E+01, 6.900E-01, 6.985E+00 
1727853897.844291, 2.026E+00, 2.004E+01, 6.899E-01, 6.983E+00 
1727853897.9568534, 2.029E+00, 2.000E+01, 6.898E-01, 6.984E+00 
1727853898.0754406, 2.024E+00, 2.000E+01, 6.898E-01, 6.983E+00 
1727853898.1885839, 2.030E+00, 2.006E+01, 6.899E-01, 6.984E+00 
1727853898.310327, 2.036E+00, 2.000E+01, 6.899E-01, 6.984E+00 
1727853898.429686, 2.026E+00, 2.004E+01, 6.897E-01, 6.985E+00 
1727853898.545327, 2.024E+00, 2.001E+01, 6.897E-01, 6.984E+00 
1727853898.6646702, 2.023E+00, 2.002E+01, 6.898E-01, 6.983E+00 
1727853898.7815995, 2.042E+00, 2.001E+01, 6.898E-01, 6.985E+00 
1727853898.8963616, 2.025E+00, 2.001E+01, 6.899E-01, 6.985E+00 
1727853899.009016, 2.026E+00, 2.000E+01, 6.898E-01, 6.984E+00 
1727853899.1274238, 2.032E+00, 2.001E+01, 6.899E-01, 6.983E+00 
1727853899.2395, 2.040E+00, 2.004E+01, 6.897E-01, 6.983E+00 
1727853899.3548815, 2.029E+00, 2.005E+01, 6.899E-01, 6.985E+00 
1727853899.4708805, 2.024E+00, 2.004E+01, 6.898E-01, 6.984E+00 
1727853899.590955, 2.030E+00, 2.004E+01, 6.899E-01, 6.982E+00 
1727853899.7140737, 2.038E+00, 2.001E+01, 6.899E-01, 6.983E+00 
1727853899.8307455, 2.024E+00, 2.001E+01, 6.899E-01, 6.982E+00 
1727853899.943129, 2.029E+00, 2.004E+01, 6.898E-01, 6.982E+00 
1727853900.0612035, 2.033E+00, 2.006E+01, 6.899E-01, 6.983E+00 
1727853900.186922, 2.023E+00, 2.003E+01, 6.898E-01, 6.984E+00 
1727853900.300242, 2.031E+00, 2.005E+01, 6.898E-01, 6.984E+00 
1727853900.4218376, 2.026E+00, 2.003E+01, 6.899E-01, 6.984E+00 
1727853900.5410764, 2.038E+00, 2.002E+01, 6.899E-01, 6.984E+00 
1727853900.656512, 2.030E+00, 2.001E+01, 6.899E-01, 6.984E+00 
1727853900.7729788, 2.036E+00, 2.005E+01, 6.896E-01, 6.984E+00 
1727853900.8857412, 2.036E+00, 2.002E+01, 6.896E-01, 6.983E+00 
1727853901.000643, 2.038E+00, 2.003E+01, 6.899E-01, 6.984E+00 
1727853901.1191154, 2.023E+00, 2.002E+01, 6.897E-01, 6.984E+00 
1727853901.2342098, 2.025E+00, 2.001E+01, 6.901E-01, 6.984E+00 
1727853901.3475134, 2.028E+00, 2.004E+01, 6.899E-01, 6.986E+00 
1727853901.4611304, 2.030E+00, 2.007E+01, 6.898E-01, 6.984E+00 
1727853901.577743, 2.039E+00, 2.004E+01, 6.897E-01, 6.984E+00 
1727853901.69398, 2.033E+00, 2.005E+01, 6.899E-01, 6.985E+00 
1727853901.8056617, 2.025E+00, 2.002E+01, 6.900E-01, 6.983E+00 
1727853901.918464, 2.033E+00, 2.002E+01, 6.897E-01, 6.983E+00 
1727853902.0302887, 2.026E+00, 2.000E+01, 6.900E-01, 6.982E+00 
1727853902.156614, 2.026E+00, 2.001E+01, 6.900E-01, 6.983E+00 
1727853902.275744, 2.039E+00, 2.000E+01, 6.901E-01, 6.984E+00 
1727853902.3912675, 2.033E+00, 2.006E+01, 6.898E-01, 6.983E+00 
1727853902.5076728, 2.028E+00, 2.006E+01, 6.898E-01, 6.985E+00 
1727853902.623009, 2.024E+00, 2.001E+01, 6.899E-01, 6.984E+00 
1727853902.737778, 2.029E+00, 1.997E+01, 6.899E-01, 6.983E+00 
1727853902.8572004, 2.024E+00, 1.999E+01, 6.897E-01, 6.985E+00 
1727853902.9699404, 2.033E+00, 2.005E+01, 6.898E-01, 6.985E+00 
1727853903.0886467, 2.025E+00, 2.003E+01, 6.899E-01, 6.982E+00 
1727853903.2062497, 2.028E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853903.323377, 2.024E+00, 2.003E+01, 6.897E-01, 6.983E+00 
1727853903.441205, 2.020E+00, 2.004E+01, 6.900E-01, 6.982E+00 
1727853903.5570135, 2.033E+00, 2.003E+01, 6.898E-01, 6.982E+00 
1727853903.6724393, 2.032E+00, 2.002E+01, 6.898E-01, 6.983E+00 
1727853903.789741, 2.023E+00, 2.005E+01, 6.899E-01, 6.983E+00 
1727853903.9032845, 2.023E+00, 2.000E+01, 6.897E-01, 6.983E+00 
1727853904.0220177, 2.024E+00, 2.006E+01, 6.898E-01, 6.984E+00 
1727853904.140966, 2.024E+00, 2.005E+01, 6.898E-01, 6.985E+00 
1727853904.2585576, 2.044E+00, 2.005E+01, 6.899E-01, 6.984E+00 
1727853904.3799589, 2.032E+00, 2.004E+01, 6.897E-01, 6.984E+00 
1727853904.4918902, 2.026E+00, 2.004E+01, 6.899E-01, 6.983E+00 
1727853904.6083977, 2.026E+00, 1.999E+01, 6.898E-01, 6.984E+00 
1727853904.7247758, 2.027E+00, 2.005E+01, 6.897E-01, 6.983E+00 
1727853904.8421342, 2.031E+00, 2.002E+01, 6.898E-01, 6.983E+00 
1727853904.9575915, 2.038E+00, 2.001E+01, 6.897E-01, 6.982E+00 
1727853905.0714974, 2.035E+00, 2.005E+01, 6.897E-01, 6.986E+00 
1727853905.1889012, 2.029E+00, 2.005E+01, 6.896E-01, 6.984E+00 
1727853905.302346, 2.036E+00, 2.002E+01, 6.898E-01, 6.982E+00 
1727853905.4212165, 2.028E+00, 2.000E+01, 6.897E-01, 6.983E+00 
1727853905.5344384, 2.024E+00, 2.002E+01, 6.896E-01, 6.983E+00 
1727853905.6533449, 2.023E+00, 2.003E+01, 6.899E-01, 6.983E+00 
1727853905.767493, 2.025E+00, 2.009E+01, 6.900E-01, 6.982E+00 
1727853905.8803053, 2.036E+00, 2.001E+01, 6.899E-01, 6.984E+00 
1727853905.998553, 2.029E+00, 2.007E+01, 6.900E-01, 6.983E+00 
1727853906.119282, 2.031E+00, 2.006E+01, 6.900E-01, 6.983E+00 
1727853906.23115, 2.023E+00, 2.002E+01, 6.899E-01, 6.984E+00 
1727853906.3464897, 2.032E+00, 2.009E+01, 6.896E-01, 6.983E+00 
1727853906.469168, 2.029E+00, 2.002E+01, 6.898E-01, 6.983E+00 
1727853906.5933783, 2.037E+00, 2.005E+01, 6.900E-01, 6.983E+00 
1727853906.7095506, 2.024E+00, 2.003E+01, 6.899E-01, 6.985E+00 
1727853906.8271413, 2.028E+00, 2.002E+01, 6.899E-01, 6.984E+00 
1727853906.9456205, 2.024E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853907.0602694, 2.030E+00, 2.002E+01, 6.898E-01, 6.984E+00 
1727853907.1788573, 2.035E+00, 2.000E+01, 6.898E-01, 6.983E+00 
1727853907.2942016, 2.033E+00, 2.008E+01, 6.897E-01, 6.983E+00 
1727853907.4151738, 2.031E+00, 1.999E+01, 6.897E-01, 6.983E+00 
1727853907.5322728, 2.031E+00, 2.006E+01, 6.897E-01, 6.984E+00 
1727853907.6487947, 2.030E+00, 2.006E+01, 6.898E-01, 6.984E+00 
1727853907.7716067, 2.022E+00, 2.001E+01, 6.897E-01, 6.984E+00 
1727853907.8994253, 2.035E+00, 2.007E+01, 6.900E-01, 6.983E+00 
1727853908.0273683, 2.030E+00, 2.003E+01, 6.899E-01, 6.984E+00 
1727853908.1398518, 2.030E+00, 2.006E+01, 6.898E-01, 6.983E+00 
1727853908.2546413, 2.030E+00, 2.006E+01, 6.896E-01, 6.984E+00 
1727853908.371569, 2.024E+00, 2.002E+01, 6.900E-01, 6.984E+00 
1727853908.4870288, 2.030E+00, 2.005E+01, 6.899E-01, 6.984E+00 
1727853908.6054926, 2.028E+00, 2.011E+01, 6.897E-01, 6.984E+00 
1727853908.7226367, 2.025E+00, 2.001E+01, 6.897E-01, 6.984E+00 
1727853908.8365386, 2.029E+00, 2.003E+01, 6.897E-01, 6.982E+00 
1727853908.9529786, 2.026E+00, 2.004E+01, 6.898E-01, 6.982E+00 
1727853909.070687, 2.026E+00, 2.004E+01, 6.898E-01, 6.982E+00 
1727853909.1884782, 2.039E+00, 2.003E+01, 6.899E-01, 6.983E+00 
1727853909.315841, 2.029E+00, 2.001E+01, 6.899E-01, 6.983E+00 
1727853909.4287355, 2.023E+00, 2.004E+01, 6.899E-01, 6.983E+00 
1727853909.5435643, 2.031E+00, 2.001E+01, 6.898E-01, 6.984E+00 
1727853909.6561046, 2.030E+00, 2.000E+01, 6.896E-01, 6.983E+00 
1727853909.7721007, 2.026E+00, 2.002E+01, 6.899E-01, 6.984E+00 
1727853909.8905356, 2.032E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853910.0067344, 2.027E+00, 2.005E+01, 6.898E-01, 6.983E+00 
1727853910.120681, 2.027E+00, 2.004E+01, 6.898E-01, 6.983E+00 
1727853910.2377238, 2.026E+00, 2.001E+01, 6.899E-01, 6.985E+00 
1727853910.354035, 2.026E+00, 2.002E+01, 6.898E-01, 6.983E+00 
1727853910.4660583, 2.026E+00, 2.005E+01, 6.896E-01, 6.983E+00 
1727853910.5802307, 2.025E+00, 2.004E+01, 6.898E-01, 6.984E+00 
1727853910.7022989, 2.023E+00, 2.002E+01, 6.899E-01, 6.984E+00 
1727853910.8137202, 2.024E+00, 2.001E+01, 6.898E-01, 6.984E+00 
1727853910.9380808, 2.030E+00, 1.999E+01, 6.900E-01, 6.983E+00 
1727853911.0528924, 2.033E+00, 2.001E+01, 6.898E-01, 6.984E+00 
1727853911.1701348, 2.031E+00, 2.001E+01, 6.899E-01, 6.984E+00 
1727853911.289521, 2.026E+00, 2.001E+01, 6.900E-01, 6.982E+00 
1727853911.40862, 2.031E+00, 2.006E+01, 6.899E-01, 6.985E+00 
1727853911.5305803, 2.033E+00, 2.007E+01, 6.898E-01, 6.984E+00 
1727853911.6461124, 2.035E+00, 2.004E+01, 6.897E-01, 6.983E+00 
1727853911.7619157, 2.030E+00, 2.006E+01, 6.899E-01, 6.984E+00 
1727853911.876481, 2.027E+00, 2.004E+01, 6.897E-01, 6.983E+00 
1727853911.9955223, 2.026E+00, 2.004E+01, 6.896E-01, 6.983E+00 
