time.time(), c1pp, c2pp, c1rms, c2rms
1727864199.8061912, 1.543E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864199.9228172, 1.542E+01, 1.993E+01, 5.413E+00, 6.933E+00 
1727864200.0356855, 1.545E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864200.1501303, 1.542E+01, 1.990E+01, 5.413E+00, 6.933E+00 
1727864200.266145, 1.542E+01, 1.991E+01, 5.413E+00, 6.933E+00 
1727864200.3845358, 1.544E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864200.4997215, 1.543E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864200.614975, 1.543E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864200.7332213, 1.544E+01, 1.990E+01, 5.413E+00, 6.937E+00 
1727864200.848691, 1.543E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864200.966172, 1.542E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864201.0813947, 1.544E+01, 1.994E+01, 5.413E+00, 6.935E+00 
1727864201.197156, 1.543E+01, 1.994E+01, 5.412E+00, 6.935E+00 
1727864201.3131785, 1.543E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864201.4323745, 1.544E+01, 1.993E+01, 5.413E+00, 6.937E+00 
1727864201.5480185, 1.543E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864201.6603453, 1.544E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864201.77894, 1.544E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864201.8970375, 1.544E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864202.0133681, 1.541E+01, 1.990E+01, 5.412E+00, 6.934E+00 
1727864202.1289852, 1.544E+01, 1.993E+01, 5.413E+00, 6.937E+00 
1727864202.243503, 1.542E+01, 1.993E+01, 5.412E+00, 6.935E+00 
1727864202.358929, 1.543E+01, 1.994E+01, 5.412E+00, 6.934E+00 
1727864202.4835017, 1.545E+01, 1.994E+01, 5.413E+00, 6.937E+00 
1727864202.6012592, 1.543E+01, 1.991E+01, 5.413E+00, 6.937E+00 
1727864202.714884, 1.543E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864202.842087, 1.544E+01, 1.993E+01, 5.412E+00, 6.936E+00 
1727864202.9576404, 1.543E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864203.0726671, 1.543E+01, 1.993E+01, 5.413E+00, 6.933E+00 
1727864203.1973877, 1.542E+01, 1.991E+01, 5.413E+00, 6.933E+00 
1727864203.3098614, 1.542E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864203.4322195, 1.542E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864203.5457063, 1.544E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864203.659794, 1.543E+01, 1.993E+01, 5.412E+00, 6.935E+00 
1727864203.7757864, 1.543E+01, 1.990E+01, 5.413E+00, 6.933E+00 
1727864203.8946204, 1.544E+01, 1.995E+01, 5.413E+00, 6.936E+00 
1727864204.0235176, 1.543E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864204.1407886, 1.543E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864204.2532597, 1.544E+01, 1.994E+01, 5.413E+00, 6.937E+00 
1727864204.368358, 1.542E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864204.4862685, 1.542E+01, 1.991E+01, 5.413E+00, 6.933E+00 
1727864204.6042385, 1.544E+01, 1.990E+01, 5.413E+00, 6.937E+00 
1727864204.7198207, 1.544E+01, 1.994E+01, 5.413E+00, 6.937E+00 
1727864204.832544, 1.545E+01, 1.993E+01, 5.412E+00, 6.936E+00 
1727864204.9475598, 1.542E+01, 1.989E+01, 5.413E+00, 6.936E+00 
1727864205.065429, 1.544E+01, 1.989E+01, 5.413E+00, 6.936E+00 
1727864205.1792388, 1.543E+01, 1.995E+01, 5.413E+00, 6.936E+00 
1727864205.2946565, 1.544E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864205.4086435, 1.542E+01, 1.991E+01, 5.414E+00, 6.934E+00 
1727864205.5252638, 1.542E+01, 1.996E+01, 5.413E+00, 6.935E+00 
1727864205.6440089, 1.543E+01, 1.989E+01, 5.413E+00, 6.936E+00 
1727864205.7580638, 1.544E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864205.8703392, 1.542E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864205.9863565, 1.542E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864206.103165, 1.543E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864206.2208683, 1.543E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864206.3356514, 1.544E+01, 1.991E+01, 5.412E+00, 6.933E+00 
1727864206.4537525, 1.542E+01, 1.989E+01, 5.412E+00, 6.935E+00 
1727864206.5694218, 1.543E+01, 1.989E+01, 5.413E+00, 6.936E+00 
1727864206.6894295, 1.542E+01, 1.993E+01, 5.412E+00, 6.936E+00 
1727864206.8024879, 1.542E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864206.916646, 1.542E+01, 1.990E+01, 5.412E+00, 6.934E+00 
1727864207.028614, 1.543E+01, 1.988E+01, 5.413E+00, 6.937E+00 
1727864207.15195, 1.542E+01, 1.995E+01, 5.413E+00, 6.936E+00 
1727864207.2675745, 1.543E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864207.387102, 1.541E+01, 1.997E+01, 5.413E+00, 6.937E+00 
1727864207.5012062, 1.543E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864207.6163902, 1.542E+01, 1.995E+01, 5.412E+00, 6.934E+00 
1727864207.7321303, 1.542E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864207.8470988, 1.542E+01, 1.993E+01, 5.413E+00, 6.933E+00 
1727864207.9653552, 1.543E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864208.079353, 1.543E+01, 1.988E+01, 5.413E+00, 6.933E+00 
1727864208.1932037, 1.543E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864208.3069108, 1.545E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864208.421974, 1.543E+01, 1.987E+01, 5.412E+00, 6.935E+00 
1727864208.5390966, 1.543E+01, 1.991E+01, 5.413E+00, 6.937E+00 
1727864208.6595595, 1.543E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864208.7760484, 1.544E+01, 1.988E+01, 5.413E+00, 6.936E+00 
1727864208.8995163, 1.545E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864209.0262601, 1.544E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864209.1417398, 1.542E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864209.256105, 1.542E+01, 1.988E+01, 5.412E+00, 6.932E+00 
1727864209.3770483, 1.542E+01, 1.993E+01, 5.413E+00, 6.933E+00 
1727864209.4926338, 1.542E+01, 1.996E+01, 5.413E+00, 6.935E+00 
1727864209.6059077, 1.545E+01, 1.990E+01, 5.413E+00, 6.933E+00 
1727864209.735307, 1.542E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864209.8475049, 1.543E+01, 1.990E+01, 5.412E+00, 6.933E+00 
1727864209.9624283, 1.543E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864210.0795906, 1.543E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864210.2066915, 1.542E+01, 1.991E+01, 5.412E+00, 6.935E+00 
1727864210.3227003, 1.542E+01, 1.989E+01, 5.413E+00, 6.935E+00 
1727864210.4398825, 1.542E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864210.5529833, 1.542E+01, 1.993E+01, 5.413E+00, 6.933E+00 
1727864210.6672692, 1.542E+01, 1.989E+01, 5.413E+00, 6.936E+00 
1727864210.782464, 1.542E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864210.9067283, 1.542E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864211.0223453, 1.542E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864211.1361268, 1.542E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864211.253691, 1.543E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864211.3692446, 1.543E+01, 1.989E+01, 5.413E+00, 6.935E+00 
1727864211.482555, 1.543E+01, 1.997E+01, 5.413E+00, 6.936E+00 
1727864211.5993087, 1.543E+01, 1.988E+01, 5.413E+00, 6.936E+00 
1727864211.714966, 1.543E+01, 1.993E+01, 5.413E+00, 6.937E+00 
1727864211.831477, 1.542E+01, 1.991E+01, 5.413E+00, 6.937E+00 
1727864211.9496348, 1.542E+01, 1.993E+01, 5.412E+00, 6.937E+00 
1727864212.0672276, 1.544E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864212.1801994, 1.542E+01, 1.991E+01, 5.413E+00, 6.937E+00 
1727864212.295861, 1.542E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864212.413138, 1.542E+01, 1.990E+01, 5.412E+00, 6.936E+00 
1727864212.5309637, 1.543E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864212.6473093, 1.543E+01, 1.988E+01, 5.413E+00, 6.934E+00 
1727864212.7608523, 1.542E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864212.8765628, 1.543E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864212.9919004, 1.542E+01, 1.989E+01, 5.413E+00, 6.934E+00 
1727864213.1074064, 1.543E+01, 1.989E+01, 5.413E+00, 6.933E+00 
1727864213.2320876, 1.542E+01, 1.995E+01, 5.413E+00, 6.933E+00 
1727864213.3539634, 1.543E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864213.470337, 1.542E+01, 1.996E+01, 5.413E+00, 6.935E+00 
1727864213.58632, 1.543E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864213.7152596, 1.543E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864213.8284886, 1.543E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864213.9419262, 1.542E+01, 1.993E+01, 5.413E+00, 6.937E+00 
1727864214.06121, 1.543E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864214.178356, 1.543E+01, 1.993E+01, 5.413E+00, 6.937E+00 
1727864214.2944133, 1.543E+01, 1.994E+01, 5.413E+00, 6.933E+00 
1727864214.4087155, 1.543E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864214.5240269, 1.543E+01, 1.995E+01, 5.413E+00, 6.934E+00 
1727864214.6388097, 1.542E+01, 1.996E+01, 5.413E+00, 6.937E+00 
1727864214.7558131, 1.542E+01, 1.994E+01, 5.412E+00, 6.934E+00 
1727864214.8693957, 1.544E+01, 1.994E+01, 5.412E+00, 6.934E+00 
1727864214.9831934, 1.544E+01, 1.990E+01, 5.413E+00, 6.937E+00 
1727864215.1093924, 1.542E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864215.2238688, 1.544E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864215.341057, 1.544E+01, 1.996E+01, 5.413E+00, 6.935E+00 
1727864215.471049, 1.543E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864215.5887341, 1.543E+01, 1.990E+01, 5.412E+00, 6.935E+00 
1727864215.7064443, 1.544E+01, 1.993E+01, 5.412E+00, 6.935E+00 
1727864215.8245423, 1.542E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864215.9365308, 1.543E+01, 1.990E+01, 5.412E+00, 6.933E+00 
1727864216.0504582, 1.544E+01, 1.993E+01, 5.413E+00, 6.937E+00 
1727864216.169596, 1.542E+01, 1.989E+01, 5.413E+00, 6.935E+00 
1727864216.2849298, 1.543E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864216.4019423, 1.543E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864216.5169232, 1.543E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864216.6329029, 1.544E+01, 1.988E+01, 5.413E+00, 6.934E+00 
1727864216.7499182, 1.546E+01, 1.989E+01, 5.412E+00, 6.935E+00 
1727864216.8659303, 1.542E+01, 1.990E+01, 5.412E+00, 6.934E+00 
1727864216.9801564, 1.543E+01, 1.989E+01, 5.413E+00, 6.936E+00 
1727864217.0977187, 1.543E+01, 1.996E+01, 5.413E+00, 6.936E+00 
1727864217.213799, 1.543E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864217.3359885, 1.542E+01, 1.995E+01, 5.413E+00, 6.936E+00 
1727864217.4511487, 1.546E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864217.5738626, 1.542E+01, 1.989E+01, 5.412E+00, 6.935E+00 
1727864217.6951568, 1.542E+01, 1.996E+01, 5.413E+00, 6.933E+00 
1727864217.8115695, 1.542E+01, 1.991E+01, 5.413E+00, 6.933E+00 
1727864217.92602, 1.544E+01, 1.989E+01, 5.413E+00, 6.936E+00 
1727864218.0424795, 1.545E+01, 1.994E+01, 5.413E+00, 6.933E+00 
1727864218.1534877, 1.543E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864218.2710228, 1.544E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864218.3857832, 1.544E+01, 1.994E+01, 5.413E+00, 6.937E+00 
1727864218.4966989, 1.542E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864218.610751, 1.543E+01, 1.995E+01, 5.413E+00, 6.936E+00 
1727864218.7241518, 1.543E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864218.8413284, 1.542E+01, 1.995E+01, 5.413E+00, 6.937E+00 
1727864218.9574156, 1.544E+01, 1.989E+01, 5.413E+00, 6.934E+00 
1727864219.0710235, 1.543E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864219.1869705, 1.542E+01, 1.990E+01, 5.413E+00, 6.933E+00 
1727864219.303606, 1.544E+01, 1.994E+01, 5.413E+00, 6.935E+00 
1727864219.4188237, 1.543E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864219.5359888, 1.544E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864219.6496592, 1.544E+01, 1.995E+01, 5.413E+00, 6.935E+00 
1727864219.7737863, 1.543E+01, 1.991E+01, 5.413E+00, 6.933E+00 
1727864219.88835, 1.543E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864220.0049431, 1.542E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864220.1173449, 1.543E+01, 1.996E+01, 5.413E+00, 6.936E+00 
1727864220.2320461, 1.542E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864220.3497705, 1.544E+01, 1.994E+01, 5.413E+00, 6.935E+00 
1727864220.4675753, 1.543E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864220.5856967, 1.543E+01, 1.991E+01, 5.413E+00, 6.937E+00 
1727864220.6987185, 1.545E+01, 1.989E+01, 5.413E+00, 6.936E+00 
1727864220.8154159, 1.543E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864220.929861, 1.542E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864221.0443456, 1.545E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864221.1589122, 1.544E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864221.2760777, 1.543E+01, 1.994E+01, 5.413E+00, 6.935E+00 
1727864221.3996887, 1.543E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864221.5176158, 1.543E+01, 1.994E+01, 5.412E+00, 6.934E+00 
1727864221.6368883, 1.543E+01, 1.997E+01, 5.413E+00, 6.933E+00 
1727864221.7592833, 1.543E+01, 1.988E+01, 5.413E+00, 6.935E+00 
1727864221.8755858, 1.542E+01, 1.991E+01, 5.413E+00, 6.937E+00 
1727864221.9825442, 1.545E+01, 1.990E+01, 5.413E+00, 6.933E+00 
1727864222.0979946, 1.545E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864222.212626, 1.544E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864222.329491, 1.542E+01, 1.993E+01, 5.413E+00, 6.937E+00 
1727864222.448105, 1.543E+01, 1.991E+01, 5.413E+00, 6.933E+00 
1727864222.5668447, 1.544E+01, 1.988E+01, 5.413E+00, 6.935E+00 
1727864222.6807518, 1.543E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864222.796089, 1.542E+01, 1.996E+01, 5.413E+00, 6.936E+00 
1727864222.9203262, 1.542E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864223.0373108, 1.542E+01, 1.989E+01, 5.413E+00, 6.933E+00 
1727864223.1532843, 1.543E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864223.2657285, 1.542E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864223.3853016, 1.545E+01, 1.988E+01, 5.413E+00, 6.933E+00 
1727864223.4987953, 1.544E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864223.614958, 1.543E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864223.734922, 1.543E+01, 1.987E+01, 5.413E+00, 6.934E+00 
1727864223.8490622, 1.542E+01, 1.989E+01, 5.413E+00, 6.934E+00 
1727864223.964677, 1.543E+01, 1.988E+01, 5.413E+00, 6.934E+00 
1727864224.0794017, 1.543E+01, 1.989E+01, 5.413E+00, 6.935E+00 
1727864224.1951857, 1.544E+01, 1.989E+01, 5.413E+00, 6.933E+00 
1727864224.3109531, 1.542E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864224.4268918, 1.544E+01, 1.996E+01, 5.413E+00, 6.934E+00 
1727864224.5424378, 1.542E+01, 1.988E+01, 5.413E+00, 6.934E+00 
1727864224.6609857, 1.543E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864224.7789557, 1.543E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864224.8934085, 1.543E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864225.0252566, 1.544E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864225.1519318, 1.542E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864225.2703612, 1.543E+01, 1.994E+01, 5.412E+00, 6.936E+00 
1727864225.3837614, 1.546E+01, 1.994E+01, 5.412E+00, 6.934E+00 
1727864225.5040367, 1.544E+01, 1.987E+01, 5.413E+00, 6.934E+00 
1727864225.6239908, 1.543E+01, 1.991E+01, 5.413E+00, 6.933E+00 
1727864225.7434754, 1.542E+01, 1.994E+01, 5.413E+00, 6.935E+00 
1727864225.8605633, 1.544E+01, 1.996E+01, 5.413E+00, 6.937E+00 
1727864225.9737659, 1.542E+01, 1.990E+01, 5.413E+00, 6.937E+00 
1727864226.0932827, 1.544E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864226.210016, 1.542E+01, 1.988E+01, 5.413E+00, 6.935E+00 
1727864226.3260927, 1.543E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864226.4419885, 1.543E+01, 1.990E+01, 5.413E+00, 6.935E+00 
1727864226.555322, 1.543E+01, 1.993E+01, 5.413E+00, 6.933E+00 
1727864226.6711626, 1.542E+01, 1.998E+01, 5.413E+00, 6.937E+00 
1727864226.7855062, 1.542E+01, 1.988E+01, 5.413E+00, 6.933E+00 
1727864226.9007406, 1.541E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864227.0124702, 1.542E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864227.1358037, 1.543E+01, 1.996E+01, 5.412E+00, 6.934E+00 
1727864227.256548, 1.544E+01, 1.988E+01, 5.413E+00, 6.935E+00 
1727864227.3735237, 1.543E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864227.4907198, 1.542E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864227.6075246, 1.543E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864227.7273552, 1.544E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864227.8407893, 1.542E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864227.9606013, 1.543E+01, 1.996E+01, 5.413E+00, 6.936E+00 
1727864228.0733435, 1.542E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864228.1893678, 1.542E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864228.3134234, 1.544E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864228.4309719, 1.542E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864228.5488768, 1.543E+01, 1.990E+01, 5.412E+00, 6.932E+00 
1727864228.665408, 1.542E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864228.7929802, 1.543E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864228.9219363, 1.544E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864229.035883, 1.544E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864229.1540155, 1.543E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864229.2686727, 1.544E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864229.38053, 1.543E+01, 1.993E+01, 5.412E+00, 6.937E+00 
1727864229.498352, 1.543E+01, 1.995E+01, 5.413E+00, 6.935E+00 
1727864229.6117182, 1.543E+01, 1.995E+01, 5.413E+00, 6.936E+00 
1727864229.7316263, 1.544E+01, 1.994E+01, 5.413E+00, 6.935E+00 
1727864229.8480284, 1.545E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864229.9668918, 1.542E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864230.0836473, 1.544E+01, 1.991E+01, 5.413E+00, 6.933E+00 
1727864230.2091794, 1.544E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864230.324622, 1.543E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864230.443724, 1.542E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864230.5602746, 1.543E+01, 1.994E+01, 5.413E+00, 6.937E+00 
1727864230.6761198, 1.543E+01, 1.989E+01, 5.413E+00, 6.935E+00 
1727864230.7925043, 1.543E+01, 1.996E+01, 5.413E+00, 6.937E+00 
1727864230.9085548, 1.543E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864231.0234265, 1.544E+01, 1.991E+01, 5.413E+00, 6.937E+00 
1727864231.1508455, 1.542E+01, 1.993E+01, 5.412E+00, 6.937E+00 
1727864231.2695854, 1.543E+01, 1.993E+01, 5.413E+00, 6.937E+00 
1727864231.3854783, 1.545E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864231.5014923, 1.543E+01, 1.996E+01, 5.413E+00, 6.936E+00 
1727864231.6207428, 1.543E+01, 1.995E+01, 5.413E+00, 6.936E+00 
1727864231.736642, 1.542E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864231.8550005, 1.543E+01, 1.994E+01, 5.413E+00, 6.935E+00 
1727864231.973415, 1.543E+01, 1.996E+01, 5.413E+00, 6.937E+00 
1727864232.0907652, 1.542E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864232.2088506, 1.542E+01, 1.993E+01, 5.413E+00, 6.933E+00 
1727864232.3260841, 1.542E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864232.4427612, 1.542E+01, 1.989E+01, 5.413E+00, 6.935E+00 
1727864232.5575793, 1.543E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864232.673476, 1.543E+01, 1.993E+01, 5.413E+00, 6.934E+00 
1727864232.7874289, 1.543E+01, 1.994E+01, 5.413E+00, 6.935E+00 
1727864232.9136195, 1.542E+01, 1.995E+01, 5.412E+00, 6.935E+00 
1727864233.0290444, 1.544E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864233.1447067, 1.544E+01, 1.988E+01, 5.413E+00, 6.937E+00 
1727864233.256189, 1.542E+01, 1.990E+01, 5.413E+00, 6.933E+00 
1727864233.372326, 1.542E+01, 1.988E+01, 5.413E+00, 6.933E+00 
1727864233.4882195, 1.544E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864233.6048255, 1.543E+01, 1.991E+01, 5.412E+00, 6.934E+00 
1727864233.7239985, 1.542E+01, 1.991E+01, 5.412E+00, 6.935E+00 
1727864233.8491106, 1.542E+01, 1.995E+01, 5.412E+00, 6.934E+00 
1727864233.9636495, 1.542E+01, 1.989E+01, 5.412E+00, 6.936E+00 
1727864234.0919495, 1.543E+01, 1.994E+01, 5.413E+00, 6.936E+00 
1727864234.207762, 1.542E+01, 1.994E+01, 5.413E+00, 6.934E+00 
1727864234.3258998, 1.545E+01, 1.995E+01, 5.413E+00, 6.935E+00 
1727864234.4428446, 1.543E+01, 1.995E+01, 5.413E+00, 6.934E+00 
1727864234.5676115, 1.544E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864234.6826994, 1.542E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864234.7963114, 1.542E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864234.9102688, 1.543E+01, 1.993E+01, 5.412E+00, 6.937E+00 
1727864235.0282545, 1.542E+01, 1.991E+01, 5.412E+00, 6.935E+00 
1727864235.1436906, 1.544E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864235.2614572, 1.542E+01, 1.989E+01, 5.413E+00, 6.936E+00 
1727864235.3747222, 1.542E+01, 1.993E+01, 5.412E+00, 6.936E+00 
1727864235.4938242, 1.543E+01, 1.989E+01, 5.413E+00, 6.937E+00 
1727864235.6096783, 1.543E+01, 1.996E+01, 5.413E+00, 6.936E+00 
1727864235.7258904, 1.542E+01, 1.995E+01, 5.413E+00, 6.935E+00 
1727864235.8458762, 1.543E+01, 1.988E+01, 5.413E+00, 6.936E+00 
1727864235.9611156, 1.543E+01, 1.991E+01, 5.413E+00, 6.933E+00 
1727864236.0797665, 1.543E+01, 1.989E+01, 5.412E+00, 6.934E+00 
1727864236.1945941, 1.546E+01, 1.990E+01, 5.413E+00, 6.933E+00 
1727864236.3085303, 1.544E+01, 1.990E+01, 5.413E+00, 6.934E+00 
1727864236.421481, 1.543E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864236.5384974, 1.542E+01, 1.991E+01, 5.413E+00, 6.935E+00 
1727864236.6639519, 1.543E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864236.7808795, 1.543E+01, 1.993E+01, 5.413E+00, 6.935E+00 
1727864236.8971071, 1.544E+01, 1.991E+01, 5.413E+00, 6.936E+00 
1727864237.0196903, 1.542E+01, 1.996E+01, 5.413E+00, 6.934E+00 
1727864237.135181, 1.542E+01, 1.995E+01, 5.413E+00, 6.936E+00 
1727864237.2484004, 1.543E+01, 1.995E+01, 5.412E+00, 6.936E+00 
1727864237.370725, 1.543E+01, 1.994E+01, 5.412E+00, 6.936E+00 
1727864237.4834642, 1.542E+01, 1.989E+01, 5.412E+00, 6.936E+00 
1727864237.6009622, 1.543E+01, 1.993E+01, 5.413E+00, 6.936E+00 
1727864237.7157125, 1.542E+01, 1.993E+01, 5.413E+00, 6.937E+00 
1727864237.8340645, 1.542E+01, 1.994E+01, 5.412E+00, 6.935E+00 
1727864237.9513698, 1.545E+01, 1.994E+01, 5.412E+00, 6.936E+00 
1727864238.0659113, 1.543E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864238.179361, 1.543E+01, 1.995E+01, 5.413E+00, 6.935E+00 
1727864238.2983496, 1.543E+01, 1.990E+01, 5.413E+00, 6.936E+00 
1727864238.4155061, 1.542E+01, 1.987E+01, 5.413E+00, 6.936E+00 
1727864238.530477, 1.544E+01, 1.991E+01, 5.413E+00, 6.934E+00 
1727864238.6471155, 1.543E+01, 1.993E+01, 5.413E+00, 6.933E+00 
1727864238.761797, 1.543E+01, 1.990E+01, 5.413E+00, 6.936E+00 
