2.413641388380067046e-02,1.839484767234819684e-02,1.544717721764160383e-02,1.357635484585056548e-02,1.225393684272465568e-02,1.125544449971260796e-02,1.046706868486221506e-02,9.824126344448789669e-03,9.286772584575209849e-03,8.828943879328603542e-03,8.432778081261013692e-03,8.085568858726306651e-03
5.229565147320771462e-02,5.227710333705051782e-02,5.224840055979835390e-02,5.222820627639541274e-02,5.221393871584648766e-02,5.220345598354196592e-02,5.219546715946243171e-02,5.218919113807011373e-02,5.218413653516999762e-02,5.217998134146112355e-02,5.217650663939688016e-02,5.217355876728739517e-02
4.547871436990920391e-02,4.580681956061770366e-02,4.595891138198684306e-02,4.604673163805330510e-02,4.610392629458452685e-02,4.614414039550182589e-02,4.617395981139720690e-02,4.619695409438634437e-02,4.621522609907342122e-02,4.623009519387528271e-02,4.624243108839667937e-02,4.625283036799007763e-02
4.982071368848257735e-03,4.297274593030835609e-03,3.790230622018772328e-03,3.420588971640664208e-03,3.139063267568320461e-03,2.916279043217243506e-03,2.734590693074631391e-03,2.582866638783436371e-03,2.453742776074546716e-03,2.342144376134271296e-03,2.244452189104278322e-03,2.158009231406168762e-03
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01
