countA, countB, T, UDC, VRF
23V, 8.6*1e-6<built-in method now of type object at 0x00007FF8D81B3AB0>VOcto = 45V
299,0, 51.41500425338745, -2.0, 372
300,0, 51.71186876296997, -1.5, 372
300,0, 52.00864219665527, -1.5, 372
300,0, 52.304365158081055, -1.0, 372
300,0, 52.600841760635376, -1.0, 372
300,0, 52.896581172943115, -0.5, 372
301,0, 53.19190001487732, -0.5, 372
300,1, 53.489357471466064, 0.0, 372
299,1, 53.783496618270874, 0.0, 372
300,1, 54.082754373550415, 0.5, 372
299,3, 54.379685163497925, 0.5, 372
300,8, 54.674182653427124, 1.0, 372
300,7, 54.971370697021484, 1.0, 372
300,13, 55.27099657058716, 1.5, 372
300,14, 55.565287590026855, 1.5, 372
299,22, 55.86070895195007, 2.0, 372
300,22, 56.15733766555786, 2.0, 372
299,27, 56.45337200164795, 2.5, 372
300,31, 56.749866008758545, 2.5, 372
299,40, 57.047664403915405, 3.0, 372
300,35, 57.343520402908325, 3.0, 372
300,49, 57.63596868515015, 3.5, 372
300,42, 57.93025207519531, 3.5, 372
300,38, 58.226282835006714, 4.0, 372
300,38, 58.52240347862244, 4.0, 372
300,41, 58.81760263442993, 4.5, 372
300,39, 59.11316466331482, 4.5, 372
300,43, 59.41125988960266, 4.5, 372
300,35, 59.70786380767822, 4.5, 372
300,53, 60.0049524307251, 4.0, 372
300,33, 60.300567865371704, 4.0, 372
300,40, 60.59707236289978, 3.5, 372
300,39, 60.89353799819946, 3.5, 372
300,39, 61.18893313407898, 3.0, 372
299,33, 61.484177589416504, 3.0, 372
300,38, 61.780754804611206, 2.5, 372
299,25, 62.077475786209106, 2.5, 372
300,22, 62.366374254226685, 2.0, 372
299,24, 62.664088010787964, 2.0, 372
300,25, 62.95690393447876, 1.5, 372
300,12, 63.25159430503845, 1.5, 372
300,18, 63.54802370071411, 1.0, 372
300,8, 63.8429319858551, 1.0, 372
300,1, 64.13788628578186, 0.5, 372
300,3, 64.43264293670654, 0.5, 372
300,1, 64.72935557365417, 0.0, 372
300,1, 65.02620363235474, 0.0, 372
300,0, 65.323575258255, -0.5, 372
300,0, 65.61772847175598, -0.5, 372
300,1, 65.91467928886414, -1.0, 372
300,0, 66.21055793762207, -1.0, 372
300,0, 66.50683045387268, -1.5, 372
300,0, 66.80269885063171, -1.5, 372
300,0, 67.09846711158752, -2.0, 372
300,0, 67.39174509048462, -2.0, 372
299,0, 67.68922805786133, -2.5, 372
300,0, 67.98768520355225, -2.5, 372
299,0, 68.28213047981262, -3.0, 372
300,0, 68.57694458961487, -3.0, 372
299,0, 68.87136316299438, -3.5, 372
300,0, 69.16638708114624, -3.5, 372
300,0, 69.4639310836792, -4.0, 372
300,0, 69.75837230682373, -4.0, 372
300,0, 70.05334138870239, -4.5, 372
300,0, 70.34719800949097, -4.5, 372
300,0, 70.64137148857117, -5.0, 372
300,0, 70.93394660949707, -5.0, 372
300,0, 71.22761368751526, -5.0, 373
300,0, 71.52250576019287, -5.0, 373
300,0, 71.81847786903381, -4.5, 373
300,0, 72.11385726928711, -4.5, 373
300,0, 72.41154718399048, -4.0, 373
300,0, 72.7065646648407, -4.0, 373
300,0, 73.00119376182556, -3.5, 373
299,0, 73.2968225479126, -3.5, 373
301,0, 73.59414219856262, -3.0, 373
299,0, 73.88959670066833, -3.0, 373
300,0, 74.18261909484863, -2.5, 373
299,0, 74.47749519348145, -2.5, 373
300,0, 74.77177166938782, -2.0, 373
300,0, 75.06710648536682, -2.0, 373
300,0, 75.36508464813232, -1.5, 373
300,0, 75.66068720817566, -1.5, 373
300,0, 75.95727324485779, -1.0, 373
300,0, 76.25384664535522, -1.0, 373
300,0, 76.5515148639679, -0.5, 373
300,0, 76.84814596176147, -0.5, 373
300,1, 77.14352679252625, 0.0, 373
300,1, 77.4371600151062, 0.0, 373
300,4, 77.73391914367676, 0.5, 373
300,3, 78.02654266357422, 0.5, 373
300,4, 78.32213711738586, 1.0, 373
300,6, 78.61853647232056, 1.0, 373
299,14, 78.91126227378845, 1.5, 373
300,19, 79.20656561851501, 1.5, 373
299,27, 79.50353026390076, 2.0, 373
300,28, 79.79862427711487, 2.0, 373
299,22, 80.09642744064331, 2.5, 373
300,20, 80.39117217063904, 2.5, 373
300,34, 80.68824124336243, 3.0, 373
300,40, 80.98292303085327, 3.0, 373
300,30, 81.2784674167633, 3.5, 373
300,37, 81.57384538650513, 3.5, 373
300,43, 81.87022805213928, 4.0, 373
300,37, 82.16669082641602, 4.0, 373
300,45, 82.46043753623962, 4.5, 373
300,32, 82.75663447380066, 4.5, 373
300,36, 83.05258345603943, 4.5, 373
300,31, 83.34796023368835, 4.5, 373
300,45, 83.6428484916687, 4.0, 373
300,41, 83.93666219711304, 4.0, 373
300,46, 84.2310402393341, 3.5, 373
299,41, 84.5256552696228, 3.5, 373
300,47, 84.82139921188354, 3.0, 373
299,40, 85.11642861366272, 3.0, 373
300,27, 85.41388583183289, 2.5, 373
299,27, 85.71038365364075, 2.5, 373
300,17, 86.00606966018677, 2.0, 373
300,24, 86.30121397972107, 2.0, 373
300,15, 86.5959951877594, 1.5, 373
300,12, 86.89180088043213, 1.5, 373
300,12, 87.18778038024902, 1.0, 373
300,4, 87.48031044006348, 1.0, 373
300,9, 87.77487087249756, 0.5, 373
300,2, 88.07014107704163, 0.5, 373
300,0, 88.36525988578796, 0.0, 373
300,1, 88.66253614425659, 0.0, 373
300,0, 88.95797920227051, -0.5, 373
300,0, 89.2540237903595, -0.5, 373
300,0, 89.55020833015442, -1.0, 373
300,0, 89.84577560424805, -1.0, 373
299,0, 90.14148759841919, -1.5, 373
300,0, 90.43852996826172, -1.5, 373
299,0, 90.73317766189575, -2.0, 373
300,0, 91.02596926689148, -2.0, 373
299,0, 91.32179260253906, -2.5, 373
300,0, 91.61861157417297, -2.5, 373
299,0, 91.91552639007568, -3.0, 373
300,0, 92.21062850952148, -3.0, 373
300,0, 92.50753355026245, -3.5, 373
299,0, 92.80471348762512, -3.5, 373
300,0, 93.1015977859497, -4.0, 373
299,0, 93.39591884613037, -4.0, 373
300,0, 93.69396758079529, -4.5, 373
300,0, 93.99027848243713, -4.5, 373
300,0, 94.28479337692261, -5.0, 373
300,0, 94.5825502872467, -5.0, 373
300,0, 94.87673306465149, -5.0, 374
300,0, 95.17176365852356, -5.0, 374
300,0, 95.4661386013031, -4.5, 374
300,0, 95.76048803329468, -4.5, 374
300,0, 96.05482912063599, -4.0, 374
299,0, 96.34914088249207, -4.0, 374
300,0, 96.64451122283936, -3.5, 374
299,0, 96.94208359718323, -3.5, 374
300,0, 97.23717260360718, -3.0, 374
299,0, 97.53164172172546, -3.0, 374
300,0, 97.8280143737793, -2.5, 374
300,0, 98.12592840194702, -2.5, 374
300,0, 98.41764235496521, -2.0, 374
300,0, 98.71350336074829, -2.0, 374
299,1, 99.00682044029236, -1.5, 374
300,0, 99.30197811126709, -1.5, 374
299,0, 99.59951257705688, -1.0, 374
300,0, 99.89681601524353, -1.0, 374
301,0, 100.19195318222046, -0.5, 374
300,0, 100.48866319656372, -0.5, 374
300,0, 100.78385090827942, 0.0, 374
300,1, 101.08021354675293, 0.0, 374
300,0, 101.37527847290039, 0.5, 374
300,1, 101.66955733299255, 0.5, 374
300,11, 101.96566486358643, 1.0, 374
300,12, 102.26098942756653, 1.0, 374
299,17, 102.55484414100647, 1.5, 374
300,12, 102.84930205345154, 1.5, 374
299,21, 103.14443826675415, 2.0, 374
300,23, 103.43942332267761, 2.0, 374
299,33, 103.73652744293213, 2.5, 374
300,38, 104.03320622444153, 2.5, 374
300,40, 104.32724356651306, 3.0, 374
300,38, 104.6219437122345, 3.0, 374
300,37, 104.91779088973999, 3.5, 374
299,45, 105.21275997161865, 3.5, 374
300,41, 105.51046586036682, 4.0, 374
299,36, 105.80666422843933, 4.0, 374
300,40, 106.0995659828186, 4.5, 374
299,39, 106.39908909797668, 4.5, 374
300,46, 106.69448685646057, 4.5, 374
300,40, 106.99152851104736, 4.5, 374
300,48, 107.28596925735474, 4.0, 374
300,33, 107.58445453643799, 4.0, 374
300,37, 107.8810601234436, 3.5, 374
299,33, 108.17911338806152, 3.5, 374
300,38, 108.47452735900879, 3.0, 374
299,47, 108.77175831794739, 3.0, 374
300,35, 109.06602573394775, 2.5, 374
299,41, 109.36352968215942, 2.5, 374
300,26, 109.65906739234924, 2.0, 374
299,29, 109.95583724975586, 2.0, 374
300,17, 110.24856758117676, 1.5, 374
300,20, 110.54213738441467, 1.5, 374
300,8, 110.83794236183167, 1.0, 374
300,14, 111.13379955291748, 1.0, 374
299,4, 111.42867112159729, 0.5, 374
300,3, 111.72482085227966, 0.5, 374
299,0, 112.02249193191528, 0.0, 374
300,0, 112.31751704216003, 0.0, 374
299,0, 112.61216282844543, -0.5, 374
300,0, 112.9062557220459, -0.5, 374
300,0, 113.19962096214294, -1.0, 374
300,0, 113.49274444580078, -1.0, 374
300,0, 113.7879011631012, -1.5, 374
300,0, 114.083740234375, -1.5, 374
299,0, 114.38155603408813, -2.0, 374
300,0, 114.67706608772278, -2.0, 374
299,0, 114.9740002155304, -2.5, 374
300,0, 115.26959753036499, -2.5, 374
299,0, 115.56481266021729, -3.0, 374
300,0, 115.86356329917908, -3.0, 374
300,0, 116.15878510475159, -3.5, 374
300,0, 116.45583820343018, -3.5, 374
300,0, 116.75272011756897, -4.0, 374
299,0, 117.05014109611511, -4.0, 374
300,0, 117.34568881988525, -4.5, 374
299,0, 117.64048194885254, -4.5, 374
300,0, 117.93751788139343, -5.0, 374
299,0, 118.23572421073914, -5.0, 374
300,0, 118.52982020378113, -5.0, 375
300,0, 118.82410740852356, -5.0, 375
300,0, 119.12047266960144, -4.5, 375
300,0, 119.41771721839905, -4.5, 375
300,0, 119.7151129245758, -4.0, 375
300,0, 120.0096538066864, -4.0, 375
300,0, 120.30560564994812, -3.5, 375
300,0, 120.59943318367004, -3.5, 375
300,0, 120.89562749862671, -3.0, 375
299,0, 121.19109416007996, -3.0, 375
300,0, 121.48577570915222, -2.5, 375
300,0, 121.78130912780762, -2.5, 375
300,0, 122.07779359817505, -2.0, 375
300,0, 122.37223291397095, -2.0, 375
299,0, 122.66769289970398, -1.5, 375
300,0, 122.96319460868835, -1.5, 375
299,0, 123.25702977180481, -1.0, 375
300,0, 123.55237460136414, -1.0, 375
299,1, 123.84920525550842, -0.5, 375
300,0, 124.14701914787292, -0.5, 375
300,1, 124.44180107116699, 0.0, 375
300,0, 124.7366418838501, 0.0, 375
300,5, 125.03387236595154, 0.5, 375
300,2, 125.32984590530396, 0.5, 375
300,10, 125.62396144866943, 1.0, 375
300,9, 125.92119550704956, 1.0, 375
300,23, 126.21642923355103, 1.5, 375
300,17, 126.51134061813354, 1.5, 375
300,20, 126.80721807479858, 2.0, 375
300,26, 127.10373377799988, 2.0, 375
300,31, 127.39980459213257, 2.5, 375
300,35, 127.69727563858032, 2.5, 375
300,39, 127.9943835735321, 3.0, 375
299,40, 128.2901749610901, 3.0, 375
300,31, 128.58559155464172, 3.5, 375
299,43, 128.88199925422668, 3.5, 375
300,37, 129.1763710975647, 4.0, 375
299,39, 129.4736042022705, 4.0, 375
300,43, 129.76991486549377, 4.5, 375
300,37, 130.0627989768982, 4.5, 375
300,41, 130.358008146286, 4.5, 375
300,31, 130.65445566177368, 4.5, 375
300,47, 130.94862413406372, 4.0, 375
300,38, 131.2461371421814, 4.0, 375
300,43, 131.5402274131775, 3.5, 375
300,39, 131.83447933197021, 3.5, 375
300,38, 132.13154768943787, 3.0, 375
300,38, 132.4263210296631, 3.0, 375
300,31, 132.7224943637848, 2.5, 375
300,33, 133.0179409980774, 2.5, 375
300,29, 133.31370401382446, 2.0, 375
300,23, 133.60927987098694, 2.0, 375
300,20, 133.90549397468567, 1.5, 375
300,12, 134.199960231781, 1.5, 375
299,16, 134.49364233016968, 1.0, 375
300,10, 134.78912210464478, 1.0, 375
299,3, 135.08374071121216, 0.5, 375
300,2, 135.38107419013977, 0.5, 375
300,1, 135.67791295051575, 0.0, 375
300,0, 135.97238564491272, 0.0, 375
300,1, 136.26959419250488, -0.5, 375
300,1, 136.5658082962036, -0.5, 375
300,0, 136.86067152023315, -1.0, 375
300,0, 137.15507197380066, -1.0, 375
300,1, 137.45220136642456, -1.5, 375
300,0, 137.74716067314148, -1.5, 375
300,0, 138.04373025894165, -2.0, 375
300,0, 138.33824849128723, -2.0, 375
300,0, 138.63425970077515, -2.5, 375
300,0, 138.9313735961914, -2.5, 375
300,0, 139.2265110015869, -3.0, 375
300,0, 139.52300810813904, -3.0, 375
300,0, 139.81672859191895, -3.5, 375
299,0, 140.11237597465515, -3.5, 375
300,0, 140.40770077705383, -4.0, 375
299,0, 140.7020742893219, -4.0, 375
300,0, 140.99823117256165, -4.5, 375
300,0, 141.292222738266, -4.5, 375
300,0, 141.58925652503967, -5.0, 375
300,0, 141.88372993469238, -5.0, 375
300,0, 142.17883801460266, -5.0, 376
300,0, 142.47614216804504, -5.0, 376
300,0, 142.77216815948486, -4.5, 376
300,0, 143.06740403175354, -4.5, 376
300,0, 143.36217999458313, -4.0, 376
300,0, 143.6574625968933, -4.0, 376
300,0, 143.9536576271057, -3.5, 376
300,0, 144.24607682228088, -3.5, 376
300,0, 144.5429084300995, -3.0, 376
300,0, 144.83788442611694, -3.0, 376
300,0, 145.1323676109314, -2.5, 376
300,0, 145.4273464679718, -2.5, 376
299,0, 145.72337079048157, -2.0, 376
300,1, 146.01959824562073, -2.0, 376
299,0, 146.3151626586914, -1.5, 376
300,0, 146.60893416404724, -1.5, 376
299,0, 146.90323638916016, -1.0, 376
300,0, 147.19903469085693, -1.0, 376
300,0, 147.4969518184662, -0.5, 376
301,0, 147.79193377494812, -0.5, 376
300,0, 148.08591032028198, 0.0, 376
300,1, 148.3830590248108, 0.0, 376
300,3, 148.680358171463, 0.5, 376
300,1, 148.9735677242279, 0.5, 376
300,12, 149.26832938194275, 1.0, 376
300,7, 149.5630373954773, 1.0, 376
300,18, 149.8555920124054, 1.5, 376
300,22, 150.15017080307007, 1.5, 376
300,21, 150.44743418693542, 2.0, 376
300,23, 150.74395966529846, 2.0, 376
300,27, 151.04092574119568, 2.5, 376
299,36, 151.33734941482544, 2.5, 376
300,49, 151.63229656219482, 3.0, 376
299,51, 151.92714977264404, 3.0, 376
300,37, 152.22235774993896, 3.5, 376
299,37, 152.5165991783142, 3.5, 376
300,47, 152.8108401298523, 4.0, 376
300,43, 153.10554766654968, 4.0, 376
300,54, 153.40083837509155, 4.5, 376
300,34, 153.69967889785767, 4.5, 376
299,40, 153.9947395324707, 4.5, 376
300,31, 154.2899148464203, 4.5, 376
300,48, 154.58684039115906, 4.0, 376
300,41, 154.88332986831665, 4.0, 376
300,50, 155.178936958313, 3.5, 376
300,41, 155.47326803207397, 3.5, 376
300,47, 155.7676351070404, 3.0, 376
300,35, 156.0624556541443, 3.0, 376
300,34, 156.35961985588074, 2.5, 376
300,34, 156.65241289138794, 2.5, 376
300,28, 156.94801354408264, 2.0, 376
300,28, 157.2422547340393, 2.0, 376
299,16, 157.53754353523254, 1.5, 376
300,20, 157.83581519126892, 1.5, 376
299,10, 158.13414406776428, 1.0, 376
300,7, 158.43162178993225, 1.0, 376
299,5, 158.7260241508484, 0.5, 376
300,5, 159.02140355110168, 0.5, 376
300,0, 159.3186230659485, 0.0, 376
300,1, 159.61627459526062, 0.0, 376
300,3, 159.91109442710876, -0.5, 376
299,0, 160.20670366287231, -0.5, 376
300,0, 160.50340867042542, -1.0, 376
299,0, 160.79675388336182, -1.0, 376
300,1, 161.09224128723145, -1.5, 376
300,0, 161.3885133266449, -1.5, 376
300,0, 161.68830347061157, -2.0, 376
300,0, 161.98323130607605, -2.0, 376
300,0, 162.27926540374756, -2.5, 376
300,0, 162.5741400718689, -2.5, 376
300,0, 162.86893963813782, -3.0, 376
299,0, 163.1645815372467, -3.0, 376
300,0, 163.46153259277344, -3.5, 376
299,0, 163.75668740272522, -3.5, 376
300,0, 164.05311679840088, -4.0, 376
299,0, 164.34941720962524, -4.0, 376
300,0, 164.64463114738464, -4.5, 376
300,0, 164.94005966186523, -4.5, 376
300,0, 165.23576068878174, -5.0, 376
300,0, 165.5313446521759, -5.0, 376
299,0, 165.82724738121033, -5.0, 377
300,0, 166.1216983795166, -5.0, 377
299,0, 166.41874480247498, -4.5, 377
300,0, 166.71364045143127, -4.5, 377
299,0, 167.00629234313965, -4.0, 377
300,0, 167.30155491828918, -4.0, 377
299,0, 167.5971109867096, -3.5, 377
300,0, 167.89678025245667, -3.5, 377
300,0, 168.19200468063354, -3.0, 377
300,0, 168.48874521255493, -3.0, 377
300,0, 168.78458046913147, -2.5, 377
300,0, 169.08106589317322, -2.5, 377
299,0, 169.3750023841858, -2.0, 377
300,1, 169.67047142982483, -2.0, 377
299,0, 169.96371722221375, -1.5, 377
300,0, 170.25948023796082, -1.5, 377
299,0, 170.5562834739685, -1.0, 377
300,0, 170.85007619857788, -1.0, 377
300,1, 171.1454005241394, -0.5, 377
300,0, 171.4390835762024, -0.5, 377
300,0, 171.73459887504578, 0.0, 377
299,3, 172.02754497528076, 0.0, 377
300,1, 172.3230562210083, 0.5, 377
299,6, 172.6194269657135, 0.5, 377
300,2, 172.91559958457947, 1.0, 377
299,14, 173.21378922462463, 1.0, 377
300,6, 173.50907397270203, 1.5, 377
300,32, 173.80569648742676, 1.5, 377
300,24, 174.10031294822693, 2.0, 377
300,32, 174.39829349517822, 2.0, 377
300,50, 174.69320702552795, 2.5, 377
299,24, 174.98729467391968, 2.5, 377
300,32, 175.28350353240967, 3.0, 377
299,38, 175.58066844940186, 3.0, 377
300,35, 175.8757348060608, 3.5, 377
299,41, 176.1708071231842, 3.5, 377
300,42, 176.46424913406372, 4.0, 377
300,43, 176.76100826263428, 4.0, 377
300,38, 177.0565710067749, 4.5, 377
300,32, 177.3502357006073, 4.5, 377
300,42, 177.647052526474, 4.5, 377
300,34, 177.94344520568848, 4.5, 377
299,49, 178.23771119117737, 4.0, 377
300,43, 178.53374481201172, 4.0, 377
299,48, 178.8309726715088, 3.5, 377
300,32, 179.12722516059875, 3.5, 377
300,42, 179.4238886833191, 3.0, 377
300,43, 179.71939086914062, 3.0, 377
300,32, 180.0150489807129, 2.5, 377
300,41, 180.31320929527283, 2.5, 377
300,32, 180.61160111427307, 2.0, 377
300,30, 180.90588355064392, 2.0, 377
300,24, 181.19984579086304, 1.5, 377
300,25, 181.4962375164032, 1.5, 377
302,15, 181.7931833267212, 1.0, 377
300,13, 182.08749175071716, 1.0, 377
299,7, 182.38349723815918, 0.5, 377
300,5, 182.67760276794434, 0.5, 377
300,3, 182.96726870536804, 0.0, 377
300,1, 183.26535058021545, 0.0, 377
300,3, 183.55917596817017, -0.5, 377
299,0, 183.85534930229187, -0.5, 377
300,1, 184.1508412361145, -1.0, 377
299,0, 184.44545578956604, -1.0, 377
300,0, 184.7420790195465, -1.5, 377
299,0, 185.0394561290741, -1.5, 377
300,0, 185.33713793754578, -2.0, 377
300,0, 185.63346123695374, -2.0, 377
300,0, 185.9280822277069, -2.5, 377
300,0, 186.2244598865509, -2.5, 377
300,0, 186.51991248130798, -3.0, 377
300,0, 186.8140425682068, -3.0, 377
300,0, 187.10929703712463, -3.5, 377
300,1, 187.40334129333496, -3.5, 377
300,0, 187.70030164718628, -4.0, 377
300,0, 187.99442839622498, -4.0, 377
300,0, 188.2907931804657, -4.5, 377
300,0, 188.58810353279114, -4.5, 377
300,0, 188.88370013237, -5.0, 377
300,0, 189.17884969711304, -5.0, 377
299,0, 189.47472476959229, -5.0, 378
300,0, 189.77092003822327, -5.0, 378
299,0, 190.06645131111145, -4.5, 378
300,0, 190.36316633224487, -4.5, 378
299,0, 190.66116046905518, -4.0, 378
300,0, 190.95690774917603, -4.0, 378
300,0, 191.25433349609375, -3.5, 378
300,0, 191.5527482032776, -3.5, 378
300,0, 191.85146260261536, -3.0, 378
300,0, 192.1445438861847, -3.0, 378
300,0, 192.44244050979614, -2.5, 378
300,0, 192.73870134353638, -2.5, 378
300,0, 193.03438091278076, -2.0, 378
300,0, 193.3300335407257, -2.0, 378
300,0, 193.62395453453064, -1.5, 378
300,0, 193.92061161994934, -1.5, 378
300,0, 194.21484661102295, -1.0, 378
300,0, 194.51005172729492, -1.0, 378
300,2, 194.80572700500488, -0.5, 378
300,1, 195.10341477394104, -0.5, 378
