countA, countB, T
301,48, 836.4343678951263
300,46, 837.5269145965576
300,32, 838.6250877380371
300,45, 839.7155792713165
300,46, 840.8094108104706
300,42, 841.9016816616058
300,44, 842.994880437851
300,39, 844.0903379917145
300,41, 845.1827697753906
301,46, 846.2758712768555
300,46, 847.3685975074768
300,47, 848.4625329971313
300,46, 849.5550792217255
300,38, 850.6489989757538
300,41, 851.7466819286346
300,42, 852.8421719074249
300,40, 853.9385740756989
301,48, 855.032087802887
300,34, 856.127035856247
300,51, 857.219563961029
300,34, 858.3132450580597
300,46, 859.4078667163849
300,49, 860.4996292591095
300,40, 861.5921738147736
300,49, 862.684937953949
301,44, 863.7776780128479
300,54, 864.8733911514282
300,37, 865.9673717021942
300,40, 867.0598928928375
300,39, 868.1516470909119
300,37, 869.2442770004272
300,41, 870.3376979827881
300,37, 871.4305260181427
300,46, 872.5248990058899
300,42, 873.6183514595032
301,51, 874.7131536006927
300,42, 875.8049819469452
300,41, 876.8978047370911
300,52, 877.9899778366089
300,53, 879.0823953151703
300,39, 880.1772990226746
300,45, 881.268794298172
300,56, 882.3629624843597
301,44, 883.4553699493408
300,53, 884.548544883728
300,45, 885.6411762237549
300,35, 886.7347548007965
300,42, 887.8293206691742
300,48, 888.9220685958862
300,45, 890.0155675411224
300,30, 891.1101019382477
300,43, 892.2014095783234
301,36, 893.2941269874573
300,40, 894.3893728256226
300,42, 895.4824323654175
300,39, 896.5771322250366
300,43, 897.6708292961121
300,47, 898.7654409408569
300,43, 899.8574810028076
301,48, 900.954962015152
301,45, 902.0465590953827
300,43, 903.1420803070068
300,43, 904.2347793579102
300,33, 905.328426361084
300,50, 906.4221284389496
300,45, 907.5157995223999
300,39, 908.6140961647034
300,34, 909.7088489532471
301,43, 910.8051402568817
300,37, 911.8954992294312
300,45, 912.9917905330658
300,44, 914.0884575843811
300,51, 915.1810228824615
300,40, 916.2730140686035
300,39, 917.3665783405304
300,39, 918.4619517326355
300,37, 919.5561504364014
301,45, 920.6486830711365
300,42, 921.7425329685211
300,42, 922.8373885154724
300,45, 923.9287505149841
300,39, 925.0221035480499
300,44, 926.1170508861542
300,44, 927.2110888957977
300,49, 928.3077218532562
300,45, 929.4004340171814
301,39, 930.4934589862823
300,37, 931.5867946147919
300,55, 932.6816444396973
300,45, 933.773428440094
300,43, 934.8669857978821
300,42, 935.9611837863922
300,39, 937.0529215335846
300,40, 938.1485550403595
300,35, 939.2463212013245
301,46, 940.3431799411774
300,40, 941.4379191398621
300,46, 942.5349009037018
300,42, 943.6269810199738
300,48, 944.7207202911377
300,44, 945.8101513385773
300,48, 946.90531873703
300,38, 947.9986984729767
301,47, 949.0920152664185
300,46, 950.1868302822113
300,35, 951.2792387008667
300,43, 952.3709194660187
300,42, 953.4634792804718
300,36, 954.5588366985321
300,39, 955.6508667469025
300,35, 956.7445275783539
301,44, 957.8385078907013
301,36, 958.9310331344604
300,33, 960.0256481170654
300,55, 961.1182730197906
300,42, 962.2132740020752
300,36, 963.3040356636047
300,43, 964.3993782997131
300,34, 965.4927976131439
300,45, 966.5853433609009
300,45, 967.6789691448212
300,33, 968.7743813991547
300,43, 969.8654761314392
300,36, 970.9591524600983
300,34, 972.0548319816589
300,50, 973.1473441123962
300,40, 974.2398171424866
300,50, 975.3326759338379
300,45, 976.4265289306641
301,48, 977.5169544219971
300,39, 978.6101603507996
300,41, 979.7038729190826
300,51, 980.7964150905609
300,45, 981.8911066055298
300,43, 982.9869248867035
300,50, 984.0796415805817
300,44, 985.1717214584351
300,44, 986.2664744853973
301,43, 987.3587925434113
300,53, 988.45232629776
300,36, 989.5440661907196
300,36, 990.636650800705
300,41, 991.732405424118
300,49, 992.8248975276947
300,44, 993.9176840782166
300,42, 995.0115928649902
300,46, 996.1066446304321
301,45, 997.201717376709
300,44, 998.2944464683533
300,40, 999.3883295059204
300,38, 1000.4851171970367
300,48, 1001.5796630382538
300,37, 1002.6714904308319
300,41, 1003.7657687664032
300,46, 1004.8582165241241
301,43, 1005.9542202949524
300,50, 1007.0448381900787
300,36, 1008.140038728714
300,38, 1009.2334694862366
300,44, 1010.328774690628
300,46, 1011.4214217662811
300,41, 1012.5141024589539
300,35, 1013.6086258888245
300,47, 1014.704384803772
301,47, 1015.7946496009827
300,42, 1016.8889334201813
300,35, 1017.9815037250519
300,40, 1019.0729229450226
300,37, 1020.1625218391418
300,43, 1021.2585878372192
300,48, 1022.3515491485596
300,43, 1023.4485602378845
300,33, 1024.5417261123657
301,37, 1025.6357333660126
300,40, 1026.731150150299
300,44, 1027.8269367218018
300,49, 1028.9195456504822
300,43, 1030.0122799873352
300,44, 1031.1060767173767
300,41, 1032.19877243042
300,38, 1033.2922880649567
301,36, 1034.3856453895569
300,42, 1035.4790930747986
300,37, 1036.573016166687
300,32, 1037.666778087616
300,57, 1038.7584223747253
300,35, 1039.852615594864
300,38, 1040.9469728469849
300,46, 1042.040477514267
301,39, 1043.1348915100098
300,37, 1044.2275848388672
300,31, 1045.3242194652557
300,37, 1046.4189462661743
300,44, 1047.5115807056427
300,45, 1048.6067688465118
300,39, 1049.6980850696564
300,35, 1050.7910413742065
301,46, 1051.8842680454254
301,46, 1052.9784548282623
300,43, 1054.0715582370758
300,36, 1055.1614475250244
300,30, 1056.2548213005066
300,37, 1057.350406885147
300,42, 1058.4430043697357
300,41, 1059.533573627472
300,39, 1060.6305191516876
300,43, 1061.7239005565643
300,47, 1062.8191986083984
300,52, 1063.9115724563599
300,44, 1065.0030241012573
300,33, 1066.0956490039825
300,32, 1067.1899192333221
300,41, 1068.2826499938965
300,36, 1069.3763537406921
300,48, 1070.4675040245056
301,40, 1071.5619411468506
300,41, 1072.6546747684479
300,37, 1073.7472808361053
300,39, 1074.8391559123993
300,40, 1075.9343402385712
300,41, 1077.0271468162537
300,39, 1078.1241371631622
300,38, 1079.2148606777191
301,34, 1080.3108749389648
300,41, 1081.4061961174011
300,41, 1082.4996786117554
300,40, 1083.5921514034271
300,45, 1084.6851780414581
300,45, 1085.779987335205
300,53, 1086.8756921291351
300,41, 1087.9698779582977
300,40, 1089.0603168010712
301,50, 1090.152423620224
300,45, 1091.2483477592468
300,42, 1092.3433899879456
300,39, 1093.434357881546
300,45, 1094.5269451141357
300,47, 1095.6217813491821
300,44, 1096.7144651412964
300,34, 1097.8102238178253
301,39, 1098.9023976325989
300,42, 1099.9971692562103
300,40, 1101.0938758850098
300,41, 1102.1855947971344
300,39, 1103.2802777290344
300,40, 1104.3718073368073
300,40, 1105.464509010315
300,39, 1106.556904554367
300,47, 1107.6490771770477
301,45, 1108.7427744865417
300,41, 1109.8364927768707
300,32, 1110.9290475845337
300,37, 1112.0235304832458
300,37, 1113.1176149845123
300,41, 1114.2081015110016
300,46, 1115.3006744384766
300,37, 1116.3924536705017
301,47, 1117.4844739437103
301,44, 1118.5766665935516
300,43, 1119.66943359375
300,47, 1120.7624335289001
300,35, 1121.8548700809479
300,34, 1122.9531209468842
300,43, 1124.0467052459717
300,39, 1125.1428699493408
300,42, 1126.2375576496124
301,52, 1127.3300516605377
300,48, 1128.4227621555328
300,41, 1129.5161952972412
300,38, 1130.6081035137177
300,38, 1131.6997952461243
300,46, 1132.7918593883514
300,41, 1133.8818008899689
300,39, 1134.9780378341675
301,44, 1136.0740694999695
300,36, 1137.1693348884583
300,38, 1138.2649371623993
300,46, 1139.357622385025
300,40, 1140.4511210918427
300,41, 1141.5437042713165
300,43, 1142.6372735500336
300,46, 1143.729903459549
301,44, 1144.8233892917633
300,31, 1145.9149882793427
300,32, 1147.0086948871613
300,48, 1148.1012644767761
300,45, 1149.1948428153992
300,48, 1150.286988735199
300,52, 1151.3796417713165
300,49, 1152.4751634597778
300,29, 1153.5678668022156
301,43, 1154.6594700813293
300,48, 1155.7541563510895
300,55, 1156.84548163414
300,46, 1157.9386594295502
300,39, 1159.0311315059662
300,39, 1160.1249721050262
300,42, 1161.2183849811554
300,36, 1162.3110165596008
300,49, 1163.4027290344238
301,43, 1164.4963347911835
300,33, 1165.5929918289185
300,31, 1166.6858077049255
300,40, 1167.77747631073
300,47, 1168.8699827194214
