countA, countB, T
300,43, 147.58669781684875
300,45, 148.67726111412048
300,51, 149.77118372917175
300,51, 150.86653208732605
300,55, 151.95969128608704
300,54, 153.05518102645874
301,63, 154.14816546440125
301,48, 155.24584412574768
300,49, 156.33950185775757
300,45, 157.42862010002136
300,55, 158.52276039123535
300,47, 159.6164436340332
300,53, 160.7135214805603
300,57, 161.8070912361145
300,49, 162.9007272720337
301,54, 163.99549055099487
300,50, 165.09109234809875
300,44, 166.18516182899475
300,51, 167.2766330242157
300,51, 168.37196469306946
300,53, 169.4692873954773
300,48, 170.56163239479065
300,60, 171.6570427417755
300,51, 172.74999976158142
301,53, 173.8445007801056
300,55, 174.93620467185974
300,52, 176.0308542251587
300,54, 177.12219977378845
300,54, 178.21775484085083
300,57, 179.30844140052795
300,55, 180.40323424339294
300,55, 181.4966220855713
301,46, 182.5919008255005
301,55, 183.67777013778687
300,53, 184.77153611183167
300,47, 185.86519289016724
300,46, 186.95847511291504
300,60, 188.05196571350098
300,52, 189.14410734176636
300,55, 190.23720169067383
301,57, 191.3307809829712
301,47, 192.42594647407532
300,43, 193.518812417984
300,53, 194.61213660240173
300,54, 195.7065019607544
300,55, 196.797598361969
300,55, 197.8913025856018
300,58, 198.98697066307068
301,62, 200.08169269561768
301,54, 201.17587661743164
300,48, 202.2726695537567
300,50, 203.36518812179565
300,60, 204.4604630470276
300,53, 205.55400347709656
300,59, 206.64645528793335
300,51, 207.7398386001587
300,55, 208.83236289024353
301,46, 209.9264533519745
300,45, 211.02113795280457
300,53, 212.11376285552979
300,53, 213.20617818832397
300,52, 214.30157923698425
300,50, 215.39313769340515
300,47, 216.48675751686096
300,49, 217.57884645462036
300,51, 218.67407894134521
301,49, 219.76687026023865
301,52, 220.85946917533875
300,51, 221.95161271095276
300,46, 223.04341888427734
300,57, 224.13900589942932
300,51, 225.23183393478394
300,50, 226.3203375339508
300,49, 227.41798853874207
300,50, 228.51197981834412
301,48, 229.60671877861023
300,54, 230.70259189605713
300,59, 231.79612159729004
300,54, 232.89095664024353
300,54, 233.98233222961426
300,63, 235.07396745681763
300,42, 236.1679241657257
300,51, 237.26061534881592
301,52, 238.35410976409912
301,52, 239.4486997127533
300,53, 240.5383105278015
300,56, 241.63172554969788
300,54, 242.72596049308777
300,54, 243.8176975250244
300,47, 244.90956091880798
300,50, 246.00297784805298
301,45, 247.09650206565857
301,44, 248.19142699241638
300,57, 249.28518843650818
300,51, 250.3824393749237
300,45, 251.48303699493408
300,57, 252.57419395446777
300,58, 253.67204689979553
300,50, 254.76441645622253
300,50, 255.8572633266449
301,46, 256.95071744918823
300,51, 258.04386925697327
300,52, 259.13546657562256
300,55, 260.22880244255066
300,53, 261.31921792030334
300,49, 262.4093039035797
300,43, 263.5045461654663
300,49, 264.60027623176575
300,41, 265.69288659095764
301,56, 266.7854332923889
301,48, 267.8774764537811
300,65, 268.97567796707153
300,46, 270.06732153892517
300,47, 271.1599950790405
300,50, 272.25288128852844
300,45, 273.34685349464417
300,52, 274.44056510925293
301,48, 275.5334098339081
300,49, 276.63047766685486
300,46, 277.7260570526123
300,56, 278.8222155570984
300,54, 279.92144775390625
300,61, 281.00844979286194
300,49, 282.1012341976166
300,53, 283.193904876709
301,53, 284.2838408946991
301,50, 285.3809058666229
300,57, 286.47361302375793
300,51, 287.565505027771
300,48, 288.6602568626404
300,43, 289.7519648075104
300,50, 290.84443521499634
300,58, 291.9350109100342
301,57, 293.0255992412567
301,56, 294.1181638240814
300,49, 295.2117302417755
300,44, 296.30610394477844
300,55, 297.4003920555115
300,52, 298.4942054748535
300,44, 299.5865886211395
300,53, 300.67682123184204
300,56, 301.77384328842163
300,63, 302.8702390193939
300,48, 303.95984411239624
300,60, 305.0512294769287
300,42, 306.14330792427063
300,59, 307.2360990047455
300,58, 308.3287286758423
300,44, 309.42439889907837
300,51, 310.51231360435486
300,52, 311.6058406829834
301,60, 312.6995942592621
300,49, 313.78897762298584
300,57, 314.8861274719238
300,59, 315.98068284988403
300,48, 317.0737953186035
300,49, 318.16684889793396
300,59, 319.2627022266388
300,61, 320.35386180877686
301,51, 321.4488899707794
300,49, 322.54138803482056
300,46, 323.63409304618835
300,57, 324.7277708053589
300,51, 325.8235213756561
300,52, 326.9144763946533
300,58, 328.0071654319763
300,45, 329.1006586551666
300,56, 330.194260597229
301,54, 331.2900331020355
300,55, 332.382497549057
300,52, 333.47837376594543
300,50, 334.5711727142334
300,46, 335.66795778274536
300,42, 336.7595820426941
300,60, 337.8483307361603
300,53, 338.9411599636078
301,50, 340.0324618816376
301,62, 341.12571144104004
300,42, 342.21837282180786
300,45, 343.3108220100403
300,52, 344.40387773513794
300,49, 345.496577501297
300,55, 346.5886175632477
300,53, 347.68104434013367
300,51, 348.77410435676575
300,60, 349.8670976161957
300,57, 350.9607207775116
300,47, 352.0547878742218
300,50, 353.14775562286377
300,50, 354.2406997680664
300,53, 355.33377408981323
300,59, 356.426641702652
300,49, 357.51860332489014
300,55, 358.61189365386963
301,54, 359.7062520980835
301,48, 360.7966978549957
300,46, 361.88945412635803
300,52, 362.98648476600647
300,51, 364.0786817073822
300,50, 365.17504262924194
300,40, 366.26867866516113
300,46, 367.36201453208923
300,37, 368.45481419563293
301,44, 369.5473301410675
300,45, 370.64060854911804
300,58, 371.7335877418518
300,45, 372.82546305656433
300,44, 373.920264005661
300,49, 375.01161217689514
300,52, 376.10588002204895
300,57, 377.1998333930969
300,48, 378.28989148139954
301,48, 379.38243556022644
300,58, 380.4743494987488
300,54, 381.5666768550873
300,47, 382.66021370887756
300,59, 383.7558608055115
300,47, 384.84918761253357
300,65, 385.94370770454407
300,42, 387.03848528862
301,51, 388.1310224533081
300,51, 389.2244689464569
300,52, 390.3172309398651
300,55, 391.4082818031311
300,43, 392.4999623298645
300,43, 393.59190583229065
300,46, 394.68446612358093
300,54, 395.77490186691284
300,49, 396.8661403656006
300,52, 397.96189880371094
300,51, 399.05577301979065
300,47, 400.148494720459
300,45, 401.2412118911743
300,45, 402.3338825702667
300,42, 403.4264762401581
300,62, 404.5182707309723
300,52, 405.6119136810303
301,45, 406.70568323135376
301,55, 407.79792737960815
300,54, 408.8887097835541
300,49, 409.9842891693115
300,48, 411.0759916305542
300,52, 412.1662073135376
300,51, 413.2620117664337
300,46, 414.3571801185608
300,49, 415.4540343284607
301,54, 416.5478458404541
300,61, 417.6437361240387
300,53, 418.7397928237915
300,42, 419.83280301094055
300,58, 420.92450761795044
300,46, 422.01814317703247
300,43, 423.11143040657043
300,40, 424.2045557498932
301,63, 425.2971248626709
301,55, 426.3917157649994
300,58, 427.4832572937012
300,49, 428.575177192688
300,47, 429.6688334941864
300,60, 430.7584149837494
300,51, 431.8513708114624
300,46, 432.9442870616913
300,59, 434.03907442092896
301,46, 435.13168573379517
300,48, 436.2242977619171
300,40, 437.3153531551361
300,60, 438.4112961292267
300,42, 439.5062973499298
300,42, 440.59690141677856
300,46, 441.69249176979065
300,60, 442.7870252132416
300,54, 443.88330817222595
300,51, 444.9782326221466
300,55, 446.07011914253235
300,53, 447.1609275341034
300,52, 448.254682302475
300,51, 449.348974943161
300,45, 450.4447293281555
300,55, 451.53642868995667
300,50, 452.627854347229
301,62, 453.72199749946594
301,46, 454.8152530193329
300,61, 455.9086558818817
300,49, 457.00199151039124
300,51, 458.09527611732483
300,42, 459.1876938343048
300,49, 460.2797966003418
300,54, 461.37291526794434
300,48, 462.46552872657776
301,45, 463.5580937862396
300,52, 464.65169382095337
300,54, 465.7430329322815
300,52, 466.8361613750458
300,51, 467.928181886673
300,46, 469.0231020450592
300,55, 470.1166682243347
300,47, 471.2070028781891
301,47, 472.301824092865
300,60, 473.39429330825806
300,51, 474.48738861083984
300,60, 475.5817189216614
300,45, 476.678649187088
300,57, 477.773761510849
300,53, 478.8660728931427
300,53, 479.957567691803
301,49, 481.0499906539917
300,63, 482.1432640552521
300,44, 483.23668098449707
300,54, 484.33168292045593
300,52, 485.4235599040985
300,56, 486.5160491466522
300,48, 487.609787940979
300,52, 488.7037899494171
300,62, 489.7953157424927
301,50, 490.88903069496155
300,53, 491.9809947013855
300,55, 493.07400846481323
300,55, 494.16471767425537
300,50, 495.2591223716736
300,62, 496.35183906555176
300,58, 497.4457685947418
300,52, 498.53846311569214
300,59, 499.63069248199463
301,45, 500.72547698020935
300,65, 501.81821870803833
300,42, 502.9097890853882
300,49, 504.0025520324707
300,54, 505.0984148979187
300,50, 506.1900918483734
300,53, 507.28693103790283
300,60, 508.37961506843567
301,49, 509.4731812477112
301,50, 510.567182302475
300,51, 511.6619930267334
300,44, 512.7610745429993
300,47, 513.853090763092
300,54, 514.946811914444
300,54, 516.0414638519287
300,54, 517.1373739242554
300,48, 518.2331285476685
301,47, 519.3229203224182
300,52, 520.4165172576904
300,59, 521.5091714859009
300,46, 522.6052639484406
300,59, 523.7036490440369
300,52, 524.7949662208557
300,55, 525.8889956474304
300,55, 526.983921289444
301,55, 528.0802597999573
301,53, 529.176468372345
300,42, 530.2736120223999
300,67, 531.3671879768372
300,59, 532.4588866233826
300,48, 533.5496461391449
300,53, 534.6485891342163
300,53, 535.7414066791534
300,57, 536.8366591930389
301,43, 537.927720785141
300,45, 539.0190436840057
300,51, 540.1127552986145
300,60, 541.204686164856
300,52, 542.2986371517181
300,51, 543.3919968605042
300,52, 544.4857544898987
300,59, 545.5813422203064
300,54, 546.6757922172546
301,52, 547.768137216568
301,43, 548.8602468967438
300,54, 549.9565935134888
300,49, 551.0521996021271
300,46, 552.1450967788696
300,61, 553.2360470294952
300,46, 554.3328647613525
300,48, 555.4261555671692
301,51, 556.5181560516357
301,58, 557.6121459007263
300,46, 558.7050776481628
300,52, 559.8005964756012
300,56, 560.89421916008
300,56, 561.9866847991943
300,56, 563.0821092128754
300,47, 564.1749315261841
300,51, 565.2688691616058
301,48, 566.360597372055
301,54, 567.4545648097992
300,41, 568.5481040477753
300,44, 569.6444003582001
300,59, 570.7370052337646
300,43, 571.8298997879028
300,55, 572.9225623607635
300,44, 574.0193703174591
300,57, 575.1127429008484
301,50, 576.2071182727814
300,54, 577.3002667427063
300,57, 578.3945064544678
300,45, 579.4878795146942
300,55, 580.5815377235413
300,53, 581.6740987300873
300,48, 582.7703065872192
300,44, 583.8626096248627
301,52, 584.959686756134
300,53, 586.0513439178467
300,47, 587.150476694107
300,46, 588.2476077079773
300,49, 589.3473138809204
300,47, 590.4406461715698
300,53, 591.5334711074829
300,50, 592.6270236968994
300,45, 593.7214198112488
301,49, 594.8175237178802
300,56, 595.9097328186035
300,45, 597.0062594413757
300,57, 598.0971441268921
300,58, 599.1888725757599
300,52, 600.2808711528778
300,60, 601.3742005825043
300,49, 602.473025560379
300,57, 603.5662088394165
301,52, 604.6590738296509
301,45, 605.7545785903931
300,44, 606.8456084728241
300,42, 607.9404821395874
300,49, 609.0355179309845
300,44, 610.1326463222504
300,56, 611.223256111145
300,54, 612.3158576488495
300,52, 613.40873670578
301,49, 614.5024785995483
300,62, 615.6022989749908
300,52, 616.6956233978271
300,55, 617.7896783351898
309,52, 618.8825166225433
300,42, 619.9761312007904
300,47, 621.0687873363495
300,57, 622.1674289703369
301,54, 623.2586934566498
301,47, 624.3518602848053
300,53, 625.4447042942047
300,53, 626.538969039917
300,43, 627.6337375640869
300,53, 628.7261807918549
300,58, 629.8203918933868
300,50, 630.9131228923798
301,57, 632.0039975643158
301,52, 633.0995478630066
300,46, 634.1917953491211
300,49, 635.284946680069
300,54, 636.3772990703583
300,29, 637.4711890220642
300,44, 638.5635526180267
300,56, 639.657297372818
300,51, 640.7496590614319
300,63, 641.8434224128723
300,52, 642.937664270401
300,45, 644.0303344726562
300,47, 645.1244339942932
300,54, 646.2183134555817
300,50, 647.3139820098877
300,54, 648.4046885967255
300,40, 649.5039193630219
300,49, 650.5954749584198
301,51, 651.6873309612274
300,61, 652.7792534828186
300,48, 653.8754546642303
300,56, 654.9720268249512
300,65, 656.065388917923
300,48, 657.1592702865601
300,60, 658.2515015602112
300,56, 659.3459937572479
301,46, 660.4434018135071
301,64, 661.5344376564026
300,43, 662.6282527446747
300,53, 663.7222640514374
300,61, 664.8151206970215
300,46, 665.9065301418304
300,68, 667.0028331279755
300,58, 668.0963845252991
301,55, 669.1892447471619
301,45, 670.2822873592377
300,50, 671.3756144046783
300,47, 672.4684960842133
300,52, 673.5625622272491
300,47, 674.6584322452545
300,59, 675.7532665729523
300,48, 676.8452978134155
300,45, 677.9405293464661
301,50, 679.0341424942017
300,57, 680.1259231567383
300,58, 681.2190494537354
300,57, 682.3157045841217
300,49, 683.4102001190186
300,56, 684.5039305686951
300,47, 685.5973424911499
300,55, 686.690584897995
300,43, 687.7851948738098
301,49, 688.8827130794525
300,50, 689.9744565486908
300,52, 691.069550037384
300,51, 692.1630892753601
300,62, 693.2520201206207
300,55, 694.3480789661407
300,45, 695.4405136108398
300,52, 696.5364263057709
301,44, 697.6296343803406
301,49, 698.7165849208832
300,47, 699.8077840805054
300,52, 700.8997554779053
300,56, 701.9913687705994
300,70, 703.0869045257568
300,51, 704.1794447898865
300,51, 705.2716338634491
300,38, 706.3632533550262
301,47, 707.4600431919098
300,47, 708.5502433776855
300,54, 709.6423623561859
300,55, 710.7355771064758
300,48, 711.8268511295319
300,54, 712.9180092811584
300,50, 714.0107865333557
300,53, 715.1044416427612
301,55, 716.1979093551636
301,55, 717.2920007705688
300,57, 718.3828587532043
300,47, 719.4762187004089
300,58, 720.5694675445557
300,46, 721.6611914634705
300,50, 722.7547881603241
300,44, 723.8481249809265
300,56, 724.9400653839111
301,50, 726.0326452255249
300,54, 727.1262700557709
300,62, 728.2211337089539
300,65, 729.3143210411072
300,57, 730.4070165157318
300,48, 731.4996275901794
300,52, 732.5928173065186
300,50, 733.6853873729706
300,48, 734.7775068283081
300,56, 735.8709599971771
300,69, 736.9637675285339
300,57, 738.0574519634247
300,59, 739.1469671726227
300,50, 740.2413165569305
300,49, 741.3345384597778
300,46, 742.427143573761
300,46, 743.5224385261536
300,52, 744.6168928146362
300,56, 745.7095136642456
301,52, 746.7993302345276
300,50, 747.8928096294403
300,49, 748.9865608215332
300,50, 750.0826675891876
300,52, 751.1796495914459
300,52, 752.2750833034515
300,61, 753.372552394867
300,50, 754.4660260677338
301,58, 755.5565483570099
301,48, 756.6514525413513
300,50, 757.7437813282013
300,51, 758.8357236385345
300,51, 759.9300589561462
300,60, 761.0215358734131
300,46, 762.116197347641
300,52, 763.208610534668
300,58, 764.3008046150208
301,51, 765.3940563201904
301,41, 766.4859919548035
300,45, 767.5789744853973
300,52, 768.6729497909546
300,52, 769.7690575122833
300,53, 770.8621602058411
300,50, 771.9563133716583
300,61, 773.0506105422974
301,37, 774.1421046257019
301,48, 775.237589597702
300,58, 776.3313269615173
300,51, 777.4246232509613
300,58, 778.5189030170441
300,48, 779.6125710010529
300,48, 780.7036037445068
300,57, 781.7962884902954
300,53, 782.8899552822113
301,52, 783.9838464260101
301,48, 785.0799310207367
300,59, 786.1810364723206
300,53, 787.2762625217438
300,56, 788.3709530830383
300,49, 789.4707007408142
300,45, 790.5661873817444
300,51, 791.6646008491516
300,60, 792.7624907493591
300,43, 793.8580143451691
301,50, 794.9571363925934
300,42, 796.053777217865
300,48, 797.1514155864716
300,56, 798.2540030479431
