countA, countB, T
300,66, 205.66617345809937
300,64, 206.75867247581482
300,58, 207.85003566741943
300,61, 208.9477779865265
300,70, 210.04551529884338
300,69, 211.13785791397095
301,64, 212.23528289794922
300,62, 213.3260977268219
300,65, 214.42172741889954
300,73, 215.51467967033386
300,70, 216.60714292526245
300,71, 217.70138144493103
300,73, 218.79404592514038
300,74, 219.8916530609131
301,67, 220.98627018928528
301,66, 222.07982063293457
300,61, 223.1724681854248
300,58, 224.26490354537964
300,58, 225.35778903961182
300,58, 226.4546616077423
300,69, 227.55183506011963
300,56, 228.64497423171997
301,62, 229.7378113269806
301,67, 230.82938885688782
300,58, 231.92342901229858
300,65, 233.0180823802948
300,66, 234.11313271522522
300,67, 235.20896577835083
300,63, 236.30130171775818
300,63, 237.39405512809753
300,69, 238.48636388778687
301,58, 239.58015513420105
300,53, 240.67270135879517
300,69, 241.764586687088
300,66, 242.8608033657074
300,70, 243.95249938964844
300,62, 245.04476189613342
300,56, 246.13624024391174
300,56, 247.2289731502533
300,64, 248.3206467628479
301,62, 249.41546392440796
300,55, 250.50981378555298
300,69, 251.60335612297058
300,68, 252.69859266281128
300,53, 253.79231119155884
300,61, 254.88706159591675
300,56, 255.97805094718933
300,58, 257.0710754394531
301,69, 258.1644916534424
301,79, 259.2618865966797
300,67, 260.3543725013733
300,69, 261.44911909103394
300,71, 262.542040348053
300,69, 263.63411688804626
300,71, 264.7264974117279
300,63, 265.8195626735687
300,62, 266.911390542984
301,71, 268.0009572505951
300,61, 269.0899603366852
300,58, 270.18275690078735
300,61, 271.27394580841064
300,74, 272.3660762310028
300,68, 273.4571659564972
300,67, 274.5531425476074
300,65, 275.6497678756714
301,65, 276.7445442676544
301,69, 277.8333098888397
300,69, 278.9269440174103
300,59, 280.0187575817108
300,75, 281.10660791397095
300,62, 282.19841480255127
300,66, 283.2945566177368
300,50, 284.38832211494446
300,67, 285.4843719005585
301,62, 286.5801718235016
300,63, 287.67239928245544
300,59, 288.76414680480957
300,62, 289.8577697277069
300,70, 290.9526379108429
300,62, 292.0475471019745
300,62, 293.14357924461365
300,57, 294.2371315956116
300,67, 295.33292412757874
300,67, 296.42567205429077
301,61, 297.522442817688
300,64, 298.6150026321411
300,61, 299.70519852638245
300,70, 300.79905223846436
300,61, 301.8917655944824
300,59, 302.9862961769104
300,66, 304.08029675483704
300,73, 305.1748945713043
301,61, 306.2667317390442
301,57, 307.3560688495636
300,70, 308.44704389572144
300,69, 309.5336699485779
300,59, 310.62851333618164
300,58, 311.7125737667084
300,63, 312.79907035827637
300,58, 313.8915045261383
300,68, 314.9810039997101
301,65, 316.0747377872467
300,56, 317.1664001941681
300,64, 318.2560496330261
300,70, 319.3454451560974
300,66, 320.43446373939514
300,70, 321.52345991134644
300,53, 322.62378668785095
300,54, 323.71250462532043
301,63, 324.8041365146637
300,67, 325.90313172340393
300,64, 326.9937562942505
300,57, 328.0874891281128
300,61, 329.1771070957184
300,63, 330.261727809906
300,51, 331.34658336639404
300,70, 332.4404492378235
300,66, 333.5291094779968
301,63, 334.62175703048706
300,73, 335.7225980758667
300,64, 336.82087421417236
300,73, 337.9140954017639
300,64, 339.004976272583
300,55, 340.1035940647125
300,62, 341.2010004520416
300,63, 342.28547525405884
300,72, 343.37271904945374
301,61, 344.46965885162354
300,64, 345.56644105911255
300,67, 346.6587417125702
300,49, 347.74514412879944
300,69, 348.8446457386017
300,61, 349.9394176006317
300,73, 351.03978967666626
300,61, 352.13804507255554
301,60, 353.2363154888153
300,61, 354.3242883682251
300,50, 355.4214599132538
300,65, 356.51872849464417
300,62, 357.6192264556885
300,60, 358.7171196937561
300,68, 359.8155312538147
300,58, 360.9105920791626
300,62, 362.0077314376831
301,57, 363.09381198883057
300,57, 364.1937050819397
300,60, 365.2933089733124
300,67, 366.38727617263794
300,76, 367.4864945411682
300,59, 368.5816149711609
300,66, 369.6725034713745
300,58, 370.76245880126953
301,62, 371.85064578056335
301,60, 372.9358298778534
300,60, 374.0344693660736
300,50, 375.12148785591125
300,61, 376.21516942977905
300,65, 377.3092911243439
300,67, 378.4050738811493
300,75, 379.502564907074
301,61, 380.58925771713257
301,61, 381.68428111076355
300,59, 382.7821044921875
300,56, 383.87552094459534
300,70, 384.9730820655823
300,64, 386.0642457008362
300,64, 387.15643405914307
300,58, 388.2452495098114
300,57, 389.3435082435608
300,62, 390.4440460205078
301,63, 391.5313708782196
300,65, 392.6294493675232
300,55, 393.72778964042664
300,56, 394.828320980072
300,56, 395.92319226264954
300,62, 397.018994808197
300,67, 398.1182224750519
300,68, 399.2144033908844
301,56, 400.3082182407379
301,58, 401.40632367134094
300,52, 402.5028512477875
300,57, 403.60006618499756
300,66, 404.69644260406494
300,71, 405.7936005592346
300,59, 406.89303970336914
300,68, 407.9830644130707
300,59, 409.0741903781891
301,64, 410.16584372520447
300,64, 411.25401425361633
300,57, 412.3421239852905
300,71, 413.43292212486267
300,66, 414.51690340042114
300,67, 415.61302638053894
300,68, 416.71080017089844
300,64, 417.8082785606384
301,64, 418.90648579597473
301,57, 420.00141310691833
300,62, 421.09243273735046
300,68, 422.1895875930786
300,67, 423.27297377586365
300,70, 424.3614504337311
300,58, 425.4514033794403
300,64, 426.54855155944824
300,62, 427.63823676109314
301,58, 428.7370014190674
300,54, 429.8206775188446
300,61, 430.9203984737396
300,54, 432.008291721344
300,67, 433.1093752384186
300,61, 434.1979892253876
300,65, 435.28450894355774
300,63, 436.3730025291443
300,65, 437.4628300666809
301,66, 438.55187821388245
300,70, 439.64662742614746
300,60, 440.74614930152893
300,65, 441.8423147201538
300,55, 442.9278173446655
300,67, 444.0189621448517
300,59, 445.1079041957855
300,51, 446.19800543785095
301,65, 447.2958607673645
301,63, 448.39466881752014
300,63, 449.4956786632538
300,56, 450.59039211273193
300,72, 451.69137930870056
300,66, 452.78573346138
300,57, 453.87607741355896
300,65, 454.97283363342285
301,65, 456.0610387325287
301,65, 457.16085052490234
300,62, 458.25598669052124
300,70, 459.349538564682
300,62, 460.449120759964
300,67, 461.54068636894226
300,64, 462.62859773635864
300,70, 463.72604417800903
300,57, 464.81240677833557
301,68, 465.9069712162018
300,61, 467.00036907196045
300,70, 468.0901937484741
300,70, 469.17727613449097
300,68, 470.2653386592865
300,67, 471.36472392082214
300,59, 472.4523379802704
300,61, 473.5498616695404
301,66, 474.63618183135986
301,74, 475.72324991226196
300,56, 476.8131637573242
300,63, 477.9023175239563
300,58, 478.9952943325043
300,67, 480.08752036094666
300,62, 481.173704624176
300,62, 482.2584776878357
300,68, 483.35109400749207
300,63, 484.44055247306824
301,66, 485.53524518013
300,63, 486.6219036579132
300,57, 487.71311807632446
300,63, 488.8130736351013
300,61, 489.90412998199463
300,65, 490.9942238330841
300,66, 492.0807387828827
300,75, 493.17953300476074
300,65, 494.2770884037018
301,58, 495.37494254112244
300,61, 496.46003818511963
300,70, 497.54701232910156
300,75, 498.6404175758362
300,66, 499.7376923561096
300,54, 500.8335795402527
300,57, 501.9311945438385
300,66, 503.028826713562
301,63, 504.1266837120056
300,54, 505.2168297767639
300,61, 506.30487966537476
300,53, 507.40446043014526
300,55, 508.5027904510498
300,58, 509.59793496131897
300,63, 510.69389629364014
300,58, 511.78457856178284
301,71, 512.8818099498749
300,56, 513.9687547683716
300,63, 515.0645380020142
300,64, 516.1592872142792
300,72, 517.2471520900726
300,70, 518.3453781604767
300,58, 519.4393956661224
300,68, 520.5327270030975
300,63, 521.6303915977478
301,67, 522.7312095165253
300,56, 523.821925163269
300,63, 524.9222133159637
300,73, 526.009640455246
300,62, 527.1093149185181
300,53, 528.2101240158081
300,65, 529.2946557998657
300,62, 530.3795640468597
300,66, 531.4758751392365
300,58, 532.5658047199249
300,62, 533.6576719284058
300,59, 534.7460300922394
300,65, 535.8356368541718
300,60, 536.9250302314758
300,61, 538.02534532547
300,75, 539.1254949569702
300,57, 540.2178401947021
301,56, 541.3120033740997
300,64, 542.4081447124481
300,63, 543.495903968811
300,62, 544.590984582901
300,67, 545.6884696483612
300,62, 546.7869503498077
300,62, 547.8738820552826
300,69, 548.9605877399445
301,63, 550.0459980964661
301,67, 551.1295731067657
300,62, 552.2210822105408
300,67, 553.3066844940186
300,57, 554.3967247009277
300,66, 555.4908804893494
300,76, 556.5785658359528
300,57, 557.6757500171661
301,62, 558.7657039165497
301,61, 559.8580284118652
300,68, 560.9486875534058
300,62, 562.03577709198
300,71, 563.1241097450256
300,69, 564.2123627662659
300,59, 565.298476934433
300,58, 566.3935439586639
300,65, 567.4783034324646
301,66, 568.5669360160828
300,64, 569.6568131446838
300,71, 570.7525162696838
300,62, 571.8456697463989
300,64, 572.9359836578369
300,63, 574.0299026966095
300,69, 575.1200661659241
300,69, 576.2124934196472
300,60, 577.3071620464325
301,61, 578.402149438858
301,62, 579.4963102340698
300,68, 580.5881714820862
300,72, 581.6811010837555
300,67, 582.7783987522125
300,64, 583.8761584758759
300,69, 584.9708638191223
300,55, 586.0661005973816
301,65, 587.1652102470398
301,55, 588.2590143680573
300,68, 589.3544147014618
300,65, 590.4394028186798
300,66, 591.5290369987488
300,65, 592.6191866397858
300,55, 593.704505443573
300,66, 594.8004388809204
300,63, 595.8969683647156
301,59, 596.9930627346039
300,56, 598.0834078788757
300,60, 599.1730062961578
300,56, 600.2661969661713
300,63, 601.3585345745087
300,74, 602.4496541023254
300,66, 603.5419297218323
300,57, 604.6295368671417
301,70, 605.7214314937592
301,66, 606.8206868171692
300,68, 607.9108431339264
300,59, 609.0084738731384
300,59, 610.1035435199738
